term	term_id	variable	odds_ratio	overlap	p.value	adj.p.value	log10pvalue	genes
Generic Transcription Pathway R-HSA-212436	R-HSA-212436	Ballooning	10.2372994700704	77/1260	3.60197110392694e-37	9.5596313098221e-34	33.0195588570123	EP300;STAT1;MEF2C;CEBPB;RUNX1;CREB1;PML;TP73;MYBL2;NR1I2;SMAD4;TCF3;JUN;NR2C2;MYC;SP1;RUNX2;NR4A3;SRF;TFDP1;NFATC2;NKX2-5;RELA;TEAD4;RB1;FOXO1;SMAD7;TRIM28;PAX5;GATA2;ZNF300;ATF2;AR;NR3C1;NELFE;PPARA;GATA1;HNF4A;GLI2;FOS;ELF2;ELF1;NFKB1;CDKN1B;TCF7L2;RARA;BRCA1;JUNB;TFAP2A;PPARD;PPARG;E2F6;KAT2A;CTNNB1;YY1;TP63;BCL6;SIN3A;PGR;KLF4;MYB;VDR;TP53;NFYA;E2F1;TFAP2D;NFYB;SMAD3;SP7;MAX;NR1H3;SPI1;ESR1;SUZ12;TAF7;SMAD2;TAF1
Germ layer formation at gastrulation R-HSA-9754189	R-HSA-9754189	Ballooning	25.0458833501254	4/17	4.84630113302989e-05	0.00120206385112723	2.92007246290256	CTNNB1;SMAD2;SMAD4;SMAD3
Growth hormone receptor signaling R-HSA-982772	R-HSA-982772	Ballooning	11.5339787140991	3/24	0.00316431953016036	0.0365723830192948	1.43684674055308	STAT5A;STAT3;STAT1
Heme signaling R-HSA-9707616	R-HSA-9707616	Ballooning	16.3229160033286	8/49	1.39432262315898e-07	1.00014384915241e-05	4.99993753159979	ATF2;PPARA;EP300;NFE2L2;MEF2C;MAFK;MEF2D;CREB1
IkBA variant leads to EDA-ID R-HSA-5603029	R-HSA-5603029	Ballooning	60.6377097293977	3/7	6.39050306693483e-05	0.00150091992386239	2.82364247734525	RELA;NFKB1;NFKB2
Immune System R-HSA-168256	R-HSA-168256	Ballooning	1.92563304183789	43/2119	0.000470555966423701	0.00827056645621525	2.08246474433093	EP300;STAT1;MEF2C;ZEB1;CEBPD;ILF3;STAT2;CREB1;PML;JUN;REL;IRF4;MYC;NFKB2;NFATC2;RELA;FOXO1;SMAD7;STAT6;IRF8;ATF2;PLAU;EGR1;FOS;NFKB1;STAT3;CDKN1B;CIITA;JUNB;IRF3;MEF2A;IRF5;NFATC1;CTNNB1;BCL6;TP53;HIF1A;SMAD3;STAT5A;RELB;IRF1;ILF2;IRF2
Inactivation of CSF3 (G-CSF) signaling R-HSA-9705462	R-HSA-9705462	Ballooning	11.01197461779	3/25	0.00356330949945022	0.0404146299638499	1.39346139324533	STAT5A;STAT3;STAT1
Infectious disease R-HSA-5663205	R-HSA-5663205	Ballooning	2.1702484183976	26/1081	0.000771777533752712	0.0121253783556522	1.91630470095594	EP300;STAT1;RB1;HMGA1;CEBPD;STAT2;RUNX1;CREB1;TRIM28;PML;NFKB1;SMAD3;SMAD4;JUN;IRF3;ENO1;SP1;NR3C1;NELFE;NFE2L2;NFKB2;CTNNB1;SUZ12;TAF7;RELA;TAF1
Inflammasomes R-HSA-622312	R-HSA-622312	Ballooning	13.4629246888368	3/21	0.00213681827486878	0.0267505457618007	1.57266735312236	NFKB1;NFKB2;RELA
Inhibition of replication initiation of damaged DNA by RB1/E2F1 R-HSA-113501	R-HSA-113501	Ballooning	24.2421914340558	3/13	0.000494278455554848	0.00857395438589913	2.06681883129949	TFDP1;E2F1;RB1
Interferon Signaling R-HSA-913531	R-HSA-913531	Ballooning	5.43907173194596	16/273	2.73143135902226e-07	1.67270005787933e-05	4.7765819280671	IRF3;IRF5;STAT1;SMAD7;STAT3;IRF4;EGR1;IRF1;ILF2;ILF3;IRF8;CIITA;STAT2;TP53;IRF2;PML
Interferon alpha/beta signaling R-HSA-909733	R-HSA-909733	Ballooning	10.9693391640563	9/78	4.92349229391316e-07	2.51287472077799e-05	4.59982916259368	IRF3;IRF5;STAT1;EGR1;IRF4;IRF1;IRF8;STAT2;IRF2
Interferon gamma signaling R-HSA-877300	R-HSA-877300	Ballooning	9.61552494581177	10/98	3.60104814422471e-07	1.94733909654693e-05	4.71055841677154	IRF3;IRF5;STAT1;SMAD7;IRF4;IRF1;IRF8;CIITA;IRF2;PML
Interleukin-1 processing R-HSA-448706	R-HSA-448706	Ballooning	40.377458089828	3/9	0.000150585667516453	0.00312229969991146	2.50552541268589	RELA;NFKB1;NFKB2
Interleukin-17 signaling R-HSA-448424	R-HSA-448424	Ballooning	9.06564668042174	7/71	2.74547079527495e-05	0.00074351831537344	3.12870832886678	ATF2;JUN;MEF2A;FOS;NFKB1;MEF2C;CREB1
Interleukin-20 family signaling R-HSA-8854691	R-HSA-8854691	Ballooning	14.7919469906427	4/26	0.000279027660358202	0.00532762165892567	2.27346662416715	STAT5A;STAT3;STAT2;STAT1
Interleukin-21 signaling R-HSA-9020958	R-HSA-9020958	Ballooning	34.6182255212072	3/10	0.000213160921385532	0.00412940938216936	2.38411205982236	STAT3;STAT1;STAT5A
Interleukin-4 and Interleukin-13 signaling R-HSA-6785807	R-HSA-6785807	Ballooning	11.4746279473389	13/111	1.05468375110289e-09	1.39956533771353e-07	6.85400682199518	BCL6;STAT1;HIF1A;FOXO1;ZEB1;STAT6;STAT3;IRF4;CEBPD;MYC;FOS;TP53;JUNB
Interleukin-9 signaling R-HSA-8985947	R-HSA-8985947	Ballooning	40.377458089828	3/9	0.000150585667516453	0.00312229969991146	2.50552541268589	STAT3;STAT1;STAT5A
Intracellular signaling by second messengers R-HSA-9006925	R-HSA-9006925	Ballooning	3.74693918681002	13/308	0.000121260243796199	0.00255416418281835	2.59275118953139	FOXO1;EGR1;CREB1;TP53;PML;CDKN1B;JUN;ATF2;SNAI2;ESR1;PPARG;SUZ12;SNAI1
Intrinsic Pathway for Apoptosis R-HSA-109606	R-HSA-109606	Ballooning	10.0888769240939	6/55	5.90169743772718e-05	0.00143698211006678	2.8425486386491	TFDP1;TP73;STAT3;E2F1;TP63;TP53
KEAP1-NFE2L2 pathway R-HSA-9755511	R-HSA-9755511	Ballooning	5.68442430638787	8/125	0.000164309655619045	0.0033544448154842	2.47437934837831	NFKB1;EP300;MYC;MAFK;SP1;NFE2L2;BRCA1;RELA
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production R-HSA-3134973	R-HSA-3134973	Ballooning	120.796773585012	3/5	1.85968101363722e-05	0.000519536148441388	3.28438422958427	EP300;CTNNB1;IRF3
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	R-HSA-3304349	Ballooning	60.6377097293977	3/7	6.39050306693483e-05	0.00150091992386239	2.82364247734525	SMAD2;SMAD4;SMAD3
Loss of Function of SMAD4 in Cancer R-HSA-3304347	R-HSA-3304347	Ballooning	Inf	3/3	1.89416874917459e-06	6.96531647003811e-05	4.15705914656681	SMAD2;SMAD3;SMAD4
Loss of Function of TGFBR1 in Cancer R-HSA-3656534	R-HSA-3656534	Ballooning	32.0701904702712	2/7	0.0031076451073626	0.0361740794514927	1.44160251188063	SMAD2;SMAD3
MAP kinase activation R-HSA-450294	R-HSA-450294	Ballooning	10.3659793409993	7/63	1.24086556013422e-05	0.000378827242474104	3.421558797275	ATF2;JUN;MEF2A;FOS;NFKB1;MEF2C;CREB1
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	R-HSA-450282	Ballooning	19.7995107522577	6/31	1.91585569823957e-06	6.96531647003811e-05	4.15705914656681	ATF2;JUN;MEF2A;FOS;MEF2C;CREB1
MECP2 regulates transcription factors R-HSA-9022707	R-HSA-9022707	Ballooning	120.796773585012	3/5	1.85968101363722e-05	0.000519536148441388	3.28438422958427	MEF2C;PPARG;CREB1
MECP2 regulates transcription of neuronal ligands R-HSA-9022702	R-HSA-9022702	Ballooning	26.7373685955558	2/8	0.00410975523236344	0.0454470432778857	1.34249436612449	SIN3A;CREB1
Mitochondrial biogenesis R-HSA-1592230	R-HSA-1592230	Ballooning	6.65633717884963	7/94	0.000166590068398208	0.00337503848495301	2.47172127062335	NRF1;MEF2C;GABPA;PPARA;MEF2D;CREB1;ATF2
Mitotic G1 phase and G1/S transition R-HSA-453279	R-HSA-453279	Ballooning	4.70648636003672	8/149	0.000541552230662289	0.00933298454660854	2.02997945326819	MYBL2;RB1;TFDP1;CDKN1B;MYC;MAX;E2F6;E2F1
MyD88 cascade initiated on plasma membrane R-HSA-975871	R-HSA-975871	Ballooning	9.84133214721756	10/96	2.96220432254441e-07	1.67270005787933e-05	4.7765819280671	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
MyD88 dependent cascade initiated on endosome R-HSA-975155	R-HSA-975155	Ballooning	9.19348308314084	10/102	5.250023321255e-07	2.62897394237939e-05	4.58021371847216	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
MyD88-independent TLR4 cascade  R-HSA-166166	R-HSA-166166	Ballooning	9.56270906488658	11/109	1.0264295272617e-07	7.56706657042376e-06	5.12107244535838	IRF3;NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
MyD88:MAL(TIRAP) cascade initiated on plasma membrane R-HSA-166058	R-HSA-166058	Ballooning	8.28568426288225	10/112	1.25497563595593e-06	5.28683386956673e-05	4.27680433640102	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Myogenesis R-HSA-525793	R-HSA-525793	Ballooning	44.7717437763504	10/29	1.06850479449492e-12	2.83581172458952e-10	9.54732260624148	MYOD1;MYF5;TCF4;CTNNB1;MEF2A;MYOG;TCF3;MEF2C;MYF6;MEF2D
NFE2L2 regulates pentose phosphate pathway genes R-HSA-9818028	R-HSA-9818028	Ballooning	26.7373685955558	2/8	0.00410975523236344	0.0454470432778857	1.34249436612449	EP300;NFE2L2
NFE2L2 regulating ER-stress associated genes R-HSA-9818035	R-HSA-9818035	Ballooning	120.796773585012	3/5	1.85968101363722e-05	0.000519536148441388	3.28438422958427	MAFK;EP300;NFE2L2
NFE2L2 regulating MDR associated enzymes R-HSA-9818032	R-HSA-9818032	Ballooning	48.4109238746268	3/8	0.000101314732360092	0.00220401065314495	2.65678631064108	MAFK;EP300;NFE2L2
NFE2L2 regulating anti-oxidant/detoxification enzymes R-HSA-9818027	R-HSA-9818027	Ballooning	15.1499459524774	3/19	0.00158543546378398	0.0210387286044134	1.67698050866141	EP300;NFE2L2;MAFK
NFE2L2 regulating inflammation associated genes R-HSA-9818026	R-HSA-9818026	Ballooning	120.796773585012	3/5	1.85968101363722e-05	0.000519536148441388	3.28438422958427	MAFK;EP300;NFE2L2
NFE2L2 regulating tumorigenic genes R-HSA-9818030	R-HSA-9818030	Ballooning	46.5341023043415	4/11	7.12249082863566e-06	0.000233371489619741	3.63195220166308	MAFK;EP300;SP1;NFE2L2
NGF-stimulated transcription R-HSA-9031628	R-HSA-9031628	Ballooning	29.2910601771083	10/39	3.05085343743353e-11	5.78354644496328e-09	8.23780577245161	ATF2;JUND;ID2;EGR1;FOS;EP300;SRF;JUNB;MEF2D;CREB1
NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947	R-HSA-2122947	Ballooning	7.38412994945025	4/48	0.00293871786340748	0.0346638098199265	1.46012370668725	EP300;MYC;HIF1A;KAT2A
NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	R-HSA-9013508	Ballooning	15.4955252950673	4/25	0.000238393088701414	0.00458474824212719	2.3386845073346	IKZF1;STAT1;EP300;KAT2A
NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695	R-HSA-9013695	Ballooning	14.260321196723	3/20	0.00184830689016777	0.0234708444330395	1.62947128509198	EP300;SMAD3;KAT2A
Nuclear Events (kinase and transcription factor activation) R-HSA-198725	R-HSA-198725	Ballooning	21.1029067548365	12/61	9.0025805026185e-12	1.99107072116246e-09	8.7009133139228	ATF2;JUND;ID2;MEF2A;EGR1;FOS;EP300;SRF;JUNB;MEF2C;MEF2D;CREB1
Nuclear Receptor transcription pathway R-HSA-383280	R-HSA-383280	Ballooning	31.4452693608067	14/53	1.78575631632498e-15	5.92424657940812e-13	12.2273668735391	RARA;NR1H3;PPARD;NR3C1;PPARA;VDR;AR;NR2C2;PGR;NR4A3;HNF4A;NR1I2;ESR1;PPARG
Nuclear events mediated by NFE2L2 R-HSA-9759194	R-HSA-9759194	Ballooning	6.50563320015813	7/96	0.000190022105821861	0.0038205959761456	2.41786888605088	NFKB1;EP300;MYC;MAFK;SP1;NFE2L2;RELA
Nuclear events stimulated by ALK signaling in cancer R-HSA-9725371	R-HSA-9725371	Ballooning	20.7732707145974	7/35	2.01670212828966e-07	1.3723916534566e-05	4.86252193187844	STAT5A;STAT3;IRF4;JUNB;FOXM1;RB1;CEBPB
Oncogene Induced Senescence R-HSA-2559585	R-HSA-2559585	Ballooning	20.7732707145974	7/35	2.01670212828966e-07	1.3723916534566e-05	4.86252193187844	TFDP1;E2F1;ETS1;ETS2;RB1;SP1;TP53
PERK regulates gene expression R-HSA-381042	R-HSA-381042	Ballooning	11.6189214570416	4/32	0.000633395736210033	0.0102501968530575	1.98926779398621	NFYA;NFYB;ATF3;CEBPB
PIP3 activates AKT signaling R-HSA-1257604	R-HSA-1257604	Ballooning	4.34988457758483	13/268	2.92215734003852e-05	0.000775540558046223	3.11039548518102	FOXO1;EGR1;SNAI2;CDKN1B;SUZ12;JUN;ESR1;PPARG;CREB1;TP53;ATF2;SNAI1;PML
PKR-mediated signaling R-HSA-9833482	R-HSA-9833482	Ballooning	5.74836810461396	5/76	0.00254350027713049	0.0306838624341106	1.51308997300727	STAT3;TP53;STAT1;ILF2;ILF3
PPARA activates gene expression R-HSA-1989781	R-HSA-1989781	Ballooning	7.0532143484067	9/116	1.37975754597596e-05	0.000411446800788786	3.38568631019039	NRF1;EP300;NFYB;SP1;SREBF2;PPARA;PPARG;NR1H3;NFYA
PTEN Regulation R-HSA-6807070	R-HSA-6807070	Ballooning	5.79250844281536	9/139	5.82371564927431e-05	0.00143112419751611	2.84432267514632	EGR1;SNAI2;SUZ12;JUN;PPARG;TP53;ATF2;SNAI1;PML
PTK6 Expression R-HSA-8849473	R-HSA-8849473	Ballooning	53.4311335730777	2/5	0.0015042879720209	0.0201635367562801	1.69543328874343	NR3C1;HIF1A
Polo-like kinase mediated events R-HSA-156711	R-HSA-156711	Ballooning	18.6457491475271	3/16	0.000941657792436076	0.0141997714836667	1.84771864464378	MYBL2;EP300;FOXM1
Post-translational protein modification R-HSA-597592	R-HSA-597592	Ballooning	2.06770556827909	33/1473	0.000483624932152931	0.00844434585482815	2.07343398761362	EP300;PML;NR1I2;SMAD4;RAD21;MITF;MYC;NFE2L2;NFKB2;RELA;SMAD7;TRIM28;AR;SATB1;NR3C1;PPARA;RARA;BRCA1;TFAP2A;SP3;PPARG;KAT2A;YY1;SIN3A;PGR;VDR;TP53;HIF1A;SMAD3;NR1H3;ESR1;SUZ12;SMAD2
Pre-NOTCH Expression and Processing R-HSA-1912422	R-HSA-1912422	Ballooning	5.1602336992867	7/119	0.000704566528307044	0.0112645756995596	1.9482851621124	EP300;KAT2A;TFDP1;JUN;RUNX1;TP53;E2F1
Pre-NOTCH Transcription and Translation R-HSA-1912408	R-HSA-1912408	Ballooning	6.02764739173287	7/103	0.000293867196788469	0.00557088243054712	2.25407600691543	EP300;KAT2A;TFDP1;JUN;RUNX1;TP53;E2F1
Programmed Cell Death R-HSA-5357801	R-HSA-5357801	Ballooning	4.1685204218645	10/211	0.000302869663600122	0.00570082331343776	2.24406241894818	TP73;TFDP1;STAT3;CTNNB1;IRF1;SATB1;TP63;TP53;IRF2;E2F1
Purinergic signaling in leishmaniasis infection R-HSA-9660826	R-HSA-9660826	Ballooning	10.53333488639	3/26	0.00399169408715788	0.0445124206189791	1.35151878781407	NFKB1;NFKB2;RELA
Pyroptosis R-HSA-5620971	R-HSA-5620971	Ballooning	14.1496067623861	4/27	0.000324405062487879	0.00602077647442539	2.22034749598262	IRF2;IRF1;TP63;TP53
RIP-mediated NFkB activation via ZBP1 R-HSA-1810476	R-HSA-1810476	Ballooning	17.3118209885497	3/17	0.0011330566741016	0.0164498396515944	1.78383833107371	NFKB1;RELA;NFKB2
RNA Polymerase II Transcription R-HSA-73857	R-HSA-73857	Ballooning	9.37654003574798	78/1390	4.14484895902516e-35	5.50021456862639e-32	31.2596203679325	EP300;STAT1;MEF2C;CEBPB;RUNX1;CREB1;POU2F2;PML;TP73;MYBL2;NR1I2;SMAD4;TCF3;JUN;NR2C2;MYC;SP1;RUNX2;NR4A3;SRF;TFDP1;NFATC2;NKX2-5;RELA;TEAD4;RB1;FOXO1;SMAD7;TRIM28;PAX5;GATA2;ZNF300;ATF2;AR;NR3C1;NELFE;PPARA;GATA1;HNF4A;GLI2;FOS;ELF2;ELF1;NFKB1;CDKN1B;TCF7L2;RARA;BRCA1;JUNB;TFAP2A;PPARD;PPARG;E2F6;KAT2A;CTNNB1;YY1;TP63;BCL6;SIN3A;PGR;KLF4;MYB;VDR;TP53;NFYA;E2F1;TFAP2D;NFYB;SMAD3;SP7;MAX;NR1H3;SPI1;ESR1;SUZ12;TAF7;SMAD2;TAF1
RUNX1 regulates estrogen receptor mediated transcription R-HSA-8931987	R-HSA-8931987	Ballooning	40.0925156982212	2/6	0.00223800508545024	0.0273717303999306	1.56269774627324	ESR1;RUNX1
RUNX1 regulates transcription of genes involved in BCR signaling R-HSA-8939245	R-HSA-8939245	Ballooning	162.02455236013	4/6	3.3987511054278e-07	1.87922613204279e-05	4.72602095699935	ELF1;RUNX1;ELF2;PAX5
RUNX1 regulates transcription of genes involved in WNT signaling R-HSA-8939256	R-HSA-8939256	Ballooning	40.0925156982212	2/6	0.00223800508545024	0.0273717303999306	1.56269774627324	ESR1;RUNX1
RUNX1 regulates transcription of genes involved in differentiation of HSCs R-HSA-8939236	R-HSA-8939236	Ballooning	4.73227360376848	7/129	0.00113425797145508	0.0164498396515944	1.78383833107371	TP73;SPI1;TCF3;MYB;GATA2;RUNX1;GATA1
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells R-HSA-8939246	R-HSA-8939246	Ballooning	32.0701904702712	2/7	0.0031076451073626	0.0361740794514927	1.44160251188063	RUNX1;RUNX2
RUNX1 regulates transcription of genes involved in interleukin signaling R-HSA-8939247	R-HSA-8939247	Ballooning	53.4311335730777	2/5	0.0015042879720209	0.0201635367562801	1.69543328874343	ELF1;RUNX1
RUNX2 regulates bone development R-HSA-8941326	R-HSA-8941326	Ballooning	19.7995107522577	6/31	1.91585569823957e-06	6.96531647003811e-05	4.15705914656681	SMAD4;AR;RUNX2;GLI2;SP7;RB1
RUNX2 regulates chondrocyte maturation R-HSA-8941284	R-HSA-8941284	Ballooning	53.4311335730777	2/5	0.0015042879720209	0.0201635367562801	1.69543328874343	GLI2;RUNX2
RUNX2 regulates genes involved in differentiation of myeloid cells R-HSA-8941333	R-HSA-8941333	Ballooning	80.0430974172971	2/4	0.000910011507267089	0.0139605233542593	1.85509830050895	RUNX1;RUNX2
RUNX2 regulates osteoblast differentiation R-HSA-8940973	R-HSA-8940973	Ballooning	16.2697202602644	4/24	0.000202195515784683	0.00400467834994439	2.3974323600926	AR;RUNX2;SP7;RB1
RUNX3 regulates BCL2L11 (BIM) transcription R-HSA-8952158	R-HSA-8952158	Ballooning	53.4311335730777	2/5	0.0015042879720209	0.0201635367562801	1.69543328874343	SMAD4;SMAD3
RUNX3 regulates CDKN1A transcription R-HSA-8941855	R-HSA-8941855	Ballooning	60.6377097293977	3/7	6.39050306693483e-05	0.00150091992386239	2.82364247734525	SMAD4;SMAD3;TP53
RUNX3 regulates WNT signaling R-HSA-8951430	R-HSA-8951430	Ballooning	48.4109238746268	3/8	0.000101314732360092	0.00220401065314495	2.65678631064108	CTNNB1;MYC;TCF7L2
Regulation of CDH11 Expression and Function R-HSA-9759475	R-HSA-9759475	Ballooning	13.011920057782	4/29	0.000430631521197565	0.00767044333730428	2.11517953391535	CTNNB1;SNAI1;ILF3;SP1
Regulation of CDH11 gene transcription R-HSA-9762293	R-HSA-9762293	Ballooning	34.6182255212072	3/10	0.000213160921385532	0.00412940938216936	2.38411205982236	ILF3;SNAI1;SP1
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	R-HSA-9764260	Ballooning	11.6189214570416	4/32	0.000633395736210033	0.0102501968530575	1.98926779398621	CTNNB1;SNAI1;ILF3;SP1
Regulation of HMOX1 expression and activity R-HSA-9707587	R-HSA-9707587	Ballooning	53.4311335730777	2/5	0.0015042879720209	0.0201635367562801	1.69543328874343	MAFK;NFE2L2
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	R-HSA-9759476	Ballooning	11.6189214570416	4/32	0.000633395736210033	0.0102501968530575	1.98926779398621	CTNNB1;SNAI1;ILF3;SP1
Regulation of MITF-M-dependent genes involved in cell cycle and proliferation R-HSA-9825892	R-HSA-9825892	Ballooning	22.0265504686793	3/14	0.000623358564615672	0.0102501968530575	1.98926779398621	CTNNB1;TCF7L2;MITF
Regulation of NFE2L2 gene expression R-HSA-9818749	R-HSA-9818749	Ballooning	246.740258195389	6/8	9.22539705930966e-11	1.63228025302719e-08	7.78720527334319	MAFK;RELA;NFKB1;EP300;MYC;NFE2L2
Regulation of NPAS4 gene transcription R-HSA-9768777	R-HSA-9768777	Ballooning	53.4311335730777	2/5	0.0015042879720209	0.0201635367562801	1.69543328874343	SRF;NR3C1
Regulation of PTEN gene transcription R-HSA-8943724	R-HSA-8943724	Ballooning	12.6170531496554	8/61	8.02905723685707e-07	3.61171489942689e-05	4.44228653922578	SUZ12;ATF2;JUN;EGR1;SNAI1;SNAI2;PPARG;TP53
Regulation of TP53 Activity R-HSA-5633007	R-HSA-5633007	Ballooning	4.36179454442083	8/160	0.000865489928195332	0.0133547108687815	1.87436551007256	TP73;EP300;TAF7;TP63;TP53;BRCA1;TAF1;PML
Regulation of TP53 Activity through Association with Co-factors R-HSA-6804759	R-HSA-6804759	Ballooning	22.0265504686793	3/14	0.000623358564615672	0.0102501968530575	1.98926779398621	TP73;TP63;TP53
Regulation of beta-cell development R-HSA-186712	R-HSA-186712	Ballooning	8.55467034598164	4/42	0.00179063653146373	0.0232958301691409	1.63272180844165	FOXO1;HNF4A;EP300;KAT2A
Regulation of cholesterol biosynthesis by SREBP (SREBF) R-HSA-1655829	R-HSA-1655829	Ballooning	8.17684642799331	5/55	0.000589933920962512	0.00997251354289495	2.00119536523617	SREBF2;NFYA;PPARA;NFYB;SP1
Regulation of lipid metabolism by PPARalpha R-HSA-400206	R-HSA-400206	Ballooning	7.82153223309782	10/118	2.02831302607294e-06	7.27451725837511e-05	4.13819582144584	NRF1;SIN3A;EP300;NFYB;SP1;SREBF2;PPARA;PPARG;NR1H3;NFYA
Repression of WNT target genes R-HSA-4641265	R-HSA-4641265	Ballooning	22.0265504686793	3/14	0.000623358564615672	0.0102501968530575	1.98926779398621	TLE5;MYC;TCF7L2
S Phase R-HSA-69242	R-HSA-69242	Ballooning	3.69000690044796	7/163	0.00426298452266119	0.0469458959466506	1.328402368161	RAD21;RB1;TFDP1;CDKN1B;MYC;MAX;E2F1
SARS-CoV-1 Infection R-HSA-9678108	R-HSA-9678108	Ballooning	5.61763054943901	9/143	7.26320593739822e-05	0.00168923495089112	2.77230994144194	IRF3;EP300;NFKB1;RB1;SMAD3;SMAD4;SP1;RUNX1;RELA
SARS-CoV-1 activates/modulates innate immune responses R-HSA-9692916	R-HSA-9692916	Ballooning	8.78462709146454	4/41	0.00163573960906839	0.021598273246107	1.66558096874093	IRF3;NFKB1;RUNX1;RELA
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	R-HSA-9735871	Ballooning	27.1149957227073	4/16	3.74209895822848e-05	0.000954954868763306	3.02001715272013	EP300;SMAD4;SP1;SMAD3
SARS-CoV-1-host interactions R-HSA-9692914	R-HSA-9692914	Ballooning	7.40775122944335	8/98	2.91369936358945e-05	0.000775540558046223	3.11039548518102	IRF3;EP300;NFKB1;SMAD3;SMAD4;SP1;RUNX1;RELA
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	R-HSA-3315487	Ballooning	Inf	3/3	1.89416874917459e-06	6.96531647003811e-05	4.15705914656681	SMAD2;SMAD3;SMAD4
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	R-HSA-3304356	Ballooning	40.0925156982212	2/6	0.00223800508545024	0.0273717303999306	1.56269774627324	SMAD2;SMAD3
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	R-HSA-2173796	Ballooning	28.1079776500023	9/36	3.95742359558079e-10	5.83500123481745e-08	7.23395904771212	TFDP1;SMAD2;SMAD4;SMAD7;EP300;MYC;JUNB;SP1;SMAD3
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	R-HSA-3311021	Ballooning	Inf	3/3	1.89416874917459e-06	6.96531647003811e-05	4.15705914656681	SMAD2;SMAD3;SMAD4
STAT3 nuclear events downstream of ALK signaling R-HSA-9701898	R-HSA-9701898	Ballooning	46.5341023043415	4/11	7.12249082863566e-06	0.000233371489619741	3.63195220166308	SIN3A;STAT3;EP300;HIF1A
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	R-HSA-3108232	Ballooning	14.2210077488038	24/183	3.33757319378031e-18	2.21447981407324e-15	14.6547282741404	SIN3A;AR;PGR;EP300;RAD21;SP3;NR1I2;MITF;SATB1;SUZ12;NR3C1;PPARA;VDR;ESR1;PPARG;TP53;RARA;NR1H3;BRCA1;TRIM28;NFKB2;RELA;TFAP2A;PML
SUMOylation R-HSA-2990846	R-HSA-2990846	Ballooning	13.6988417940471	24/189	7.17981807561613e-18	3.81104743453704e-15	14.4189556457097	SIN3A;AR;PGR;EP300;RAD21;SP3;NR1I2;MITF;SATB1;SUZ12;NR3C1;PPARA;VDR;ESR1;PPARG;TP53;RARA;NR1H3;BRCA1;TRIM28;NFKB2;RELA;TFAP2A;PML
SUMOylation of intracellular receptors R-HSA-4090294	R-HSA-4090294	Ballooning	42.4951827738435	10/30	1.58588538001658e-12	3.82630890778546e-10	9.41721997117985	RARA;NR1H3;NR3C1;PPARA;VDR;AR;PGR;NR1I2;ESR1;PPARG
SUMOylation of transcription factors R-HSA-3232118	R-HSA-3232118	Ballooning	20.3286011514737	4/20	9.58307142758083e-05	0.00215537894650843	2.66647636359632	MITF;SP3;TFAP2A;TP53
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	R-HSA-2559582	Ballooning	5.56015563862758	7/111	0.000463863126356761	0.00820728491567229	2.08580048979395	NFKB1;STAT3;CDKN1B;CEBPB;JUN;FOS;RELA
Signal Transduction R-HSA-162582	R-HSA-162582	Ballooning	2.37361926450704	58/2605	1.06951580649403e-06	4.73082491739193e-05	4.3250631244134	EP300;STAT1;MEF2C;TCF4;RUNX1;CREB1;PML;SMAD4;JUN;JUND;RAD21;ETV4;MYC;SP1;SRF;TFDP1;RELA;FOXO1;SMAD7;MEF2D;STAT6;ATF2;AR;NR3C1;TLE5;EGR1;GLI2;IKZF1;FOS;NFKB1;STAT3;CDKN1B;TCF7L2;RARA;JUNB;GLI1;PPARD;SNAI2;PPARG;MEF2A;NFATC1;KAT2A;CTNNB1;YY1;SIN3A;PGR;MYB;ID2;TP53;E2F1;HIF1A;SMAD3;NR1H3;STAT5A;ESR1;SUZ12;SMAD2;SNAI1
Signaling by ALK R-HSA-201556	R-HSA-201556	Ballooning	16.3826187012812	5/30	3.10175929120695e-05	0.000807065603810122	3.09309116141831	STAT3;SIN3A;EP300;MYC;HIF1A
