p.value	odds_ratio	overlap	adj_p.value	genes
S Phase R-HSA-69242	1	0	0/123	1	
SARS-CoV Infections R-HSA-9679506	0.989799397304763	0.294708323195772	2/260	1	NFKB1;ST3GAL1
SARS-CoV-1 Genome Replication and Transcription R-HSA-9679514	1	0	0/4	1	
SARS-CoV-1 Infection R-HSA-9678108	0.753540354203228	0.739614785541811	2/109	1	NFKB1;ST3GAL1
SARS-CoV-1 activates/modulates innate immune responses R-HSA-9692916	0.581551232790423	1.17371778561005	1/35	1	NFKB1
SARS-CoV-1 modulates host translation machinery R-HSA-9735869	1	0	0/33	1	
SARS-CoV-1 targets PDZ proteins in cell-cell junction R-HSA-9692912	1	0	0/0	1	
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	1	0	0/16	1	
SARS-CoV-1-host interactions R-HSA-9692914	0.884044633643088	0.463448370908955	1/86	1	NFKB1
SARS-CoV-1-mediated effects on programmed cell death R-HSA-9692913	1	0	0/3	1	
SARS-CoV-2 Genome Replication and Transcription R-HSA-9694682	1	0	0/4	1	
SARS-CoV-2 Infection R-HSA-9694516	0.989584218910919	0.214728814931834	1/180	1	ST3GAL1
SARS-CoV-2 activates/modulates innate and adaptive immune responses R-HSA-9705671	1	0	0/82	1	
SARS-CoV-2 modulates autophagy R-HSA-9754560	1	0	0/2	1	
SARS-CoV-2 modulates host translation machinery R-HSA-9754678	1	0	0/42	1	
SARS-CoV-2 targets PDZ proteins in cell-cell junction R-HSA-9705677	1	0	0/1	1	
SARS-CoV-2 targets host intracellular signalling and regulatory pathways R-HSA-9755779	1	0	0/12	1	
SARS-CoV-2-host interactions R-HSA-9705683	1	0	0/138	1	
SCF(Skp2)-mediated degradation of p27/p21 R-HSA-187577	1	0	0/58	1	
SCF-beta-TrCP mediated degradation of Emi1 R-HSA-174113	1	0	0/52	1	
SDK interactions R-HSA-373756	1	0	0/0	1	
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion R-HSA-399955	1	0	0/5	1	
SHC-mediated cascade:FGFR1 R-HSA-5654688	0.159390357214264	6.69070020831284	1/7	1	NRAS
SHC-mediated cascade:FGFR2 R-HSA-5654699	0.200118620031579	5.0170897843533	1/9	1	NRAS
SHC-mediated cascade:FGFR3 R-HSA-5654704	0.159390357214264	6.69070020831284	1/7	1	NRAS
SHC-mediated cascade:FGFR4 R-HSA-5654719	0.159390357214264	6.69070020831284	1/7	1	NRAS
SHC1 events in EGFR signaling R-HSA-180336	0.275804974610652	3.34253800995413	1/13	1	NRAS
SHC1 events in ERBB2 signaling R-HSA-1250196	0.0506423424093393	6.22921855381313	2/15	1	NRAS;ERBB3
SHC1 events in ERBB4 signaling R-HSA-1250347	0.200118620031579	5.0170897843533	1/9	1	NRAS
SHOC2 M1731 mutant abolishes MRAS complex function R-HSA-9726840	0.116610297001326	10.0369720650775	1/5	1	BRAF
SIRT1 negatively regulates rRNA expression R-HSA-427359	1	0	0/58	1	
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	1	0	0/8	1	
SLBP independent Processing of Histone Pre-mRNAs R-HSA-111367	1	0	0/7	1	
SLC transporter disorders R-HSA-5619102	1	0	0/37	1	
SLIT2:ROBO1 increases RHOA activity R-HSA-8985586	1	0	0/3	1	
SMAC (DIABLO) binds to IAPs  R-HSA-111463	1	0	0/2	1	
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes  R-HSA-111464	1	0	0/2	1	
SMAC, XIAP-regulated apoptotic response R-HSA-111469	1	0	0/2	1	
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	1	0	0/3	1	
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	1	0	0/6	1	
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	1	0	0/36	1	
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	1	0	0/3	1	
SOS-mediated signalling R-HSA-112412	0.159390357214264	6.69070020831284	1/7	1	NRAS
SRP-dependent cotranslational protein targeting to membrane R-HSA-1799339	1	0	0/94	1	
STAT3 nuclear events downstream of ALK signaling R-HSA-9701898	1	0	0/11	1	
STAT5 Activation R-HSA-9645135	1	0	0/5	1	
STAT5 activation downstream of FLT3 ITD mutants R-HSA-9702518	1	0	0/8	1	
STAT6-mediated induction of chemokines R-HSA-3249367	1	0	0/3	1	
STING mediated induction of host immune responses R-HSA-1834941	1	0	0/8	1	
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	0.360855808180896	1.34198231802217	4/124	1	MDM2;TFAP2A;TFAP2C;NCOR2
SUMO is conjugated to E1 (UBA2:SAE1) R-HSA-3065676	1	0	0/4	1	
SUMO is proteolytically processed R-HSA-3065679	1	0	0/4	1	
SUMO is transferred from E1 to E2 (UBE2I, UBC9) R-HSA-3065678	1	0	0/5	1	
SUMOylation R-HSA-2990846	0.372132399804092	1.31930913302884	4/126	1	MDM2;TFAP2A;TFAP2C;NCOR2
SUMOylation of DNA damage response and repair proteins R-HSA-3108214	1	0	0/44	1	
SUMOylation of DNA methylation proteins R-HSA-4655427	1	0	0/14	1	
SUMOylation of DNA replication proteins R-HSA-4615885	1	0	0/18	1	
SUMOylation of RNA binding proteins R-HSA-4570464	1	0	0/24	1	
SUMOylation of SUMOylation proteins R-HSA-4085377	1	0	0/12	1	
SUMOylation of chromatin organization proteins R-HSA-4551638	1	0	0/45	1	
SUMOylation of immune response proteins R-HSA-4755510	1	0	0/9	1	
SUMOylation of intracellular receptors R-HSA-4090294	1	0	0/22	1	
SUMOylation of nuclear envelope proteins R-HSA-9793242	1	0	0/2	1	
SUMOylation of transcription cofactors R-HSA-3899300	0.581551232790423	1.17371778561005	1/35	1	NCOR2
SUMOylation of ubiquitinylation proteins R-HSA-3232142	0.31094443279378	2.86387318115518	1/15	1	MDM2
Scavenging by Class A Receptors R-HSA-3000480	1	0	0/11	1	
Scavenging by Class B Receptors R-HSA-3000471	1	0	0/5	1	
Scavenging by Class F Receptors R-HSA-3000484	1	0	0/3	1	
Scavenging by Class H Receptors R-HSA-3000497	1	0	0/2	1	
Scavenging of heme from plasma R-HSA-2168880	1	0	0/5	1	
Sealing of the nuclear envelope (NE) by ESCRT-III R-HSA-9668328	1	0	0/25	1	
Selective autophagy R-HSA-9663891	1	0	0/52	1	
Selenoamino acid metabolism R-HSA-2408522	0.682298516695894	0.854037109849866	2/95	1	MAT1A;AHCY
Selenocysteine synthesis R-HSA-2408557	1	0	0/83	1	
Sema3A PAK dependent Axon repulsion R-HSA-399954	1	0	0/10	1	
Sema4D in semaphorin signaling R-HSA-400685	1	0	0/16	1	
Sema4D induced cell migration and growth-cone collapse R-HSA-416572	1	0	0/13	1	
Sema4D mediated inhibition of cell attachment and migration R-HSA-416550	1	0	0/6	1	
Semaphorin interactions R-HSA-373755	1	0	0/41	1	
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	0.930219512022259	0.373237562494811	1/106	1	NFKB1
Sensing of DNA Double Strand Breaks R-HSA-5693548	1	0	0/5	1	
Sensory Perception R-HSA-9709957	0.205736807005825	1.98928590378212	3/64	1	CACNB2;SCN9A;SCNN1D
Sensory perception of salty taste R-HSA-9730628	0.094419081422319	13.3756306771223	1/4	1	SCNN1D
Sensory perception of sour taste R-HSA-9729555	1	0	0/0	1	
Sensory perception of sweet, bitter, and umami (glutamate) taste R-HSA-9717207	0.0716761816406873	20.053402141104	1/3	1	SCN9A
Sensory processing of sound R-HSA-9659379	0.537563527052307	1.33152259035122	1/31	1	CACNB2
Sensory processing of sound by inner hair cells of the cochlea R-HSA-9662360	0.501596961931804	1.48052304495297	1/28	1	CACNB2
Sensory processing of sound by outer hair cells of the cochlea R-HSA-9662361	1	0	0/20	1	
Separation of Sister Chromatids R-HSA-2467813	0.959175105939873	0.309335780186744	1/127	1	CENPC
Serine biosynthesis R-HSA-977347	0.0483680259172354	40.0116231311688	1/2	1	PSAT1
Serotonin Neurotransmitter Release Cycle R-HSA-181429	1	0	0/5	1	
Serotonin and melatonin biosynthesis R-HSA-209931	1	0	0/1	1	
Serotonin clearance from the synaptic cleft R-HSA-380615	1	0	0/1	1	
Serotonin receptors R-HSA-390666	1	0	0/0	1	
Severe congenital neutropenia type 4 (G6PC3) R-HSA-3282872	1	0	0/1	1	
Sialic acid metabolism R-HSA-4085001	0.0282582219378245	9.00243879005925	2/11	1	GNE;ST3GAL1
Signal Transduction R-HSA-162582	0.219866966254089	1.20352081106823	36/1306	1	MDM2;BRAF;NRAS;PLG;NFKB1;MAPK12;WWOX;CDC42;RICTOR;CTNND1;NCOR2;PDK2;CENPC;IAPP;PTK2;CFLAR;TRIO;SLC4A7;MUC20;SPATA13;IQGAP2;WDR81;FGD4;SH3PXD2A;ARHGAP20;RAMP1;CALCB;PTK2B;ERBB3;LAMA5;SPRED2;PTPN3;SGK1;IGF1;IGF2;INSR
Signal amplification R-HSA-392518	1	0	0/18	1	
Signal attenuation R-HSA-74749	0.180004762623178	5.73451948673135	1/8	1	INSR
Signal regulatory protein family interactions R-HSA-391160	0.0234905383582548	10.128204074833	2/10	1	PTK2;PTK2B
Signal transduction by L1 R-HSA-445144	1	0	0/14	1	
Signaling by ALK R-HSA-201556	1	0	0/23	1	
Signaling by ALK fusions and activated point mutants R-HSA-9725370	0.782025725820444	0.660768078485629	1/61	1	MDM2
Signaling by ALK in cancer R-HSA-9700206	0.782025725820444	0.660768078485629	1/61	1	MDM2
Signaling by AMER1 mutants R-HSA-4839748	1	0	0/10	1	
Signaling by APC mutants R-HSA-4839744	1	0	0/10	1	
Signaling by AXIN mutants R-HSA-4839735	1	0	0/10	1	
Signaling by Activin R-HSA-1502540	1	0	0/12	1	
Signaling by BMP R-HSA-201451	1	0	0/16	1	
Signaling by BRAF and RAF1 fusions R-HSA-6802952	0.210821245988791	2.44330471362399	2/35	1	BRAF;NRAS
Signaling by CSF1 (M-CSF) in myeloid cells R-HSA-9680350	1	0	0/23	1	
Signaling by CSF3 (G-CSF) R-HSA-9674555	1	0	0/29	1	
Signaling by CTNNB1 phospho-site mutants R-HSA-4839743	1	0	0/11	1	
Signaling by EGFR R-HSA-177929	0.0647802175302101	3.48906967736149	3/38	1	NRAS;CDC42;PTPN3
Signaling by EGFR in Cancer R-HSA-1643713	0.435400637187904	1.81912800312983	1/23	1	NRAS
Signaling by EGFRvIII in Cancer R-HSA-5637812	0.275804974610652	3.34253800995413	1/13	1	NRAS
Signaling by ERBB2 ECD mutants R-HSA-9665348	0.275804974610652	3.34253800995413	1/13	1	NRAS
Signaling by ERBB2 KD Mutants R-HSA-9664565	0.0703990165568152	5.05854264007932	2/18	1	NRAS;ERBB3
Signaling by ERBB2 R-HSA-1227986	0.238101755416999	2.23828175289541	2/38	1	NRAS;ERBB3
Signaling by ERBB2 TMD/JMD mutants R-HSA-9665686	0.0506423424093393	6.22921855381313	2/15	1	NRAS;ERBB3
Signaling by ERBB2 in Cancer R-HSA-1227990	0.0703990165568152	5.05854264007932	2/18	1	NRAS;ERBB3
Signaling by ERBB4 R-HSA-1236394	0.0647802175302101	3.48906967736149	3/38	1	NRAS;WWOX;ERBB3
Signaling by Erythropoietin R-HSA-9006335	0.37623776679852	2.2256215733046	1/19	1	NRAS
Signaling by FGFR R-HSA-190236	0.122519087266741	2.59078596353958	3/50	1	BRAF;NRAS;SPRED2
Signaling by FGFR in disease R-HSA-1226099	0.665951352427984	0.925977920561286	1/44	1	NRAS
Signaling by FGFR1 R-HSA-5654736	0.029934592517118	4.89639591215562	3/28	1	BRAF;NRAS;SPRED2
Signaling by FGFR1 amplification mutants R-HSA-1839120	1	0	0/0	1	
Signaling by FGFR1 in disease R-HSA-5655302	0.47609475064607	1.599748180421	1/26	1	NRAS
Signaling by FGFR2 IIIa TM R-HSA-8851708	1	0	0/17	1	
Signaling by FGFR2 R-HSA-5654738	0.311289798268037	1.82775626993989	2/46	1	BRAF;NRAS
Signaling by FGFR2 amplification mutants R-HSA-2023837	1	0	0/1	1	
Signaling by FGFR2 fusions R-HSA-8853333	1	0	0/1	1	
Signaling by FGFR2 in disease R-HSA-5655253	0.501596961931804	1.48052304495297	1/28	1	NRAS
Signaling by FGFR3 R-HSA-5654741	0.123814015518646	3.51386549315412	2/25	1	BRAF;NRAS
Signaling by FGFR3 fusions in cancer R-HSA-8853334	1	0	0/0	1	
Signaling by FGFR3 in disease R-HSA-5655332	0.238892536489916	4.01256817960167	1/11	1	NRAS
Signaling by FGFR4 R-HSA-5654743	0.123814015518646	3.51386549315412	2/25	1	BRAF;NRAS
Signaling by FGFR4 in disease R-HSA-5655291	0.219743962439726	4.45902578431031	1/10	1	NRAS
Signaling by FLT3 ITD and TKD mutants R-HSA-9703648	0.293590960101484	3.08479237796147	1/14	1	NRAS
Signaling by FLT3 fusion proteins R-HSA-9703465	0.31094443279378	2.86387318115518	1/15	1	NRAS
Signaling by GPCR R-HSA-372790	0.376725732221089	1.2065992593907	7/241	1	NRAS;CDC42;IAPP;TRIO;FGD4;RAMP1;CALCB
Signaling by GSK3beta mutants R-HSA-5339716	1	0	0/11	1	
Signaling by Hedgehog R-HSA-5358351	1	0	0/110	1	
Signaling by Hippo R-HSA-2028269	1	0	0/11	1	
Signaling by Insulin receptor R-HSA-74752	0.293035947808891	1.91564864775518	2/44	1	NRAS;INSR
Signaling by Interleukins R-HSA-449147	0.940307900702485	0.553348224381141	5/351	1	NFKB1;CDC42;PTK2B;MTAP;LAMA5
Signaling by KIT in disease R-HSA-9669938	0.391579993155526	2.10789506975962	1/20	1	NRAS
Signaling by LRP5 mutants  R-HSA-5339717	1	0	0/2	1	
Signaling by LTK R-HSA-9842663	1	0	0/9	1	
Signaling by LTK in cancer R-HSA-9842640	1	0	0/7	1	
Signaling by Leptin R-HSA-2586552	1	0	0/9	1	
Signaling by Ligand-Responsive EGFR Variants in Cancer R-HSA-5637815	0.344395243375533	2.50494933943993	1/17	1	NRAS
Signaling by MAP2K mutants R-HSA-9652169	1	0	0/2	1	
Signaling by MAPK mutants R-HSA-9652817	1	0	0/2	1	
Signaling by MET R-HSA-6806834	0.0288826417116162	3.7309755650544	4/48	1	NRAS;PTK2;MUC20;LAMA5
Signaling by MRAS-complex mutants R-HSA-9660537	0.116610297001326	10.0369720650775	1/5	1	BRAF
Signaling by MST1 R-HSA-8852405	1	0	0/1	1	
Signaling by NODAL R-HSA-1181150	1	0	0/12	1	
Signaling by NOTCH R-HSA-157118	0.993306359053822	0.195220347903825	1/197	1	NCOR2
Signaling by NOTCH1 HD Domain Mutants in Cancer R-HSA-2691230	1	0	0/9	1	
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer R-HSA-2894858	0.71261499607604	0.811365833033814	1/50	1	NCOR2
Signaling by NOTCH1 PEST Domain Mutants in Cancer R-HSA-2644602	0.71261499607604	0.811365833033814	1/50	1	NCOR2
Signaling by NOTCH1 R-HSA-1980143	0.764938323104098	0.696076709616199	1/58	1	NCOR2
Signaling by NOTCH1 in Cancer R-HSA-2644603	0.71261499607604	0.811365833033814	1/50	1	NCOR2
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant R-HSA-2660825	1	0	0/4	1	
Signaling by NOTCH2 R-HSA-1980145	1	0	0/24	1	
Signaling by NOTCH3 R-HSA-9012852	1	0	0/39	1	
Signaling by NOTCH4 R-HSA-9013694	1	0	0/77	1	
Signaling by NTRK1 (TRKA) R-HSA-187037	0.158351047937472	1.98310718681543	4/86	1	BRAF;NRAS;MAPK12;SGK1
Signaling by NTRK2 (TRKB) R-HSA-9006115	0.344395243375533	2.50494933943993	1/17	1	NRAS
Signaling by NTRK3 (TRKC) R-HSA-9034015	0.238892536489916	4.01256817960167	1/11	1	NRAS
Signaling by NTRKs R-HSA-166520	0.197349186316906	1.80308903910948	4/94	1	BRAF;NRAS;MAPK12;SGK1
Signaling by Non-Receptor Tyrosine Kinases R-HSA-9006927	0.256398851323173	2.11929388595788	2/40	1	NRAS;ERBB3
Signaling by Nuclear Receptors R-HSA-9006931	0.774940560989425	0.752691160087874	4/213	1	NRAS;NCOR2;PDK2;PTK2
Signaling by Overexpressed Wild-Type EGFR in Cancer R-HSA-5638302	1	0	0/8	1	
Signaling by PDGF R-HSA-186797	0.329449818656945	1.74732883425368	2/48	1	NRAS;PLG
Signaling by PDGFR in disease R-HSA-9671555	0.293590960101484	3.08479237796147	1/14	1	NRAS
Signaling by PDGFRA extracellular domain mutants R-HSA-9673770	0.257575809211835	3.64679299205737	1/12	1	NRAS
Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants R-HSA-9673767	0.257575809211835	3.64679299205737	1/12	1	NRAS
Signaling by PTK6 R-HSA-8848021	0.256398851323173	2.11929388595788	2/40	1	NRAS;ERBB3
Signaling by RAF1 mutants R-HSA-9656223	0.115680978117238	3.67481128913775	2/24	1	BRAF;NRAS
Signaling by RAS GAP mutants R-HSA-9753510	0.0716761816406873	20.053402141104	1/3	1	NRAS
Signaling by RAS GTPase mutants R-HSA-9753512	0.0716761816406873	20.053402141104	1/3	1	NRAS
Signaling by RAS mutants R-HSA-6802949	0.140472024952437	3.23128010563197	2/27	1	BRAF;NRAS
Signaling by RNF43 mutants R-HSA-5340588	1	0	0/5	1	
Signaling by ROBO receptors R-HSA-376176	0.98650257366119	0.228037648237869	1/170	1	CDC42
Signaling by Retinoic Acid R-HSA-5362517	0.31094443279378	2.86387318115518	1/15	1	PDK2
Signaling by Rho GTPases R-HSA-194315	0.200677517719245	1.36508877881582	12/374	1	CDC42;CENPC;PTK2;TRIO;SLC4A7;SPATA13;IQGAP2;WDR81;FGD4;SH3PXD2A;ARHGAP20;PTK2B
Signaling by Rho GTPases, Miro GTPases and RHOBTB3 R-HSA-9716542	0.208298552394262	1.35273958574755	12/377	1	CDC42;CENPC;PTK2;TRIO;SLC4A7;SPATA13;IQGAP2;WDR81;FGD4;SH3PXD2A;ARHGAP20;PTK2B
Signaling by SCF-KIT R-HSA-1433557	0.570958947453234	1.20958327753848	1/34	1	NRAS
Signaling by TCF7L2 mutants R-HSA-5339700	1	0	0/3	1	
Signaling by TGF-beta Receptor Complex R-HSA-170834	0.886944982624729	0.457941431835025	1/87	1	NCOR2
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	1	0	0/8	1	
Signaling by TGFB family members R-HSA-9006936	0.916620810164388	0.400623415260588	1/99	1	NCOR2
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	0.0271993550308359	5.10080115052565	3/27	1	NRAS;IGF1;IGF2
Signaling by WNT R-HSA-195721	1	0	0/225	1	
Signaling by WNT in cancer R-HSA-4791275	1	0	0/21	1	
Signaling by activated point mutants of FGFR1 R-HSA-1839122	1	0	0/2	1	
Signaling by activated point mutants of FGFR3 R-HSA-1839130	1	0	0/2	1	
Signaling by cytosolic FGFR1 fusion mutants R-HSA-1839117	1	0	0/17	1	
Signaling by cytosolic PDGFRA and PDGFRB fusion proteins R-HSA-9673766	1	0	0/0	1	
Signaling by extracellular domain mutants of KIT R-HSA-9680187	1	0	0/1	1	
Signaling by high-kinase activity BRAF mutants R-HSA-6802948	0.0774608987944502	4.76028797374398	2/19	1	BRAF;NRAS
Signaling by juxtamembrane domain KIT mutants R-HSA-9669935	1	0	0/1	1	
Signaling by kinase domain mutants of KIT R-HSA-9669933	1	0	0/1	1	
Signaling by membrane-tethered fusions of PDGFRA or PDGFRB R-HSA-9673768	1	0	0/2	1	
Signaling by moderate kinase activity BRAF mutants R-HSA-6802946	0.140472024952437	3.23128010563197	2/27	1	BRAF;NRAS
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants R-HSA-9670439	0.391579993155526	2.10789506975962	1/20	1	NRAS
Signaling by plasma membrane FGFR1 fusions R-HSA-8853336	1	0	0/1	1	
Signaling by the B Cell Receptor (BCR) R-HSA-983705	0.682298516695894	0.854037109849866	2/95	1	NRAS;NFKB1
Signaling downstream of RAS mutants R-HSA-9649948	0.140472024952437	3.23128010563197	2/27	1	BRAF;NRAS
Signalling to ERK5 R-HSA-198765	1	0	0/2	1	
Signalling to ERKs R-HSA-187687	0.0137433549897133	6.80923177215221	3/21	1	BRAF;NRAS;MAPK12
Signalling to RAS R-HSA-167044	0.0388258244260364	7.3624575740069	2/13	1	NRAS;MAPK12
Signalling to STAT3 R-HSA-198745	1	0	0/2	1	
Signalling to p38 via RIT and RIN R-HSA-187706	0.0716761816406873	20.053402141104	1/3	1	BRAF
Small interfering RNA (siRNA) biogenesis R-HSA-426486	1	0	0/3	1	
Smooth Muscle Contraction R-HSA-445355	0.435400637187904	1.81912800312983	1/23	1	TPM2
Sodium-coupled phosphate cotransporters R-HSA-427652	1	0	0/2	1	
Sodium-coupled sulphate, di- and tri-carboxylate transporters R-HSA-433137	0.0483680259172354	40.0116231311688	1/2	1	SLC13A5
Sodium/Calcium exchangers R-HSA-425561	1	0	0/7	1	
Sodium/Proton exchangers R-HSA-425986	1	0	0/5	1	
Somitogenesis R-HSA-9824272	1	0	0/47	1	
Sorafenib-resistant KIT mutants R-HSA-9669936	1	0	0/1	1	
Sorafenib-resistant PDGFR mutants R-HSA-9674404	1	0	0/1	1	
Specification of primordial germ cells R-HSA-9827857	0.116610297001326	10.0369720650775	1/5	1	TFAP2C
Specification of the neural plate border R-HSA-9834899	0.0190939033559724	11.5755471424426	2/9	1	TFAP2A;TFAP2C
Sperm Motility And Taxes R-HSA-1300642	1	0	0/0	1	
Sphingolipid catabolism R-HSA-9845614	1	0	0/6	1	
Sphingolipid de novo biosynthesis R-HSA-1660661	1	0	0/14	1	
Sphingolipid metabolism R-HSA-428157	1	0	0/39	1	
Spry regulation of FGF signaling R-HSA-1295596	0.31094443279378	2.86387318115518	1/15	1	BRAF
Stabilization of p53 R-HSA-69541	0.75281676262514	0.721755322290386	1/56	1	MDM2
Sterols are 12-hydroxylated by CYP8B1 R-HSA-211994	1	0	0/0	1	
Stimulation of the cell death response by PAK-2p34 R-HSA-211736	1	0	0/1	1	
Stimuli-sensing channels R-HSA-2672351	0.0185610519289141	4.32584652076975	4/42	1	SGK1;SCNN1D;TRPM3;WNK2
Striated Muscle Contraction R-HSA-390522	0.029934592517118	4.89639591215562	3/28	1	DMD;MYH3;TPM2
Sulfide oxidation to sulfate R-HSA-1614517	1	0	0/3	1	
Sunitinib-resistant KIT mutants R-HSA-9669934	1	0	0/1	1	
Sunitinib-resistant PDGFR mutants R-HSA-9674401	1	0	0/1	1	
Suppression of apoptosis R-HSA-9635465	1	0	0/3	1	
Suppression of autophagy R-HSA-9636569	1	0	0/1	1	
Suppression of phagosomal maturation R-HSA-9637687	1	0	0/8	1	
Surfactant metabolism R-HSA-5683826	1	0	0/7	1	
Switching of origins to a post-replicative state R-HSA-69052	1	0	0/81	1	
Synaptic adhesion-like molecules R-HSA-8849932	1	0	0/4	1	
Syndecan interactions R-HSA-3000170	1	0	0/15	1	
Synthesis And Processing Of GAG, GAGPOL Polyproteins R-HSA-174495	1	0	0/7	1	
Synthesis and processing of ENV and VPU R-HSA-171286	1	0	0/1	1	
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE) R-HSA-2142816	1	0	0/3	1	
Synthesis of 12-eicosatetraenoic acid derivatives R-HSA-2142712	1	0	0/3	1	
Synthesis of 15-eicosatetraenoic acid derivatives R-HSA-2142770	1	0	0/4	1	
Synthesis of 5-eicosatetraenoic acids R-HSA-2142688	0.116610297001326	10.0369720650775	1/5	1	PON1
Synthesis of CL R-HSA-1483076	1	0	0/1	1	
Synthesis of DNA R-HSA-69239	1	0	0/92	1	
Synthesis of Dolichyl-phosphate R-HSA-446199	1	0	0/1	1	
Synthesis of GDP-mannose R-HSA-446205	1	0	0/2	1	
Synthesis of Hepoxilins (HX) and Trioxilins (TrX) R-HSA-2142696	1	0	0/0	1	
Synthesis of IP2, IP, and Ins in the cytosol R-HSA-1855183	1	0	0/6	1	
Synthesis of IP3 and IP4 in the cytosol R-HSA-1855204	1	0	0/8	1	
Synthesis of IPs in the ER lumen R-HSA-1855231	1	0	0/1	1	
Synthesis of IPs in the nucleus R-HSA-1855191	1	0	0/0	1	
Synthesis of Ketone Bodies R-HSA-77111	0.0244807121661722	Inf	1/1	1	ACSS3
Synthesis of Leukotrienes (LT) and Eoxins (EX) R-HSA-2142691	1	0	0/10	1	
Synthesis of Lipoxins (LX) R-HSA-2142700	1	0	0/2	1	
Synthesis of PA R-HSA-1483166	1	0	0/13	1	
Synthesis of PC R-HSA-1483191	0.200118620031579	5.0170897843533	1/9	1	BCHE
Synthesis of PE R-HSA-1483213	1	0	0/3	1	
Synthesis of PG R-HSA-1483148	1	0	0/3	1	
Synthesis of PI R-HSA-1483226	1	0	0/3	1	
Synthesis of PIPs at the ER membrane R-HSA-1483248	0.094419081422319	13.3756306771223	1/4	1	PI4KA
Synthesis of PIPs at the Golgi membrane R-HSA-1660514	0.0282582219378245	9.00243879005925	2/11	1	PIK3C2G;PI4KA
Synthesis of PIPs at the early endosome membrane R-HSA-1660516	1	0	0/10	1	
Synthesis of PIPs at the late endosome membrane R-HSA-1660517	1	0	0/9	1	
Synthesis of PIPs at the plasma membrane R-HSA-1660499	0.140472024952437	3.23128010563197	2/27	1	MTMR3;PIK3C2G
Synthesis of PIPs in the nucleus R-HSA-8847453	1	0	0/2	1	
Synthesis of PS R-HSA-1483101	1	0	0/2	1	
Synthesis of Prostaglandins (PG) and Thromboxanes (TX) R-HSA-2162123	1	0	0/4	1	
Synthesis of UDP-N-acetyl-glucosamine R-HSA-446210	1	0	0/1	1	
Synthesis of active ubiquitin: roles of E1 and E2 enzymes R-HSA-8866652	1	0	0/19	1	
Synthesis of bile acids and bile salts R-HSA-192105	0.219743962439726	4.45902578431031	1/10	1	ABCB11
Synthesis of bile acids and bile salts via 24-hydroxycholesterol R-HSA-193775	1	0	0/2	1	
Synthesis of bile acids and bile salts via 27-hydroxycholesterol R-HSA-193807	1	0	0/5	1	
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol R-HSA-193368	0.200118620031579	5.0170897843533	1/9	1	ABCB11
Synthesis of diphthamide-EEF2 R-HSA-5358493	0.094419081422319	13.3756306771223	1/4	1	DPH1
Synthesis of dolichyl-phosphate mannose R-HSA-162699	1	0	0/2	1	
Synthesis of dolichyl-phosphate-glucose R-HSA-480985	1	0	0/1	1	
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET) R-HSA-2142670	1	0	0/2	1	
Synthesis of glycosylphosphatidylinositol (GPI) R-HSA-162710	1	0	0/8	1	
Synthesis of pyrophosphates in the cytosol R-HSA-1855167	1	0	0/2	1	
Synthesis of substrates in N-glycan biosythesis R-HSA-446219	0.0774608987944502	4.76028797374398	2/19	1	GNE;ST3GAL1
Synthesis of very long-chain fatty acyl-CoAs R-HSA-75876	1	0	0/8	1	
Synthesis of wybutosine at G37 of tRNA(Phe) R-HSA-6782861	1	0	0/1	1	
Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	0.219743962439726	4.45902578431031	1/10	1	PCSK1
Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511	0.159390357214264	6.69070020831284	1/7	1	PCSK1
TAK1-dependent IKK and NF-kappa-B activation   R-HSA-445989	0.611799434181177	1.0777306023585	1/38	1	NFKB1
TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P R-HSA-6791462	1	0	0/1	1	
TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P R-HSA-6791055	1	0	0/1	1	
TBC/RABGAPs R-HSA-8854214	1	0	0/16	1	
