p.value	odds_ratio	overlap	adj_p.value	genes
Removal of the Flap Intermediate R-HSA-69166	1	0	0/6	1	
Removal of the Flap Intermediate from the C-strand R-HSA-174437	1	0	0/6	1	
Replacement of protamines by nucleosomes in the male pronucleus R-HSA-9821993	1	0	0/34	1	
Replication of the SARS-CoV-1 genome R-HSA-9682706	1	0	0/4	1	
Replication of the SARS-CoV-2 genome R-HSA-9694686	1	0	0/4	1	
Repression of WNT target genes R-HSA-4641265	0.454631679037249	1.75195851623393	1/13	1	MYC
Reproduction R-HSA-1474165	0.985577629282361	0.231580745897421	1/90	1	ATM
Resistance of ERBB2 KD mutants to AEE788 R-HSA-9665250	1	0	0/2	1	
Resistance of ERBB2 KD mutants to afatinib R-HSA-9665249	1	0	0/2	1	
Resistance of ERBB2 KD mutants to lapatinib R-HSA-9665251	1	0	0/2	1	
Resistance of ERBB2 KD mutants to neratinib R-HSA-9665246	1	0	0/2	1	
Resistance of ERBB2 KD mutants to osimertinib R-HSA-9665247	1	0	0/2	1	
Resistance of ERBB2 KD mutants to sapitinib R-HSA-9665244	1	0	0/2	1	
Resistance of ERBB2 KD mutants to tesevatinib R-HSA-9665245	1	0	0/2	1	
Resistance of ERBB2 KD mutants to trastuzumab R-HSA-9665233	1	0	0/2	1	
Resolution of AP sites via the multiple-nucleotide patch replacement pathway R-HSA-110373	1	0	0/9	1	
Resolution of AP sites via the single-nucleotide replacement pathway R-HSA-110381	1	0	0/2	1	
Resolution of Abasic Sites (AP sites) R-HSA-73933	1	0	0/12	1	
Resolution of D-Loop Structures R-HSA-5693537	0.568296790006566	1.23522130294331	1/18	1	ATM
Resolution of D-loop Structures through Holliday Junction Intermediates R-HSA-5693568	0.568296790006566	1.23522130294331	1/18	1	ATM
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	0.503289284371168	1.50096624701547	1/15	1	ATM
Resolution of Sister Chromatid Cohesion R-HSA-2500257	0.948025134956581	0.334800896995308	1/63	1	RPS27
Respiratory Syncytial Virus Infection Pathway R-HSA-9820952	0.344256915714457	1.3197285524501	5/85	1	RPS27A;UBA52;SEC11A;SPCS3;SEC11C
Respiratory electron transport R-HSA-611105	1	0	0/70	1	
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. R-HSA-163200	1	0	0/85	1	
Respiratory syncytial virus (RSV) attachment and entry R-HSA-9820960	1	0	0/9	1	
Respiratory syncytial virus genome replication R-HSA-9834752	1	0	0/2	1	
Respiratory syncytial virus genome transcription R-HSA-9828642	1	0	0/1	1	
Response of EIF2AK1 (HRI) to heme deficiency R-HSA-9648895	0.131009495027598	3.52183208401738	2/14	1	EIF2S2;ASNS
Response of Mtb to phagocytosis R-HSA-9637690	0.131009495027598	3.52183208401738	2/14	1	RPS27A;UBA52
Response to elevated platelet cytosolic Ca2+ R-HSA-76005	0.460635327975126	1.21370474583091	3/55	1	PLG;F13A1;SERPINF2
Response to metal ions R-HSA-5660526	1	0	0/0	1	
Retinoid cycle disease events R-HSA-2453864	1	0	0/1	1	
Retinoid metabolism and transport R-HSA-975634	0.115618938979322	3.84315745393088	2/13	1	LRP1;APOA2
Retinoid metabolism disease events R-HSA-6809583	1	0	0/0	1	
Retrograde neurotrophin signalling R-HSA-177504	1	0	0/8	1	
Retrograde transport at the Trans-Golgi-Network R-HSA-6811440	1	0	0/26	1	
Reuptake of GABA R-HSA-888593	1	0	0/2	1	
Rev-mediated nuclear export of HIV RNA R-HSA-165054	1	0	0/12	1	
Reversal of alkylation damage by DNA dioxygenases R-HSA-73943	1	0	0/0	1	
Reverse Transcription of HIV RNA R-HSA-162589	1	0	0/1	1	
Reversible hydration of carbon dioxide R-HSA-1475029	1	0	0/7	1	
Rhesus blood group biosynthesis R-HSA-9037628	1	0	0/0	1	
Rhesus glycoproteins mediate ammonium transport. R-HSA-444411	1	0	0/0	1	
Ribavirin ADME R-HSA-9755088	1	0	0/5	1	
Role of ABL in ROBO-SLIT signaling R-HSA-428890	1	0	0/6	1	
Role of LAT2/NTAL/LAB on calcium mobilization R-HSA-2730905	1	0	0/12	1	
Role of phospholipids in phagocytosis R-HSA-2029485	1	0	0/16	1	
Role of second messengers in netrin-1 signaling R-HSA-418890	1	0	0/2	1	
S Phase R-HSA-69242	0.925277379208925	0.516616477476863	3/123	1	RPS27A;UBA52;MYC
SARS-CoV-1 Genome Replication and Transcription R-HSA-9679514	1	0	0/4	1	
SARS-CoV-1 activates/modulates innate immune responses R-HSA-9692916	0.211648120817754	1.98228295456787	3/35	1	RPS27A;UBA52;ITCH
SARS-CoV-1 targets PDZ proteins in cell-cell junction R-HSA-9692912	1	0	0/0	1	
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	1	0	0/16	1	
SARS-CoV-1-mediated effects on programmed cell death R-HSA-9692913	1	0	0/3	1	
SARS-CoV-2 Genome Replication and Transcription R-HSA-9694682	1	0	0/4	1	
SARS-CoV-2 activates/modulates innate and adaptive immune responses R-HSA-9705671	0.894626252183322	0.519279671133414	2/82	1	RPS27A;UBA52
SARS-CoV-2 modulates autophagy R-HSA-9754560	1	0	0/2	1	
SARS-CoV-2 targets PDZ proteins in cell-cell junction R-HSA-9705677	1	0	0/1	1	
SARS-CoV-2 targets host intracellular signalling and regulatory pathways R-HSA-9755779	1	0	0/12	1	
SCF(Skp2)-mediated degradation of p27/p21 R-HSA-187577	0.74940967662696	0.746509002082377	2/58	1	RPS27A;UBA52
SCF-beta-TrCP mediated degradation of Emi1 R-HSA-174113	0.693055195696942	0.837393608870626	2/52	1	RPS27A;UBA52
SDK interactions R-HSA-373756	1	0	0/0	1	
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion R-HSA-399955	1	0	0/5	1	
SHC-mediated cascade:FGFR1 R-HSA-5654688	1	0	0/7	1	
SHC-mediated cascade:FGFR2 R-HSA-5654699	1	0	0/9	1	
SHC-mediated cascade:FGFR3 R-HSA-5654704	1	0	0/7	1	
SHC-mediated cascade:FGFR4 R-HSA-5654719	1	0	0/7	1	
SHC-related events triggered by IGF1R R-HSA-2428933	1	0	0/7	1	
SHC1 events in EGFR signaling R-HSA-180336	1	0	0/13	1	
SHC1 events in ERBB2 signaling R-HSA-1250196	1	0	0/15	1	
SHC1 events in ERBB4 signaling R-HSA-1250347	1	0	0/9	1	
SHOC2 M1731 mutant abolishes MRAS complex function R-HSA-9726840	1	0	0/5	1	
SIRT1 negatively regulates rRNA expression R-HSA-427359	1	0	0/58	1	
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	1	0	0/8	1	
SLBP independent Processing of Histone Pre-mRNAs R-HSA-111367	1	0	0/7	1	
SLC transporter disorders R-HSA-5619102	0.0852409725277771	2.57605116019361	4/37	1	SLC7A9;SLC40A1;SLC11A2;HEPH
SLC-mediated transmembrane transport R-HSA-425407	0.124343893526377	1.85169468667167	6/75	1	SLC7A9;SLCO1A2;SLC26A1;SLC40A1;SLC11A2;HEPH
SLIT2:ROBO1 increases RHOA activity R-HSA-8985586	1	0	0/3	1	
SMAC (DIABLO) binds to IAPs  R-HSA-111463	1	0	0/2	1	
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes  R-HSA-111464	1	0	0/2	1	
SMAC, XIAP-regulated apoptotic response R-HSA-111469	1	0	0/2	1	
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	1	0	0/3	1	
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	1	0	0/6	1	
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	0.223735148452696	1.92176118925675	3/36	1	RPS27A;UBA52;MYC
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	1	0	0/3	1	
SOS-mediated signalling R-HSA-112412	1	0	0/7	1	
STAT3 nuclear events downstream of ALK signaling R-HSA-9701898	1	0	0/11	1	
STAT5 Activation R-HSA-9645135	1	0	0/5	1	
STAT5 activation downstream of FLT3 ITD mutants R-HSA-9702518	1	0	0/8	1	
STAT6-mediated induction of chemokines R-HSA-3249367	1	0	0/3	1	
STING mediated induction of host immune responses R-HSA-1834941	1	0	0/8	1	
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	0.979864539607049	0.336754200833924	2/124	1	RXRA;NR1I2
SUMO is conjugated to E1 (UBA2:SAE1) R-HSA-3065676	1	0	0/4	1	
SUMO is proteolytically processed R-HSA-3065679	1	0	0/4	1	
SUMO is transferred from E1 to E2 (UBE2I, UBC9) R-HSA-3065678	1	0	0/5	1	
SUMOylation R-HSA-2990846	0.981448649706104	0.331145937621979	2/126	1	RXRA;NR1I2
SUMOylation of DNA damage response and repair proteins R-HSA-3108214	1	0	0/44	1	
SUMOylation of DNA methylation proteins R-HSA-4655427	1	0	0/14	1	
SUMOylation of DNA replication proteins R-HSA-4615885	1	0	0/18	1	
SUMOylation of RNA binding proteins R-HSA-4570464	1	0	0/24	1	
SUMOylation of SUMOylation proteins R-HSA-4085377	1	0	0/12	1	
SUMOylation of chromatin organization proteins R-HSA-4551638	1	0	0/45	1	
SUMOylation of immune response proteins R-HSA-4755510	1	0	0/9	1	
SUMOylation of intracellular receptors R-HSA-4090294	0.264500552309733	2.10930974551955	2/22	1	RXRA;NR1I2
SUMOylation of nuclear envelope proteins R-HSA-9793242	1	0	0/2	1	
SUMOylation of transcription cofactors R-HSA-3899300	1	0	0/35	1	
SUMOylation of transcription factors R-HSA-3232118	1	0	0/13	1	
SUMOylation of ubiquitinylation proteins R-HSA-3232142	1	0	0/15	1	
Scavenging by Class A Receptors R-HSA-3000480	0.401236003749032	2.10327557236295	1/11	1	FTL
Scavenging by Class B Receptors R-HSA-3000471	1	0	0/5	1	
Scavenging by Class F Receptors R-HSA-3000484	1	0	0/3	1	
Scavenging by Class H Receptors R-HSA-3000497	1	0	0/2	1	
Scavenging of heme from plasma R-HSA-2168880	0.207809631971067	5.26311813187143	1/5	1	LRP1
Sealing of the nuclear envelope (NE) by ESCRT-III R-HSA-9668328	1	0	0/25	1	
Selective autophagy R-HSA-9663891	0.424156298888063	1.28900445439789	3/52	1	RPS27A;UBA52;ATM
Sema3A PAK dependent Axon repulsion R-HSA-399954	1	0	0/10	1	
Sema4D in semaphorin signaling R-HSA-400685	1	0	0/16	1	
Sema4D induced cell migration and growth-cone collapse R-HSA-416572	1	0	0/13	1	
Sema4D mediated inhibition of cell attachment and migration R-HSA-416550	1	0	0/6	1	
Semaphorin interactions R-HSA-373755	1	0	0/41	1	
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	0.958385210674293	0.396934170120622	2/106	1	RPS27A;UBA52
Sensing of DNA Double Strand Breaks R-HSA-5693548	0.207809631971067	5.26311813187143	1/5	1	ATM
Sensory Perception R-HSA-9709957	0.796683101401366	0.673211810035626	2/64	1	LRP1;APOA2
Sensory perception of salty taste R-HSA-9730628	1	0	0/4	1	
Sensory perception of sour taste R-HSA-9729555	1	0	0/0	1	
Sensory perception of sweet, bitter, and umami (glutamate) taste R-HSA-9717207	1	0	0/3	1	
Sensory perception of taste R-HSA-9717189	1	0	0/7	1	
Sensory processing of sound R-HSA-9659379	1	0	0/31	1	
Sensory processing of sound by inner hair cells of the cochlea R-HSA-9662360	1	0	0/28	1	
Sensory processing of sound by outer hair cells of the cochlea R-HSA-9662361	1	0	0/20	1	
Separation of Sister Chromatids R-HSA-2467813	0.934807242268796	0.499417282635994	3/127	1	RPS27A;UBA52;RPS27
Serine biosynthesis R-HSA-977347	1	0	0/2	1	
Serotonin Neurotransmitter Release Cycle R-HSA-181429	1	0	0/5	1	
Serotonin and melatonin biosynthesis R-HSA-209931	1	0	0/1	1	
Serotonin clearance from the synaptic cleft R-HSA-380615	1	0	0/1	1	
Serotonin receptors R-HSA-390666	1	0	0/0	1	
Severe congenital neutropenia type 4 (G6PC3) R-HSA-3282872	1	0	0/1	1	
Sialic acid metabolism R-HSA-4085001	1	0	0/11	1	
Signal Transduction R-HSA-162582	0.999999999999992	0.203120723015986	17/1306	1	RPS27A;UBA52;ABCA1;DTX2;ITCH;MAPK8;RXRA;PLG;RPS6;RPS27;DLD;MYC;ALDH1A1;JUND;F3;CETP;SHMT2
Signal amplification R-HSA-392518	1	0	0/18	1	
Signal attenuation R-HSA-74749	1	0	0/8	1	
Signal regulatory protein family interactions R-HSA-391160	1	0	0/10	1	
Signal transduction by L1 R-HSA-445144	1	0	0/14	1	
Signaling by ALK R-HSA-201556	0.658373519838205	0.953314325963201	1/23	1	MYC
Signaling by ALK fusions and activated point mutants R-HSA-9725370	0.300920530984555	1.48245942193173	4/61	1	RPS27A;UBA52;MAPK8;RPS6
Signaling by ALK in cancer R-HSA-9700206	0.300920530984555	1.48245942193173	4/61	1	RPS27A;UBA52;MAPK8;RPS6
Signaling by AMER1 mutants R-HSA-4839748	1	0	0/10	1	
Signaling by APC mutants R-HSA-4839744	1	0	0/10	1	
Signaling by AXIN mutants R-HSA-4839735	1	0	0/10	1	
Signaling by Activin R-HSA-1502540	1	0	0/12	1	
Signaling by BMP R-HSA-201451	1	0	0/16	1	
Signaling by BRAF and RAF1 fusions R-HSA-6802952	1	0	0/35	1	
Signaling by CSF1 (M-CSF) in myeloid cells R-HSA-9680350	0.281676473448232	2.00842134456897	2/23	1	RPS27A;UBA52
Signaling by CSF3 (G-CSF) R-HSA-9674555	0.383022645354094	1.55980090074673	2/29	1	RPS27A;UBA52
Signaling by CTNNB1 phospho-site mutants R-HSA-4839743	1	0	0/11	1	
Signaling by EGFR R-HSA-177929	0.521926723441552	1.16722812327003	2/38	1	RPS27A;UBA52
Signaling by EGFR in Cancer R-HSA-1643713	0.281676473448232	2.00842134456897	2/23	1	RPS27A;UBA52
Signaling by EGFRvIII in Cancer R-HSA-5637812	1	0	0/13	1	
Signaling by ERBB2 ECD mutants R-HSA-9665348	1	0	0/13	1	
Signaling by ERBB2 KD Mutants R-HSA-9664565	1	0	0/18	1	
Signaling by ERBB2 R-HSA-1227986	0.521926723441552	1.16722812327003	2/38	1	RPS27A;UBA52
Signaling by ERBB2 TMD/JMD mutants R-HSA-9665686	1	0	0/15	1	
Signaling by ERBB2 in Cancer R-HSA-1227990	1	0	0/18	1	
Signaling by ERBB4 R-HSA-1236394	0.248290052308893	1.81097529609502	3/38	1	RPS27A;UBA52;ITCH
Signaling by Erythropoietin R-HSA-9006335	1	0	0/19	1	
Signaling by FGFR R-HSA-190236	0.672089228871815	0.872736336538816	2/50	1	RPS27A;UBA52
Signaling by FGFR in disease R-HSA-1226099	1	0	0/44	1	
Signaling by FGFR1 R-HSA-5654736	0.36646941554906	1.62020116997083	2/28	1	RPS27A;UBA52
Signaling by FGFR1 amplification mutants R-HSA-1839120	1	0	0/0	1	
Signaling by FGFR1 in disease R-HSA-5655302	1	0	0/26	1	
Signaling by FGFR2 IIIa TM R-HSA-8851708	1	0	0/17	1	
Signaling by FGFR2 R-HSA-5654738	0.626722100162466	0.953057747583967	2/46	1	RPS27A;UBA52
Signaling by FGFR2 amplification mutants R-HSA-2023837	1	0	0/1	1	
Signaling by FGFR2 fusions R-HSA-8853333	1	0	0/1	1	
Signaling by FGFR2 in disease R-HSA-5655253	1	0	0/28	1	
Signaling by FGFR3 R-HSA-5654741	0.315899716429263	1.83281172660489	2/25	1	RPS27A;UBA52
Signaling by FGFR3 fusions in cancer R-HSA-8853334	1	0	0/0	1	
Signaling by FGFR3 in disease R-HSA-5655332	1	0	0/11	1	
Signaling by FGFR4 R-HSA-5654743	0.315899716429263	1.83281172660489	2/25	1	RPS27A;UBA52
Signaling by FGFR4 in disease R-HSA-5655291	1	0	0/10	1	
Signaling by FLT3 ITD and TKD mutants R-HSA-9703648	1	0	0/14	1	
Signaling by FLT3 fusion proteins R-HSA-9703465	1	0	0/15	1	
Signaling by GPCR R-HSA-372790	1	0	0/241	1	
Signaling by GSK3beta mutants R-HSA-5339716	1	0	0/11	1	
Signaling by Hedgehog R-HSA-5358351	0.88494654789168	0.581393499909491	3/110	1	RPS27A;UBA52;ITCH
Signaling by Hippo R-HSA-2028269	1	0	0/11	1	
Signaling by Insulin receptor R-HSA-74752	1	0	0/44	1	
Signaling by Interleukins R-HSA-449147	0.993086667436602	0.466141434281415	8/351	1	RPS27A;UBA52;MAPK8;LCN2;RPLP0;MYC;GSTO1;F13A1
Signaling by KIT in disease R-HSA-9669938	1	0	0/20	1	
Signaling by LRP5 mutants  R-HSA-5339717	1	0	0/2	1	
Signaling by LTK R-HSA-9842663	1	0	0/9	1	
Signaling by LTK in cancer R-HSA-9842640	1	0	0/7	1	
Signaling by Leptin R-HSA-2586552	1	0	0/9	1	
Signaling by Ligand-Responsive EGFR Variants in Cancer R-HSA-5637815	0.179515232815229	2.81567630026908	2/17	1	RPS27A;UBA52
Signaling by MAP2K mutants R-HSA-9652169	1	0	0/2	1	
Signaling by MAPK mutants R-HSA-9652817	1	0	0/2	1	
Signaling by MET R-HSA-6806834	0.649985202532202	0.91115145851907	2/48	1	RPS27A;UBA52
Signaling by MRAS-complex mutants R-HSA-9660537	1	0	0/5	1	
Signaling by MST1 R-HSA-8852405	1	0	0/1	1	
Signaling by NODAL R-HSA-1181150	1	0	0/12	1	
Signaling by NOTCH R-HSA-157118	0.951678637363913	0.533719302422875	5/197	1	RPS27A;UBA52;DTX2;ITCH;MYC
Signaling by NOTCH1 HD Domain Mutants in Cancer R-HSA-2691230	0.06004185348531	6.04238594365855	2/9	1	RPS27A;UBA52
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer R-HSA-2894858	0.399381708129829	1.34453431103282	3/50	1	RPS27A;UBA52;MYC
Signaling by NOTCH1 PEST Domain Mutants in Cancer R-HSA-2644602	0.399381708129829	1.34453431103282	3/50	1	RPS27A;UBA52;MYC
Signaling by NOTCH1 R-HSA-1980143	0.122043733699814	2.00596018431165	5/58	1	RPS27A;UBA52;DTX2;ITCH;MYC
Signaling by NOTCH1 in Cancer R-HSA-2644603	0.399381708129829	1.34453431103282	3/50	1	RPS27A;UBA52;MYC
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant R-HSA-2660825	1	0	0/4	1	
Signaling by NOTCH2 R-HSA-1980145	0.29882035792706	1.91670106235118	2/24	1	RPS27A;UBA52
Signaling by NOTCH3 R-HSA-9012852	0.536045904540327	1.13539353746086	2/39	1	RPS27A;UBA52
Signaling by NOTCH4 R-HSA-9013694	0.873015484475392	0.554627952925937	2/77	1	RPS27A;UBA52
Signaling by NTRK1 (TRKA) R-HSA-187037	0.909409781958174	0.494030583052715	2/86	1	JUND;F3
Signaling by NTRK2 (TRKB) R-HSA-9006115	1	0	0/17	1	
Signaling by NTRK3 (TRKC) R-HSA-9034015	1	0	0/11	1	
Signaling by NTRKs R-HSA-166520	0.933358031152163	0.450135222769612	2/94	1	JUND;F3
Signaling by Non-Receptor Tyrosine Kinases R-HSA-9006927	0.549878137566702	1.10522846829772	2/40	1	RPS27A;UBA52
Signaling by Nuclear Receptors R-HSA-9006931	0.862179200958205	0.701580128416016	7/213	1	ABCA1;RXRA;DLD;MYC;ALDH1A1;JUND;CETP
Signaling by Overexpressed Wild-Type EGFR in Cancer R-HSA-5638302	1	0	0/8	1	
Signaling by PDGF R-HSA-186797	0.894455798913032	0.44338355813767	1/48	1	PLG
Signaling by PDGFR in disease R-HSA-9671555	1	0	0/14	1	
Signaling by PDGFRA extracellular domain mutants R-HSA-9673770	1	0	0/12	1	
Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants R-HSA-9673767	1	0	0/12	1	
Signaling by PTK6 R-HSA-8848021	0.549878137566702	1.10522846829772	2/40	1	RPS27A;UBA52
Signaling by RAF1 mutants R-HSA-9656223	1	0	0/24	1	
Signaling by RAS GAP mutants R-HSA-9753510	1	0	0/3	1	
Signaling by RAS GTPase mutants R-HSA-9753512	1	0	0/3	1	
Signaling by RAS mutants R-HSA-6802949	1	0	0/27	1	
Signaling by RNF43 mutants R-HSA-5340588	1	0	0/5	1	
Signaling by Receptor Tyrosine Kinases R-HSA-9006934	0.994384751135181	0.437564981106781	7/327	1	RPS27A;UBA52;ITCH;PLG;MYC;JUND;F3
Signaling by Rho GTPases R-HSA-194315	0.999999764669052	0.103062796481155	2/374	1	RPS27;SHMT2
Signaling by Rho GTPases, Miro GTPases and RHOBTB3 R-HSA-9716542	0.999999796622355	0.102150409339662	2/377	1	RPS27;SHMT2
Signaling by SCF-KIT R-HSA-1433557	1	0	0/34	1	
Signaling by TCF7L2 mutants R-HSA-5339700	1	0	0/3	1	
Signaling by TGF-beta Receptor Complex R-HSA-170834	0.765686245065449	0.74510634192941	3/87	1	RPS27A;UBA52;MYC
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	1	0	0/8	1	
Signaling by TGFB family members R-HSA-9006936	0.83682673528632	0.649905450767508	3/99	1	RPS27A;UBA52;MYC
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	1	0	0/27	1	
Signaling by VEGF R-HSA-194138	1	0	0/76	1	
Signaling by WNT R-HSA-195721	0.998417004399961	0.271666873458749	3/225	1	RPS27A;UBA52;MYC
Signaling by WNT in cancer R-HSA-4791275	1	0	0/21	1	
Signaling by activated point mutants of FGFR1 R-HSA-1839122	1	0	0/2	1	
Signaling by activated point mutants of FGFR3 R-HSA-1839130	1	0	0/2	1	
Signaling by cytosolic FGFR1 fusion mutants R-HSA-1839117	1	0	0/17	1	
Signaling by cytosolic PDGFRA and PDGFRB fusion proteins R-HSA-9673766	1	0	0/0	1	
Signaling by extracellular domain mutants of KIT R-HSA-9680187	1	0	0/1	1	
Signaling by high-kinase activity BRAF mutants R-HSA-6802948	1	0	0/19	1	
Signaling by juxtamembrane domain KIT mutants R-HSA-9669935	1	0	0/1	1	
Signaling by kinase domain mutants of KIT R-HSA-9669933	1	0	0/1	1	
Signaling by membrane-tethered fusions of PDGFRA or PDGFRB R-HSA-9673768	1	0	0/2	1	
Signaling by moderate kinase activity BRAF mutants R-HSA-6802946	1	0	0/27	1	
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants R-HSA-9670439	1	0	0/20	1	
Signaling by plasma membrane FGFR1 fusions R-HSA-8853336	1	0	0/1	1	
Signaling by the B Cell Receptor (BCR) R-HSA-983705	0.935893318926623	0.445177478899742	2/95	1	RPS27A;UBA52
Signaling downstream of RAS mutants R-HSA-9649948	1	0	0/27	1	
Signalling to ERK5 R-HSA-198765	1	0	0/2	1	
Signalling to ERKs R-HSA-187687	1	0	0/21	1	
Signalling to RAS R-HSA-167044	1	0	0/13	1	
Signalling to STAT3 R-HSA-198745	1	0	0/2	1	
Signalling to p38 via RIT and RIN R-HSA-187706	1	0	0/3	1	
Small interfering RNA (siRNA) biogenesis R-HSA-426486	1	0	0/3	1	
Smooth Muscle Contraction R-HSA-445355	1	0	0/23	1	
Sodium-coupled phosphate cotransporters R-HSA-427652	1	0	0/2	1	
Sodium-coupled sulphate, di- and tri-carboxylate transporters R-HSA-433137	1	0	0/2	1	
Sodium/Calcium exchangers R-HSA-425561	1	0	0/7	1	
Sodium/Proton exchangers R-HSA-425986	1	0	0/5	1	
Somitogenesis R-HSA-9824272	1	0	0/47	1	
Sorafenib-resistant KIT mutants R-HSA-9669936	1	0	0/1	1	
Sorafenib-resistant PDGFR mutants R-HSA-9674404	1	0	0/1	1	
Specification of primordial germ cells R-HSA-9827857	1	0	0/5	1	
Specification of the neural plate border R-HSA-9834899	1	0	0/9	1	
Sperm Motility And Taxes R-HSA-1300642	1	0	0/0	1	
Sphingolipid catabolism R-HSA-9845614	1	0	0/6	1	
Sphingolipid de novo biosynthesis R-HSA-1660661	1	0	0/14	1	
Sphingolipid metabolism R-HSA-428157	1	0	0/39	1	
Spry regulation of FGF signaling R-HSA-1295596	0.14683541668121	3.25024349364358	2/15	1	RPS27A;UBA52
Stabilization of p53 R-HSA-69541	0.472579802092432	1.19049876629382	3/56	1	RPS27A;UBA52;ATM
Sterols are 12-hydroxylated by CYP8B1 R-HSA-211994	1	0	0/0	1	
Stimulation of the cell death response by PAK-2p34 R-HSA-211736	1	0	0/1	1	
Stimuli-sensing channels R-HSA-2672351	0.576669687498917	1.04945816858766	2/42	1	RPS27A;UBA52
Striated Muscle Contraction R-HSA-390522	1	0	0/28	1	
Sulfide oxidation to sulfate R-HSA-1614517	1	0	0/3	1	
Sulfur amino acid metabolism R-HSA-1614635	0.479525693191837	1.61681105488787	1/14	1	ADI1
Sunitinib-resistant KIT mutants R-HSA-9669934	1	0	0/1	1	
Sunitinib-resistant PDGFR mutants R-HSA-9674401	1	0	0/1	1	
Suppression of apoptosis R-HSA-9635465	1	0	0/3	1	
Suppression of autophagy R-HSA-9636569	1	0	0/1	1	
Surfactant metabolism R-HSA-5683826	1	0	0/7	1	
Switching of origins to a post-replicative state R-HSA-69052	0.890596375940808	0.525991410030935	2/81	1	RPS27A;UBA52
Synaptic adhesion-like molecules R-HSA-8849932	1	0	0/4	1	
Syndecan interactions R-HSA-3000170	1	0	0/15	1	
Synthesis and processing of ENV and VPU R-HSA-171286	1	0	0/1	1	
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE) R-HSA-2142816	1	0	0/3	1	
Synthesis of 12-eicosatetraenoic acid derivatives R-HSA-2142712	0.130412858773516	10.523722263924	1/3	1	GPX4
Synthesis of 15-eicosatetraenoic acid derivatives R-HSA-2142770	0.170008016899146	7.01763458791724	1/4	1	GPX4
Synthesis of CL R-HSA-1483076	1	0	0/1	1	
Synthesis of DNA R-HSA-69239	0.928001752546072	0.46038118759592	2/92	1	RPS27A;UBA52
Synthesis of Dolichyl-phosphate R-HSA-446199	1	0	0/1	1	
Synthesis of GDP-mannose R-HSA-446205	1	0	0/2	1	
Synthesis of Hepoxilins (HX) and Trioxilins (TrX) R-HSA-2142696	1	0	0/0	1	
Synthesis of IP2, IP, and Ins in the cytosol R-HSA-1855183	1	0	0/6	1	
Synthesis of IP3 and IP4 in the cytosol R-HSA-1855204	1	0	0/8	1	
Synthesis of IPs in the ER lumen R-HSA-1855231	1	0	0/1	1	
Synthesis of IPs in the nucleus R-HSA-1855191	1	0	0/0	1	
Synthesis of Ketone Bodies R-HSA-77111	1	0	0/1	1	
Synthesis of Leukotrienes (LT) and Eoxins (EX) R-HSA-2142691	0.372619750421713	2.33730135400856	1/10	1	DPEP1
Synthesis of Lipoxins (LX) R-HSA-2142700	1	0	0/2	1	
Synthesis of PA R-HSA-1483166	1	0	0/13	1	
Synthesis of PC R-HSA-1483191	0.342643649169465	2.63031166427254	1/9	1	BCHE
Synthesis of PE R-HSA-1483213	1	0	0/3	1	
Synthesis of PG R-HSA-1483148	1	0	0/3	1	
Synthesis of PI R-HSA-1483226	1	0	0/3	1	
Synthesis of PIPs at the ER membrane R-HSA-1483248	1	0	0/4	1	
Synthesis of PIPs at the Golgi membrane R-HSA-1660514	1	0	0/11	1	
Synthesis of PIPs at the early endosome membrane R-HSA-1660516	1	0	0/10	1	
Synthesis of PIPs at the late endosome membrane R-HSA-1660517	1	0	0/9	1	
Synthesis of PIPs at the plasma membrane R-HSA-1660499	1	0	0/27	1	
Synthesis of PIPs in the nucleus R-HSA-8847453	1	0	0/2	1	
Synthesis of PS R-HSA-1483101	1	0	0/2	1	
Synthesis of Prostaglandins (PG) and Thromboxanes (TX) R-HSA-2162123	1	0	0/4	1	
Synthesis of UDP-N-acetyl-glucosamine R-HSA-446210	1	0	0/1	1	
Synthesis of active ubiquitin: roles of E1 and E2 enzymes R-HSA-8866652	0.213154954065619	2.48328241180764	2/19	1	RPS27A;UBA52
