p.value	odds_ratio	overlap	adj_p.value	genes
RNA Polymerase II Transcription Termination R-HSA-73856	0.63183131856873	1.02211073021803	1/30	1	MAGOHB
RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476	1	0	0/22	1	
RNA Polymerase III Chain Elongation R-HSA-73780	1	0	0/8	1	
RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	1	0	0/15	1	
RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066	1	0	0/14	1	
RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071	1	0	0/12	1	
RNA Polymerase III Transcription Initiation R-HSA-76046	1	0	0/18	1	
RNA Polymerase III Transcription R-HSA-74158	1	0	0/22	1	
RNA Polymerase III Transcription Termination R-HSA-73980	1	0	0/12	1	
RNA polymerase II transcribes snRNA genes R-HSA-6807505	1	0	0/48	1	
RND1 GTPase cycle R-HSA-9696273	1	0	0/14	1	
RND2 GTPase cycle R-HSA-9696270	1	0	0/15	1	
RND3 GTPase cycle R-HSA-9696264	1	0	0/15	1	
ROBO receptors bind AKAP5 R-HSA-9010642	0.180645600448662	5.95924542920011	1/6	1	PRKACA
RORA activates gene expression R-HSA-1368082	1	0	0/16	1	
RPIA deficiency: failed conversion of R5P to RU5P R-HSA-5659996	1	0	0/1	1	
RPIA deficiency: failed conversion of RU5P to R5P R-HSA-6791461	1	0	0/1	1	
RSK activation R-HSA-444257	1	0	0/6	1	
RSV-host interactions R-HSA-9833110	0.383921786453909	1.37624525033488	3/68	1	RBX1;OAS2;STAT2
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs) R-HSA-8877330	1	0	0/5	1	
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known R-HSA-8939243	1	0	0/28	1	
RUNX1 regulates estrogen receptor mediated transcription R-HSA-8931987	1	0	0/6	1	
RUNX1 regulates expression of components of tight junctions R-HSA-8935964	1	0	0/3	1	
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function R-HSA-8936459	1	0	0/78	1	
RUNX1 regulates transcription of genes involved in BCR signaling R-HSA-8939245	1	0	0/5	1	
RUNX1 regulates transcription of genes involved in WNT signaling R-HSA-8939256	1	0	0/5	1	
RUNX1 regulates transcription of genes involved in differentiation of keratinocytes R-HSA-8939242	1	0	0/3	1	
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells R-HSA-8939246	1	0	0/6	1	
RUNX1 regulates transcription of genes involved in interleukin signaling R-HSA-8939247	1	0	0/4	1	
RUNX2 regulates bone development R-HSA-8941326	1	0	0/24	1	
RUNX2 regulates chondrocyte maturation R-HSA-8941284	1	0	0/5	1	
RUNX2 regulates genes involved in cell migration R-HSA-8941332	0.207429845307695	4.96540189488741	1/7	1	AKT1
RUNX2 regulates genes involved in differentiation of myeloid cells R-HSA-8941333	1	0	0/4	1	
RUNX2 regulates osteoblast differentiation R-HSA-8940973	1	0	0/19	1	
RUNX3 Regulates Immune Response and Cell Migration R-HSA-8949275	1	0	0/5	1	
RUNX3 regulates BCL2L11 (BIM) transcription R-HSA-8952158	1	0	0/5	1	
RUNX3 regulates CDKN1A transcription R-HSA-8941855	1	0	0/7	1	
RUNX3 regulates NOTCH signaling R-HSA-8941856	1	0	0/14	1	
RUNX3 regulates RUNX1-mediated transcription R-HSA-8951911	1	0	0/3	1	
RUNX3 regulates WNT signaling R-HSA-8951430	1	0	0/8	1	
RUNX3 regulates YAP1-mediated transcription R-HSA-8951671	1	0	0/6	1	
RUNX3 regulates p14-ARF R-HSA-8951936	1	0	0/10	1	
Rap1 signalling R-HSA-392517	0.233344945733602	4.2553675471041	1/8	1	PRKACA
Ras activation upon Ca2+ influx through NMDA receptor R-HSA-442982	1	0	0/14	1	
Reactions specific to the complex N-glycan synthesis pathway R-HSA-975578	1	0	0/2	1	
Reactions specific to the hybrid N-glycan synthesis pathway R-HSA-975574	1	0	0/0	1	
Receptor Mediated Mitophagy R-HSA-8934903	1	0	0/8	1	
Receptor-type tyrosine-protein phosphatases R-HSA-388844	1	0	0/3	1	
Recognition and association of DNA glycosylase with site containing an affected purine R-HSA-110330	1	0	0/41	1	
Recognition and association of DNA glycosylase with site containing an affected pyrimidine R-HSA-110328	1	0	0/43	1	
Recognition of DNA damage by PCNA-containing replication complex R-HSA-110314	0.392656936762207	2.12481668814913	1/15	1	RBX1
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks R-HSA-5693565	1	0	0/60	1	
Recycling of bile acids and salts R-HSA-159418	1	0	0/7	1	
Recycling of eIF2:GDP R-HSA-72731	1	0	0/3	1	
Reduction of cytosolic Ca++ levels R-HSA-418359	1	0	0/7	1	
Reelin signalling pathway R-HSA-8866376	1	0	0/3	1	
Regorafenib-resistant KIT mutants R-HSA-9669929	1	0	0/1	1	
Regorafenib-resistant PDGFR mutants R-HSA-9674403	1	0	0/1	1	
Regulated Necrosis R-HSA-5218859	0.133088985567111	2.50287196123728	3/39	1	CHMP2B;CHMP3;IRF1
Regulated proteolysis of p75NTR R-HSA-193692	1	0	0/9	1	
Regulation by TREX1 R-HSA-3248023	1	0	0/0	1	
Regulation by c-FLIP R-HSA-3371378	1	0	0/10	1	
Regulation of BACH1 activity R-HSA-9708530	0.258418896963325	3.72249508442804	1/9	1	RBX1
Regulation of CDH11 Expression and Function R-HSA-9759475	1	0	0/12	1	
Regulation of CDH11 function R-HSA-9762292	1	0	0/6	1	
Regulation of CDH11 gene transcription R-HSA-9762293	1	0	0/6	1	
Regulation of CDH11 mRNA translation by microRNAs R-HSA-9759811	1	0	0/2	1	
Regulation of CDH19 Expression and Function R-HSA-9764302	1	0	0/3	1	
Regulation of Complement cascade R-HSA-977606	1	0	0/21	1	
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	1	0	0/12	1	
Regulation of FOXO transcriptional activity by acetylation R-HSA-9617629	1	0	0/10	1	
Regulation of FZD by ubiquitination R-HSA-4641263	1	0	0/13	1	
Regulation of Glucokinase by Glucokinase Regulatory Protein R-HSA-170822	0.2826787992188	3.30864949862645	1/10	1	SEC13
Regulation of HMOX1 expression and activity R-HSA-9707587	1	0	0/4	1	
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	1	0	0/12	1	
Regulation of IFNA/IFNB signaling R-HSA-912694	0.207617938043856	2.49132790802566	2/26	1	STAT1;STAT2
Regulation of IFNG signaling R-HSA-877312	0.37209016294297	2.28864940157216	1/14	1	STAT1
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) R-HSA-381426	1	0	0/44	1	
Regulation of KIT signaling R-HSA-1433559	0.350832379282665	2.47995827758472	1/13	1	GRB2
Regulation of MECP2 expression and activity R-HSA-9022692	0.485881504058249	1.56384463091507	1/20	1	PRKACA
Regulation of MITF-M dependent genes involved in invasion R-HSA-9854909	1	0	0/2	1	
Regulation of MITF-M dependent genes involved in metabolism R-HSA-9854907	1	0	0/3	1	
Regulation of MITF-M-dependent genes involved in DNA damage repair and senescence R-HSA-9825895	1	0	0/2	1	
Regulation of MITF-M-dependent genes involved in apoptosis R-HSA-9824594	1	0	0/7	1	
Regulation of MITF-M-dependent genes involved in cell cycle and proliferation R-HSA-9825892	1	0	0/12	1	
Regulation of MITF-M-dependent genes involved in pigmentation R-HSA-9824585	1	0	0/16	1	
Regulation of NF-kappa B signaling R-HSA-9758274	1	0	0/15	1	
Regulation of NFE2L2 gene expression R-HSA-9818749	1	0	0/8	1	
Regulation of NPAS4 gene expression R-HSA-9768759	1	0	0/4	1	
Regulation of NPAS4 gene transcription R-HSA-9768777	1	0	0/3	1	
Regulation of NPAS4 mRNA translation R-HSA-9768778	1	0	0/1	1	
Regulation of PAK-2p34 activity by PS-GAP/RHG10 R-HSA-211728	1	0	0/1	1	
Regulation of PTEN gene transcription R-HSA-8943724	0.856107465554285	0.516329478539202	1/58	1	LAMTOR5
Regulation of PTEN localization R-HSA-8948747	1	0	0/7	1	
Regulation of PTEN mRNA translation R-HSA-8943723	1	0	0/2	1	
Regulation of RUNX1 Expression and Activity R-HSA-8934593	1	0	0/10	1	
Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7  R-HSA-9824878	1	0	0/11	1	
Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation R-HSA-9828211	1	0	0/10	1	
Regulation of TLR by endogenous ligand R-HSA-5686938	1	0	0/13	1	
Regulation of TNFR1 signaling R-HSA-5357905	1	0	0/33	1	
Regulation of TP53 Activity R-HSA-5633007	0.828170403800555	0.624928841866774	2/96	1	AKT1;PIP4K2A
Regulation of TP53 Activity through Acetylation R-HSA-6804758	0.171810524850556	2.84930879195428	2/23	1	AKT1;PIP4K2A
Regulation of TP53 Activity through Association with Co-factors R-HSA-6804759	0.207429845307695	4.96540189488741	1/7	1	AKT1
Regulation of TP53 Activity through Methylation R-HSA-6804760	1	0	0/12	1	
Regulation of TP53 Activity through Phosphorylation R-HSA-6804756	1	0	0/53	1	
Regulation of TP53 Degradation R-HSA-6804757	0.655650475172919	0.955686337120641	1/32	1	AKT1
Regulation of TP53 Expression R-HSA-6804754	1	0	0/2	1	
Regulation of TP53 Expression and Degradation R-HSA-6806003	0.666980020855166	0.925589340835397	1/33	1	AKT1
Regulation of beta-cell development R-HSA-186712	0.502746226092124	1.48529432265259	1/21	1	AKT1
Regulation of cholesterol biosynthesis by SREBP (SREBF) R-HSA-1655829	0.268615579040122	2.05939773284309	2/31	1	SEC23A;RAN
Regulation of commissural axon pathfinding by SLIT and ROBO R-HSA-428542	1	0	0/5	1	
Regulation of cortical dendrite branching R-HSA-8985801	1	0	0/2	1	
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components R-HSA-446388	1	0	0/5	1	
Regulation of gap junction activity R-HSA-191650	1	0	0/2	1	
Regulation of gene expression by Hypoxia-inducible Factor R-HSA-1234158	1	0	0/8	1	
Regulation of gene expression in beta cells R-HSA-210745	0.233344945733602	4.2553675471041	1/8	1	AKT1
Regulation of gene expression in early pancreatic precursor cells R-HSA-210747	1	0	0/1	1	
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells R-HSA-210746	1	0	0/0	1	
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells R-HSA-210744	1	0	0/12	1	
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism R-HSA-9634600	0.233344945733602	4.2553675471041	1/8	1	PRKACA
Regulation of innate immune responses to cytosolic DNA R-HSA-3134975	1	0	0/9	1	
Regulation of insulin secretion R-HSA-422356	0.606377890853729	1.09835719955935	1/28	1	PRKACA
Regulation of lipid metabolism by PPARalpha R-HSA-400206	1	0	0/69	1	
Regulation of localization of FOXO transcription factors R-HSA-9614399	0.328860552119924	2.70593247946493	1/12	1	AKT1
Regulation of necroptotic cell death R-HSA-5675482	1	0	0/25	1	
Regulation of pyruvate dehydrogenase (PDH) complex R-HSA-204174	1	0	0/5	1	
Regulation of pyruvate metabolism R-HSA-9861718	0.2826787992188	3.30864949862645	1/10	1	PKM
Regulation of signaling by CBL R-HSA-912631	0.4684492817453	1.65112796528382	1/19	1	GRB2
Regulation of signaling by NODAL R-HSA-1433617	1	0	0/2	1	
Regulation of the apoptosome activity R-HSA-9627069	1	0	0/5	1	
Regulation of thyroid hormone activity R-HSA-350864	1	0	0/0	1	
Relaxin receptors R-HSA-444821	1	0	0/0	1	
Release of Hh-Np from the secreting cell R-HSA-5362798	1	0	0/3	1	
Release of apoptotic factors from the mitochondria R-HSA-111457	1	0	0/3	1	
Removal of aminoterminal propeptides from gamma-carboxylated proteins R-HSA-159782	1	0	0/3	1	
Removal of the Flap Intermediate R-HSA-69166	1	0	0/6	1	
Removal of the Flap Intermediate from the C-strand R-HSA-174437	1	0	0/6	1	
Replacement of protamines by nucleosomes in the male pronucleus R-HSA-9821993	1	0	0/34	1	
Replication of the SARS-CoV-1 genome R-HSA-9682706	1	0	0/4	1	
Replication of the SARS-CoV-2 genome R-HSA-9694686	1	0	0/4	1	
Repression of WNT target genes R-HSA-4641265	1	0	0/13	1	
Reproduction R-HSA-1474165	1	0	0/90	1	
Resistance of ERBB2 KD mutants to AEE788 R-HSA-9665250	1	0	0/2	1	
Resistance of ERBB2 KD mutants to afatinib R-HSA-9665249	1	0	0/2	1	
Resistance of ERBB2 KD mutants to lapatinib R-HSA-9665251	1	0	0/2	1	
Resistance of ERBB2 KD mutants to neratinib R-HSA-9665246	1	0	0/2	1	
Resistance of ERBB2 KD mutants to osimertinib R-HSA-9665247	1	0	0/2	1	
Resistance of ERBB2 KD mutants to sapitinib R-HSA-9665244	1	0	0/2	1	
Resistance of ERBB2 KD mutants to tesevatinib R-HSA-9665245	1	0	0/2	1	
Resistance of ERBB2 KD mutants to trastuzumab R-HSA-9665233	1	0	0/2	1	
Resolution of AP sites via the multiple-nucleotide patch replacement pathway R-HSA-110373	1	0	0/9	1	
Resolution of AP sites via the single-nucleotide replacement pathway R-HSA-110381	1	0	0/2	1	
Resolution of Abasic Sites (AP sites) R-HSA-73933	1	0	0/12	1	
Resolution of D-Loop Structures R-HSA-5693537	1	0	0/18	1	
Resolution of D-loop Structures through Holliday Junction Intermediates R-HSA-5693568	1	0	0/18	1	
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	1	0	0/15	1	
Respiratory electron transport R-HSA-611105	0.193797885853501	1.82057877105137	4/70	1	NDUFC2;NDUFB2;NDUFAB1;NDUFB6
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. R-HSA-163200	0.300900571632821	1.47781708791151	4/85	1	NDUFC2;NDUFB2;NDUFAB1;NDUFB6
Respiratory syncytial virus (RSV) attachment and entry R-HSA-9820960	1	0	0/9	1	
Response of EIF2AK1 (HRI) to heme deficiency R-HSA-9648895	1	0	0/14	1	
Response of EIF2AK4 (GCN2) to amino acid deficiency R-HSA-9633012	1	0	0/92	1	
Response of Mtb to phagocytosis R-HSA-9637690	0.37209016294297	2.28864940157216	1/14	1	PGK1
Response to elevated platelet cytosolic Ca2+ R-HSA-76005	1	0	0/55	1	
Response to metal ions R-HSA-5660526	1	0	0/0	1	
Retinoid cycle disease events R-HSA-2453864	1	0	0/1	1	
Retinoid metabolism and transport R-HSA-975634	1	0	0/13	1	
Retinoid metabolism disease events R-HSA-6809583	1	0	0/0	1	
Retrograde neurotrophin signalling R-HSA-177504	0.233344945733602	4.2553675471041	1/8	1	CLTC
Retrograde transport at the Trans-Golgi-Network R-HSA-6811440	1	0	0/26	1	
Reuptake of GABA R-HSA-888593	1	0	0/2	1	
Reversal of alkylation damage by DNA dioxygenases R-HSA-73943	1	0	0/0	1	
Reverse Transcription of HIV RNA R-HSA-162589	1	0	0/1	1	
Reversible hydration of carbon dioxide R-HSA-1475029	1	0	0/7	1	
Rhesus blood group biosynthesis R-HSA-9037628	1	0	0/0	1	
Rhesus glycoproteins mediate ammonium transport. R-HSA-444411	1	0	0/0	1	
Ribavirin ADME R-HSA-9755088	1	0	0/5	1	
Ribosomal scanning and start codon recognition R-HSA-72702	1	0	0/47	1	
Role of ABL in ROBO-SLIT signaling R-HSA-428890	1	0	0/6	1	
Role of LAT2/NTAL/LAB on calcium mobilization R-HSA-2730905	0.328860552119924	2.70593247946493	1/12	1	GRB2
Role of phospholipids in phagocytosis R-HSA-2029485	0.412554996912961	1.98274326594573	1/16	1	FCGR2A
Role of second messengers in netrin-1 signaling R-HSA-418890	1	0	0/2	1	
SARS-CoV-1 Genome Replication and Transcription R-HSA-9679514	1	0	0/4	1	
SARS-CoV-1 Infection R-HSA-9678108	0.282824729325703	1.44137868698395	5/109	1	GSK3B;KPNA2;CHMP2B;CHMP3;NMI
SARS-CoV-1 activates/modulates innate immune responses R-HSA-9692916	0.317488833800833	1.80798786480439	2/35	1	KPNA2;NMI
SARS-CoV-1 modulates host translation machinery R-HSA-9735869	1	0	0/33	1	
SARS-CoV-1 targets PDZ proteins in cell-cell junction R-HSA-9692912	1	0	0/0	1	
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	1	0	0/16	1	
SARS-CoV-1-host interactions R-HSA-9692914	0.778441006858548	0.701146297879631	2/86	1	KPNA2;NMI
SARS-CoV-1-mediated effects on programmed cell death R-HSA-9692913	1	0	0/3	1	
SARS-CoV-2 Genome Replication and Transcription R-HSA-9694682	1	0	0/4	1	
SARS-CoV-2 modulates autophagy R-HSA-9754560	1	0	0/2	1	
SARS-CoV-2 modulates host translation machinery R-HSA-9754678	1	0	0/42	1	
SARS-CoV-2 targets PDZ proteins in cell-cell junction R-HSA-9705677	1	0	0/1	1	
SARS-CoV-2 targets host intracellular signalling and regulatory pathways R-HSA-9755779	0.328860552119924	2.70593247946493	1/12	1	AKT1
SDK interactions R-HSA-373756	1	0	0/0	1	
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion R-HSA-399955	1	0	0/5	1	
SHC-mediated cascade:FGFR1 R-HSA-5654688	0.207429845307695	4.96540189488741	1/7	1	GRB2
SHC-mediated cascade:FGFR2 R-HSA-5654699	0.258418896963325	3.72249508442804	1/9	1	GRB2
SHC-mediated cascade:FGFR3 R-HSA-5654704	0.207429845307695	4.96540189488741	1/7	1	GRB2
SHC-mediated cascade:FGFR4 R-HSA-5654719	0.207429845307695	4.96540189488741	1/7	1	GRB2
SHC-related events triggered by IGF1R R-HSA-2428933	0.207429845307695	4.96540189488741	1/7	1	GRB2
SHC1 events in EGFR signaling R-HSA-180336	0.350832379282665	2.47995827758472	1/13	1	GRB2
SHC1 events in ERBB2 signaling R-HSA-1250196	0.392656936762207	2.12481668814913	1/15	1	GRB2
SHC1 events in ERBB4 signaling R-HSA-1250347	0.258418896963325	3.72249508442804	1/9	1	GRB2
SHOC2 M1731 mutant abolishes MRAS complex function R-HSA-9726840	1	0	0/5	1	
SIRT1 negatively regulates rRNA expression R-HSA-427359	1	0	0/58	1	
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	1	0	0/8	1	
SLBP independent Processing of Histone Pre-mRNAs R-HSA-111367	1	0	0/7	1	
SLC transporter disorders R-HSA-5619102	0.708715993651489	0.821918137299061	1/37	1	SEC13
SLC-mediated transmembrane transport R-HSA-425407	1	0	0/75	1	
SLIT2:ROBO1 increases RHOA activity R-HSA-8985586	1	0	0/3	1	
SMAC (DIABLO) binds to IAPs  R-HSA-111463	1	0	0/2	1	
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes  R-HSA-111464	1	0	0/2	1	
SMAC, XIAP-regulated apoptotic response R-HSA-111469	1	0	0/2	1	
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	1	0	0/3	1	
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	1	0	0/6	1	
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	1	0	0/36	1	
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	1	0	0/3	1	
SOS-mediated signalling R-HSA-112412	0.207429845307695	4.96540189488741	1/7	1	GRB2
STAT3 nuclear events downstream of ALK signaling R-HSA-9701898	1	0	0/11	1	
STAT5 Activation R-HSA-9645135	0.152963291582325	7.44678746050763	1/5	1	GRB2
STAT5 activation downstream of FLT3 ITD mutants R-HSA-9702518	0.233344945733602	4.2553675471041	1/8	1	GRB2
STAT6-mediated induction of chemokines R-HSA-3249367	1	0	0/3	1	
STING mediated induction of host immune responses R-HSA-1834941	1	0	0/8	1	
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	0.918612794287307	0.477995666439975	2/124	1	SEC13;TOP2A
SUMO is conjugated to E1 (UBA2:SAE1) R-HSA-3065676	1	0	0/4	1	
SUMO is proteolytically processed R-HSA-3065679	1	0	0/4	1	
SUMO is transferred from E1 to E2 (UBE2I, UBC9) R-HSA-3065678	1	0	0/5	1	
SUMOylation R-HSA-2990846	0.922973891612252	0.470038892279727	2/126	1	SEC13;TOP2A
SUMOylation of DNA damage response and repair proteins R-HSA-3108214	0.769640794603557	0.686896164673903	1/44	1	SEC13
SUMOylation of DNA methylation proteins R-HSA-4655427	1	0	0/14	1	
SUMOylation of RNA binding proteins R-HSA-4570464	0.550115851502016	1.29064629367649	1/24	1	SEC13
SUMOylation of SUMOylation proteins R-HSA-4085377	0.328860552119924	2.70593247946493	1/12	1	SEC13
SUMOylation of chromatin organization proteins R-HSA-4551638	0.777242648381639	0.671113788352803	1/45	1	SEC13
SUMOylation of immune response proteins R-HSA-4755510	1	0	0/9	1	
SUMOylation of intracellular receptors R-HSA-4090294	1	0	0/22	1	
SUMOylation of nuclear envelope proteins R-HSA-9793242	1	0	0/2	1	
SUMOylation of transcription cofactors R-HSA-3899300	1	0	0/35	1	
SUMOylation of transcription factors R-HSA-3232118	1	0	0/13	1	
SUMOylation of ubiquitinylation proteins R-HSA-3232142	0.392656936762207	2.12481668814913	1/15	1	SEC13
Scavenging by Class A Receptors R-HSA-3000480	1	0	0/11	1	
Scavenging by Class B Receptors R-HSA-3000471	1	0	0/5	1	
Scavenging by Class F Receptors R-HSA-3000484	1	0	0/3	1	
Scavenging by Class H Receptors R-HSA-3000497	1	0	0/2	1	
Scavenging of heme from plasma R-HSA-2168880	1	0	0/5	1	
Selenoamino acid metabolism R-HSA-2408522	1	0	0/95	1	
Selenocysteine synthesis R-HSA-2408557	1	0	0/83	1	
Sema3A PAK dependent Axon repulsion R-HSA-399954	0.2826787992188	3.30864949862645	1/10	1	HSP90AB1
Sema4D in semaphorin signaling R-HSA-400685	1	0	0/16	1	
Sema4D induced cell migration and growth-cone collapse R-HSA-416572	1	0	0/13	1	
Sema4D mediated inhibition of cell attachment and migration R-HSA-416550	1	0	0/6	1	
Semaphorin interactions R-HSA-373755	0.389193409079159	1.52758795993365	2/41	1	GSK3B;HSP90AB1
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	1	0	0/106	1	
Sensing of DNA Double Strand Breaks R-HSA-5693548	0.152963291582325	7.44678746050763	1/5	1	KPNA2
Sensory Perception R-HSA-9709957	1	0	0/64	1	
Sensory perception of salty taste R-HSA-9730628	1	0	0/4	1	
Sensory perception of sour taste R-HSA-9729555	1	0	0/0	1	
Sensory perception of sweet, bitter, and umami (glutamate) taste R-HSA-9717207	1	0	0/3	1	
Sensory perception of taste R-HSA-9717189	1	0	0/7	1	
Sensory processing of sound R-HSA-9659379	1	0	0/31	1	
Sensory processing of sound by inner hair cells of the cochlea R-HSA-9662360	1	0	0/28	1	
Sensory processing of sound by outer hair cells of the cochlea R-HSA-9662361	1	0	0/20	1	
Serine biosynthesis R-HSA-977347	1	0	0/2	1	
Serotonin Neurotransmitter Release Cycle R-HSA-181429	1	0	0/5	1	
Serotonin and melatonin biosynthesis R-HSA-209931	1	0	0/1	1	
Serotonin clearance from the synaptic cleft R-HSA-380615	1	0	0/1	1	
Serotonin receptors R-HSA-390666	1	0	0/0	1	
Severe congenital neutropenia type 4 (G6PC3) R-HSA-3282872	1	0	0/1	1	
Sialic acid metabolism R-HSA-4085001	1	0	0/11	1	
Signal Transduction R-HSA-162582	0.505559310325813	1.01334707879257	43/1306	1	PSMA4;PSME2;PSMD10;PSMC4;PSMB8;PSMB9;PSMD6;PSMB10;PSME1;PRKACA;AKT1;GSK3B;CLTC;TUBB4B;DYNLL1;TUBA1A;GRB2;TUBA1B;KPNA2;SEC13;RACGAP1;RBX1;KIF5B;ATP6V1E1;ATP6V0D1;ATP6V0B;LAMTOR5;STAT1;HSP90AB1;SCFD1;CCT2;CCT6A;DNAJB1;ARPC5;ACTR3;RAC2;COPS4;CXCR3;CXCL9;CXCL10;ARF6;PIP4K2A;ARMCX3
Signal amplification R-HSA-392518	1	0	0/18	1	
Signal attenuation R-HSA-74749	0.233344945733602	4.2553675471041	1/8	1	GRB2
Signal regulatory protein family interactions R-HSA-391160	0.2826787992188	3.30864949862645	1/10	1	GRB2
Signal transduction by L1 R-HSA-445144	1	0	0/14	1	
Signaling by ALK R-HSA-201556	1	0	0/23	1	
Signaling by AMER1 mutants R-HSA-4839748	0.2826787992188	3.30864949862645	1/10	1	GSK3B
Signaling by APC mutants R-HSA-4839744	0.2826787992188	3.30864949862645	1/10	1	GSK3B
Signaling by AXIN mutants R-HSA-4839735	0.2826787992188	3.30864949862645	1/10	1	GSK3B
Signaling by Activin R-HSA-1502540	1	0	0/12	1	
Signaling by BMP R-HSA-201451	1	0	0/16	1	
Signaling by BRAF and RAF1 fusions R-HSA-6802952	1	0	0/35	1	
Signaling by CSF1 (M-CSF) in myeloid cells R-HSA-9680350	0.171810524850556	2.84930879195428	2/23	1	GRB2;STAT1
Signaling by CSF3 (G-CSF) R-HSA-9674555	0.244120093193217	2.21306928445385	2/29	1	GRB2;STAT1
Signaling by CTNNB1 phospho-site mutants R-HSA-4839743	0.306150886106038	2.97723305650971	1/11	1	GSK3B
Signaling by EGFR R-HSA-177929	0.718311573596087	0.799501997763446	1/38	1	GRB2
Signaling by EGFR in Cancer R-HSA-1643713	0.534845934402059	1.34964009584327	1/23	1	GRB2
Signaling by EGFRvIII in Cancer R-HSA-5637812	0.350832379282665	2.47995827758472	1/13	1	GRB2
Signaling by ERBB2 ECD mutants R-HSA-9665348	0.350832379282665	2.47995827758472	1/13	1	GRB2
Signaling by ERBB2 KD Mutants R-HSA-9664565	0.450430613329886	1.74867073656293	1/18	1	GRB2
Signaling by ERBB2 R-HSA-1227986	0.353679535701371	1.65613789232513	2/38	1	AKT1;GRB2
Signaling by ERBB2 TMD/JMD mutants R-HSA-9665686	0.392656936762207	2.12481668814913	1/15	1	GRB2
Signaling by ERBB2 in Cancer R-HSA-1227990	0.450430613329886	1.74867073656293	1/18	1	GRB2
Signaling by ERBB4 R-HSA-1236394	0.718311573596087	0.799501997763446	1/38	1	GRB2
Signaling by Erythropoietin R-HSA-9006335	0.4684492817453	1.65112796528382	1/19	1	GRB2
Signaling by FGFR R-HSA-190236	0.811674648622626	0.601863176466493	1/50	1	GRB2
Signaling by FGFR in disease R-HSA-1226099	0.423834057735492	1.41741827916451	2/44	1	GRB2;STAT1
Signaling by FGFR1 R-HSA-5654736	0.606377890853729	1.09835719955935	1/28	1	GRB2
Signaling by FGFR1 amplification mutants R-HSA-1839120	1	0	0/0	1	
Signaling by FGFR1 in disease R-HSA-5655302	0.207617938043856	2.49132790802566	2/26	1	GRB2;STAT1
Signaling by FGFR2 IIIa TM R-HSA-8851708	1	0	0/17	1	
Signaling by FGFR2 R-HSA-5654738	0.784595479192748	0.656032738849267	1/46	1	GRB2
Signaling by FGFR2 amplification mutants R-HSA-2023837	1	0	0/1	1	
Signaling by FGFR2 fusions R-HSA-8853333	1	0	0/1	1	
Signaling by FGFR2 in disease R-HSA-5655253	0.606377890853729	1.09835719955935	1/28	1	GRB2
Signaling by FGFR3 R-HSA-5654741	0.564888166825831	1.23656752847502	1/25	1	GRB2
Signaling by FGFR3 fusions in cancer R-HSA-8853334	1	0	0/0	1	
Signaling by FGFR3 in disease R-HSA-5655332	0.306150886106038	2.97723305650971	1/11	1	GRB2
Signaling by FGFR4 R-HSA-5654743	0.564888166825831	1.23656752847502	1/25	1	GRB2
Signaling by FGFR4 in disease R-HSA-5655291	0.2826787992188	3.30864949862645	1/10	1	GRB2
Signaling by FLT3 ITD and TKD mutants R-HSA-9703648	0.37209016294297	2.28864940157216	1/14	1	GRB2
Signaling by FLT3 fusion proteins R-HSA-9703465	0.392656936762207	2.12481668814913	1/15	1	GRB2
Signaling by GPCR R-HSA-372790	0.681186518659043	0.880225031430192	7/241	1	PRKACA;AKT1;GRB2;KPNA2;CXCR3;CXCL9;CXCL10
