p.value	odds_ratio	overlap	adj_p.value	genes
Regulation of beta-cell development R-HSA-186712	0.455213734955152	1.71417206591858	1/21	1	AKT1
Regulation of cholesterol biosynthesis by SREBP (SREBF) R-HSA-1655829	0.592499455099084	1.14001809312728	1/31	1	SMARCD3
Regulation of commissural axon pathfinding by SLIT and ROBO R-HSA-428542	1	0	0/5	1	
Regulation of cortical dendrite branching R-HSA-8985801	1	0	0/2	1	
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components R-HSA-446388	1	0	0/5	1	
Regulation of expression of SLITs and ROBOs R-HSA-9010553	1	0	0/143	1	
Regulation of gap junction activity R-HSA-191650	1	0	0/2	1	
Regulation of gene expression by Hypoxia-inducible Factor R-HSA-1234158	1	0	0/8	1	
Regulation of gene expression in beta cells R-HSA-210745	0.206258785158469	4.91086964368414	1/8	1	AKT1
Regulation of gene expression in early pancreatic precursor cells R-HSA-210747	1	0	0/1	1	
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells R-HSA-210746	1	0	0/0	1	
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells R-HSA-210744	1	0	0/12	1	
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism R-HSA-9634600	1	0	0/8	1	
Regulation of innate immune responses to cytosolic DNA R-HSA-3134975	1	0	0/9	1	
Regulation of insulin secretion R-HSA-422356	1	0	0/28	1	
Regulation of lipid metabolism by PPARalpha R-HSA-400206	0.86571391291274	0.498123589668366	1/69	1	SMARCD3
Regulation of localization of FOXO transcription factors R-HSA-9614399	0.29296205248965	3.12282150859944	1/12	1	AKT1
Regulation of mRNA stability by proteins that bind AU-rich elements R-HSA-450531	0.905633504991709	0.422101508587651	1/81	1	AKT1
Regulation of mitotic cell cycle R-HSA-453276	1	0	0/80	1	
Regulation of necroptotic cell death R-HSA-5675482	1	0	0/25	1	
Regulation of ornithine decarboxylase (ODC) R-HSA-350562	1	0	0/49	1	
Regulation of pyruvate dehydrogenase (PDH) complex R-HSA-204174	1	0	0/5	1	
Regulation of pyruvate metabolism R-HSA-9861718	1	0	0/10	1	
Regulation of signaling by CBL R-HSA-912631	1	0	0/19	1	
Regulation of signaling by NODAL R-HSA-1433617	1	0	0/2	1	
Regulation of the apoptosome activity R-HSA-9627069	1	0	0/5	1	
Regulation of thyroid hormone activity R-HSA-350864	1	0	0/0	1	
Relaxin receptors R-HSA-444821	1	0	0/0	1	
Release of Hh-Np from the secreting cell R-HSA-5362798	1	0	0/3	1	
Release of apoptotic factors from the mitochondria R-HSA-111457	1	0	0/3	1	
Removal of aminoterminal propeptides from gamma-carboxylated proteins R-HSA-159782	1	0	0/3	1	
Removal of the Flap Intermediate R-HSA-69166	1	0	0/6	1	
Removal of the Flap Intermediate from the C-strand R-HSA-174437	1	0	0/6	1	
Replacement of protamines by nucleosomes in the male pronucleus R-HSA-9821993	1	0	0/34	1	
Replication of the SARS-CoV-1 genome R-HSA-9682706	1	0	0/4	1	
Replication of the SARS-CoV-2 genome R-HSA-9694686	1	0	0/4	1	
Repression of WNT target genes R-HSA-4641265	1	0	0/13	1	
Resistance of ERBB2 KD mutants to AEE788 R-HSA-9665250	1	0	0/2	1	
Resistance of ERBB2 KD mutants to afatinib R-HSA-9665249	1	0	0/2	1	
Resistance of ERBB2 KD mutants to lapatinib R-HSA-9665251	1	0	0/2	1	
Resistance of ERBB2 KD mutants to neratinib R-HSA-9665246	1	0	0/2	1	
Resistance of ERBB2 KD mutants to osimertinib R-HSA-9665247	1	0	0/2	1	
Resistance of ERBB2 KD mutants to sapitinib R-HSA-9665244	1	0	0/2	1	
Resistance of ERBB2 KD mutants to tesevatinib R-HSA-9665245	1	0	0/2	1	
Resistance of ERBB2 KD mutants to trastuzumab R-HSA-9665233	1	0	0/2	1	
Resolution of AP sites via the multiple-nucleotide patch replacement pathway R-HSA-110373	1	0	0/9	1	
Resolution of AP sites via the single-nucleotide replacement pathway R-HSA-110381	1	0	0/2	1	
Resolution of Abasic Sites (AP sites) R-HSA-73933	1	0	0/12	1	
Resolution of D-Loop Structures R-HSA-5693537	1	0	0/18	1	
Resolution of D-loop Structures through Holliday Junction Intermediates R-HSA-5693568	1	0	0/18	1	
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	1	0	0/15	1	
Resolution of Sister Chromatid Cohesion R-HSA-2500257	1	0	0/63	1	
Respiratory Syncytial Virus Infection Pathway R-HSA-9820952	0.702886154819504	0.820164930941945	2/85	1	HSPG2;PPP1CB
Respiratory electron transport R-HSA-611105	1	0	0/70	1	
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. R-HSA-163200	1	0	0/85	1	
Respiratory syncytial virus (RSV) attachment and entry R-HSA-9820960	0.22887529648324	4.29630435504874	1/9	1	HSPG2
Respiratory syncytial virus (RSV) genome replication, transcription and translation R-HSA-9820965	0.351765148155834	2.45207970161232	1/15	1	PPP1CB
Respiratory syncytial virus genome replication R-HSA-9834752	1	0	0/2	1	
Respiratory syncytial virus genome transcription R-HSA-9828642	1	0	0/1	1	
Response of EIF2AK1 (HRI) to heme deficiency R-HSA-9648895	1	0	0/14	1	
Response of EIF2AK4 (GCN2) to amino acid deficiency R-HSA-9633012	1	0	0/92	1	
Response of Mtb to phagocytosis R-HSA-9637690	0.332723766811753	2.64134731603638	1/14	1	PGK1
Response to metal ions R-HSA-5660526	1	0	0/0	1	
Retinoid cycle disease events R-HSA-2453864	1	0	0/1	1	
Retinoid metabolism disease events R-HSA-6809583	1	0	0/0	1	
Retrograde neurotrophin signalling R-HSA-177504	1	0	0/8	1	
Retrograde transport at the Trans-Golgi-Network R-HSA-6811440	1	0	0/26	1	
Reuptake of GABA R-HSA-888593	1	0	0/2	1	
Rev-mediated nuclear export of HIV RNA R-HSA-165054	1	0	0/12	1	
Reversal of alkylation damage by DNA dioxygenases R-HSA-73943	1	0	0/0	1	
Reverse Transcription of HIV RNA R-HSA-162589	1	0	0/1	1	
Reversible hydration of carbon dioxide R-HSA-1475029	1	0	0/7	1	
Rhesus blood group biosynthesis R-HSA-9037628	1	0	0/0	1	
Rhesus glycoproteins mediate ammonium transport. R-HSA-444411	1	0	0/0	1	
Ribavirin ADME R-HSA-9755088	1	0	0/5	1	
Ribosomal scanning and start codon recognition R-HSA-72702	1	0	0/47	1	
Role of ABL in ROBO-SLIT signaling R-HSA-428890	1	0	0/6	1	
Role of LAT2/NTAL/LAB on calcium mobilization R-HSA-2730905	1	0	0/12	1	
Role of phospholipids in phagocytosis R-HSA-2029485	1	0	0/16	1	
Role of second messengers in netrin-1 signaling R-HSA-418890	1	0	0/2	1	
S Phase R-HSA-69242	0.972783049961811	0.273778684614939	1/123	1	AKT1
SARS-CoV Infections R-HSA-9679506	0.202704833452803	1.40137982611584	10/260	1	HSPG2;AKT1;HLA-A;CANX;HLA-E;HLA-B;NRP1;ROCK2;MASP2;RUNX1
SARS-CoV-1 Genome Replication and Transcription R-HSA-9679514	1	0	0/4	1	
SARS-CoV-1 Infection R-HSA-9678108	0.823403614320512	0.632257431471237	2/109	1	CANX;RUNX1
SARS-CoV-1 activates/modulates innate immune responses R-HSA-9692916	0.637256427455906	1.00490103034285	1/35	1	RUNX1
SARS-CoV-1 modulates host translation machinery R-HSA-9735869	1	0	0/33	1	
SARS-CoV-1 targets PDZ proteins in cell-cell junction R-HSA-9692912	1	0	0/0	1	
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	1	0	0/16	1	
SARS-CoV-1-host interactions R-HSA-9692914	0.918559580185524	0.396758616157481	1/86	1	RUNX1
SARS-CoV-1-mediated effects on programmed cell death R-HSA-9692913	1	0	0/3	1	
SARS-CoV-2 Genome Replication and Transcription R-HSA-9694682	1	0	0/4	1	
SARS-CoV-2 Infection R-HSA-9694516	0.138282440254219	1.63286819522497	8/180	1	HSPG2;AKT1;HLA-A;CANX;HLA-E;HLA-B;NRP1;MASP2
SARS-CoV-2 activates/modulates innate and adaptive immune responses R-HSA-9705671	0.203659403925354	1.77881993201319	4/82	1	HLA-A;HLA-E;HLA-B;MASP2
SARS-CoV-2 modulates autophagy R-HSA-9754560	1	0	0/2	1	
SARS-CoV-2 modulates host translation machinery R-HSA-9754678	1	0	0/42	1	
SARS-CoV-2 targets PDZ proteins in cell-cell junction R-HSA-9705677	1	0	0/1	1	
SARS-CoV-2 targets host intracellular signalling and regulatory pathways R-HSA-9755779	0.29296205248965	3.12282150859944	1/12	1	AKT1
SARS-CoV-2-host interactions R-HSA-9705683	0.355775164974278	1.29723886857215	5/138	1	AKT1;HLA-A;HLA-E;HLA-B;MASP2
SCF(Skp2)-mediated degradation of p27/p21 R-HSA-187577	1	0	0/58	1	
SCF-beta-TrCP mediated degradation of Emi1 R-HSA-174113	1	0	0/52	1	
SDK interactions R-HSA-373756	1	0	0/0	1	
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion R-HSA-399955	0.134388629598228	8.59449831995275	1/5	1	NRP1
SHC-mediated cascade:FGFR1 R-HSA-5654688	1	0	0/7	1	
SHC-mediated cascade:FGFR2 R-HSA-5654699	1	0	0/9	1	
SHC-mediated cascade:FGFR3 R-HSA-5654704	1	0	0/7	1	
SHC-mediated cascade:FGFR4 R-HSA-5654719	1	0	0/7	1	
SHC-related events triggered by IGF1R R-HSA-2428933	1	0	0/7	1	
SHC1 events in EGFR signaling R-HSA-180336	1	0	0/13	1	
SHC1 events in ERBB2 signaling R-HSA-1250196	1	0	0/15	1	
SHC1 events in ERBB4 signaling R-HSA-1250347	1	0	0/9	1	
SHOC2 M1731 mutant abolishes MRAS complex function R-HSA-9726840	0.134388629598228	8.59449831995275	1/5	1	PPP1CB
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	1	0	0/8	1	
SLBP independent Processing of Histone Pre-mRNAs R-HSA-111367	1	0	0/7	1	
SLC transporter disorders R-HSA-5619102	1	0	0/37	1	
SLC-mediated transmembrane transport R-HSA-425407	0.35997849642439	1.43472339944318	3/75	1	CALM1;SLC8A1;RUNX1
SLIT2:ROBO1 increases RHOA activity R-HSA-8985586	1	0	0/3	1	
SMAC (DIABLO) binds to IAPs  R-HSA-111463	1	0	0/2	1	
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes  R-HSA-111464	1	0	0/2	1	
SMAC, XIAP-regulated apoptotic response R-HSA-111469	1	0	0/2	1	
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	1	0	0/3	1	
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	1	0	0/6	1	
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	0.647661892869369	0.975945638534737	1/36	1	MEN1
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	1	0	0/3	1	
SOS-mediated signalling R-HSA-112412	1	0	0/7	1	
SRP-dependent cotranslational protein targeting to membrane R-HSA-1799339	1	0	0/94	1	
STAT3 nuclear events downstream of ALK signaling R-HSA-9701898	0.272209279655631	3.43577181464347	1/11	1	CD274
STAT5 Activation R-HSA-9645135	1	0	0/5	1	
STAT5 activation downstream of FLT3 ITD mutants R-HSA-9702518	1	0	0/8	1	
STAT6-mediated induction of chemokines R-HSA-3249367	1	0	0/3	1	
STING mediated induction of host immune responses R-HSA-1834941	1	0	0/8	1	
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	1	0	0/124	1	
SUMO is conjugated to E1 (UBA2:SAE1) R-HSA-3065676	1	0	0/4	1	
SUMO is proteolytically processed R-HSA-3065679	1	0	0/4	1	
SUMO is transferred from E1 to E2 (UBE2I, UBC9) R-HSA-3065678	1	0	0/5	1	
SUMOylation R-HSA-2990846	1	0	0/126	1	
SUMOylation of DNA damage response and repair proteins R-HSA-3108214	1	0	0/44	1	
SUMOylation of DNA methylation proteins R-HSA-4655427	1	0	0/14	1	
SUMOylation of DNA replication proteins R-HSA-4615885	1	0	0/18	1	
SUMOylation of RNA binding proteins R-HSA-4570464	1	0	0/24	1	
SUMOylation of SUMOylation proteins R-HSA-4085377	1	0	0/12	1	
SUMOylation of chromatin organization proteins R-HSA-4551638	1	0	0/45	1	
SUMOylation of immune response proteins R-HSA-4755510	1	0	0/9	1	
SUMOylation of intracellular receptors R-HSA-4090294	1	0	0/22	1	
SUMOylation of nuclear envelope proteins R-HSA-9793242	1	0	0/2	1	
SUMOylation of transcription cofactors R-HSA-3899300	1	0	0/35	1	
SUMOylation of transcription factors R-HSA-3232118	1	0	0/13	1	
SUMOylation of ubiquitinylation proteins R-HSA-3232142	1	0	0/15	1	
Scavenging by Class A Receptors R-HSA-3000480	0.272209279655631	3.43577181464347	1/11	1	COLEC11
Scavenging by Class B Receptors R-HSA-3000471	1	0	0/5	1	
Scavenging by Class F Receptors R-HSA-3000484	1	0	0/3	1	
Scavenging of heme from plasma R-HSA-2168880	0.134388629598228	8.59449831995275	1/5	1	LRP1
Sealing of the nuclear envelope (NE) by ESCRT-III R-HSA-9668328	1	0	0/25	1	
Selective autophagy R-HSA-9663891	1	0	0/52	1	
Selenoamino acid metabolism R-HSA-2408522	1	0	0/95	1	
Selenocysteine synthesis R-HSA-2408557	1	0	0/83	1	
Sema3A PAK dependent Axon repulsion R-HSA-399954	0.250852828305898	3.81843979578677	1/10	1	NRP1
Sema4D mediated inhibition of cell attachment and migration R-HSA-416550	0.159034657723061	6.87561989594601	1/6	1	PLXNB1
Sensing of DNA Double Strand Breaks R-HSA-5693548	1	0	0/5	1	
Sensory perception of salty taste R-HSA-9730628	1	0	0/4	1	
Sensory perception of sour taste R-HSA-9729555	1	0	0/0	1	
Sensory perception of sweet, bitter, and umami (glutamate) taste R-HSA-9717207	1	0	0/3	1	
Sensory perception of taste R-HSA-9717189	1	0	0/7	1	
Separation of Sister Chromatids R-HSA-2467813	1	0	0/127	1	
Serine biosynthesis R-HSA-977347	1	0	0/2	1	
Serotonin Neurotransmitter Release Cycle R-HSA-181429	0.134388629598228	8.59449831995275	1/5	1	PPFIA1
Serotonin and melatonin biosynthesis R-HSA-209931	1	0	0/1	1	
Serotonin clearance from the synaptic cleft R-HSA-380615	1	0	0/1	1	
Serotonin receptors R-HSA-390666	1	0	0/0	1	
Severe congenital neutropenia type 4 (G6PC3) R-HSA-3282872	1	0	0/1	1	
Sialic acid metabolism R-HSA-4085001	1	0	0/11	1	
Signal Transduction R-HSA-162582	0.246401099327364	1.16673907096502	41/1306	1	AKT1;CDK5;H3C6;H3C10;H3C4;H3C2;H3C1;H3C7;H3C3;H3C11;H3C12;KDM4C;H3C14;CALM1;CD274;CTSD;CDH1;PRKCQ;APP;C1QBP;NRP1;GFAP;LIMK2;ROCK2;MYH14;PLXNB1;MYH10;ARHGEF12;SPARC;PPP1CB;PPP1R12B;SMARCA4;PSAP;NTS;MEN1;RUNX1;CBFB;STK10;PTPRF;RAPGEF2;LRRK2
Signal amplification R-HSA-392518	1	0	0/18	1	
Signal attenuation R-HSA-74749	1	0	0/8	1	
Signal regulatory protein family interactions R-HSA-391160	1	0	0/10	1	
Signal transduction by L1 R-HSA-445144	0.332723766811753	2.64134731603638	1/14	1	NRP1
Signaling by ALK R-HSA-201556	0.485918450518908	1.55757901117427	1/23	1	CD274
Signaling by ALK fusions and activated point mutants R-HSA-9725370	0.83020979476679	0.565701247360255	1/61	1	MSN
Signaling by ALK in cancer R-HSA-9700206	0.83020979476679	0.565701247360255	1/61	1	MSN
Signaling by AMER1 mutants R-HSA-4839748	1	0	0/10	1	
Signaling by APC mutants R-HSA-4839744	1	0	0/10	1	
Signaling by AXIN mutants R-HSA-4839735	1	0	0/10	1	
Signaling by Activin R-HSA-1502540	1	0	0/12	1	
Signaling by BMP R-HSA-201451	1	0	0/16	1	
Signaling by BRAF and RAF1 fusions R-HSA-6802952	0.637256427455906	1.00490103034285	1/35	1	CALM1
Signaling by CSF1 (M-CSF) in myeloid cells R-HSA-9680350	1	0	0/23	1	
Signaling by CSF3 (G-CSF) R-HSA-9674555	1	0	0/29	1	
Signaling by CTNNB1 phospho-site mutants R-HSA-4839743	1	0	0/11	1	
Signaling by EGFR R-HSA-177929	1	0	0/38	1	
Signaling by EGFR in Cancer R-HSA-1643713	1	0	0/23	1	
Signaling by EGFRvIII in Cancer R-HSA-5637812	1	0	0/13	1	
Signaling by ERBB2 ECD mutants R-HSA-9665348	1	0	0/13	1	
Signaling by ERBB2 KD Mutants R-HSA-9664565	1	0	0/18	1	
Signaling by ERBB2 R-HSA-1227986	0.667593278558695	0.922729653842154	1/38	1	AKT1
Signaling by ERBB2 TMD/JMD mutants R-HSA-9665686	1	0	0/15	1	
Signaling by ERBB2 in Cancer R-HSA-1227990	1	0	0/18	1	
Signaling by ERBB4 R-HSA-1236394	0.29436168228467	1.91356459497162	2/38	1	GFAP;SPARC
Signaling by Erythropoietin R-HSA-9006335	1	0	0/19	1	
Signaling by FGFR R-HSA-190236	1	0	0/50	1	
Signaling by FGFR in disease R-HSA-1226099	1	0	0/44	1	
Signaling by FGFR1 R-HSA-5654736	1	0	0/28	1	
Signaling by FGFR1 amplification mutants R-HSA-1839120	1	0	0/0	1	
Signaling by FGFR1 in disease R-HSA-5655302	1	0	0/26	1	
Signaling by FGFR2 IIIa TM R-HSA-8851708	1	0	0/17	1	
Signaling by FGFR2 R-HSA-5654738	1	0	0/46	1	
Signaling by FGFR2 amplification mutants R-HSA-2023837	1	0	0/1	1	
Signaling by FGFR2 fusions R-HSA-8853333	1	0	0/1	1	
Signaling by FGFR2 in disease R-HSA-5655253	1	0	0/28	1	
Signaling by FGFR3 R-HSA-5654741	1	0	0/25	1	
Signaling by FGFR3 fusions in cancer R-HSA-8853334	1	0	0/0	1	
Signaling by FGFR3 in disease R-HSA-5655332	1	0	0/11	1	
Signaling by FGFR4 R-HSA-5654743	1	0	0/25	1	
Signaling by FGFR4 in disease R-HSA-5655291	1	0	0/10	1	
Signaling by FLT3 ITD and TKD mutants R-HSA-9703648	1	0	0/14	1	
Signaling by FLT3 fusion proteins R-HSA-9703465	1	0	0/15	1	
Signaling by GPCR R-HSA-372790	0.145368710848728	1.52442588225748	10/241	1	AKT1;CDK5;CALM1;PRKCQ;APP;ROCK2;PLXNB1;ARHGEF12;PSAP;NTS
Signaling by GSK3beta mutants R-HSA-5339716	1	0	0/11	1	
Signaling by Hedgehog R-HSA-5358351	1	0	0/110	1	
Signaling by Hippo R-HSA-2028269	1	0	0/11	1	
Signaling by Insulin receptor R-HSA-74752	0.35753495620745	1.63774620383236	2/44	1	CTSD;PTPRF
Signaling by KIT in disease R-HSA-9669938	1	0	0/20	1	
Signaling by LRP5 mutants  R-HSA-5339717	1	0	0/2	1	
Signaling by LTK R-HSA-9842663	1	0	0/9	1	
Signaling by LTK in cancer R-HSA-9842640	1	0	0/7	1	
Signaling by Leptin R-HSA-2586552	1	0	0/9	1	
Signaling by Ligand-Responsive EGFR Variants in Cancer R-HSA-5637815	1	0	0/17	1	
Signaling by MAP2K mutants R-HSA-9652169	1	0	0/2	1	
Signaling by MAPK mutants R-HSA-9652817	1	0	0/2	1	
Signaling by MET R-HSA-6806834	1	0	0/48	1	
Signaling by MRAS-complex mutants R-HSA-9660537	0.134388629598228	8.59449831995275	1/5	1	PPP1CB
Signaling by MST1 R-HSA-8852405	1	0	0/1	1	
Signaling by NODAL R-HSA-1181150	1	0	0/12	1	
Signaling by NOTCH1 HD Domain Mutants in Cancer R-HSA-2691230	1	0	0/9	1	
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer R-HSA-2894858	1	0	0/50	1	
Signaling by NOTCH1 PEST Domain Mutants in Cancer R-HSA-2644602	1	0	0/50	1	
Signaling by NOTCH1 R-HSA-1980143	1	0	0/58	1	
Signaling by NOTCH1 in Cancer R-HSA-2644603	1	0	0/50	1	
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant R-HSA-2660825	1	0	0/4	1	
Signaling by NOTCH2 R-HSA-1980145	1	0	0/24	1	
Signaling by NOTCH3 R-HSA-9012852	1	0	0/39	1	
Signaling by NOTCH4 R-HSA-9013694	0.893844833760152	0.444776455777446	1/77	1	AKT1
Signaling by NTRK1 (TRKA) R-HSA-187037	0.918559580185524	0.396758616157481	1/86	1	CDK5
Signaling by NTRK2 (TRKB) R-HSA-9006115	0.388246705600386	2.1447026721426	1/17	1	CDK5
Signaling by NTRK3 (TRKC) R-HSA-9034015	1	0	0/11	1	
Signaling by NTRKs R-HSA-166520	0.935686120936869	0.36187754935403	1/94	1	CDK5
Signaling by Non-Receptor Tyrosine Kinases R-HSA-9006927	0.315575964638702	1.81187326565003	2/40	1	AKT1;LRRK2
Signaling by Overexpressed Wild-Type EGFR in Cancer R-HSA-5638302	1	0	0/8	1	
Signaling by PDGF R-HSA-186797	1	0	0/48	1	
Signaling by PDGFR in disease R-HSA-9671555	1	0	0/14	1	
Signaling by PDGFRA extracellular domain mutants R-HSA-9673770	1	0	0/12	1	
Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants R-HSA-9673767	1	0	0/12	1	
Signaling by PTK6 R-HSA-8848021	0.315575964638702	1.81187326565003	2/40	1	AKT1;LRRK2
Signaling by RAF1 mutants R-HSA-9656223	0.50062110612456	1.4894967682286	1/24	1	CALM1
Signaling by RAS GAP mutants R-HSA-9753510	1	0	0/3	1	
Signaling by RAS GTPase mutants R-HSA-9753512	1	0	0/3	1	
Signaling by RAS mutants R-HSA-6802949	0.542273991887288	1.31669755370898	1/27	1	CALM1
Signaling by RNF43 mutants R-HSA-5340588	1	0	0/5	1	
Signaling by ROBO receptors R-HSA-376176	0.993338475437125	0.195203620321726	1/170	1	NRP1
Signaling by Receptor Tyrosine Kinases R-HSA-9006934	0.453955658739141	1.08518656193546	10/327	1	AKT1;CDK5;CALM1;CD274;CTSD;NRP1;GFAP;ROCK2;SPARC;PTPRF
Signaling by Retinoic Acid R-HSA-5362517	1	0	0/15	1	
Signaling by SCF-KIT R-HSA-1433557	1	0	0/34	1	
Signaling by TCF7L2 mutants R-HSA-5339700	1	0	0/3	1	
Signaling by TGF-beta Receptor Complex R-HSA-170834	0.715061411422216	0.800453985714059	2/87	1	PPP1CB;MEN1
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	1	0	0/8	1	
Signaling by TGFB family members R-HSA-9006936	0.779655903115562	0.699254174532655	2/99	1	PPP1CB;MEN1
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	1	0	0/27	1	
Signaling by VEGF R-HSA-194138	0.169087080492623	1.9300160375083	4/76	1	AKT1;CALM1;NRP1;ROCK2
Signaling by WNT in cancer R-HSA-4791275	1	0	0/21	1	
Signaling by activated point mutants of FGFR1 R-HSA-1839122	1	0	0/2	1	
Signaling by activated point mutants of FGFR3 R-HSA-1839130	1	0	0/2	1	
Signaling by cytosolic FGFR1 fusion mutants R-HSA-1839117	1	0	0/17	1	
Signaling by cytosolic PDGFRA and PDGFRB fusion proteins R-HSA-9673766	1	0	0/0	1	
Signaling by extracellular domain mutants of KIT R-HSA-9680187	1	0	0/1	1	
Signaling by high-kinase activity BRAF mutants R-HSA-6802948	1	0	0/19	1	
Signaling by juxtamembrane domain KIT mutants R-HSA-9669935	1	0	0/1	1	
Signaling by kinase domain mutants of KIT R-HSA-9669933	1	0	0/1	1	
Signaling by membrane-tethered fusions of PDGFRA or PDGFRB R-HSA-9673768	1	0	0/2	1	
Signaling by moderate kinase activity BRAF mutants R-HSA-6802946	0.542273991887288	1.31669755370898	1/27	1	CALM1
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants R-HSA-9670439	1	0	0/20	1	
Signaling by plasma membrane FGFR1 fusions R-HSA-8853336	1	0	0/1	1	
Signaling by the B Cell Receptor (BCR) R-HSA-983705	0.937558550327315	0.357934837131887	1/95	1	CALM1
Signaling downstream of RAS mutants R-HSA-9649948	0.542273991887288	1.31669755370898	1/27	1	CALM1
Signalling to ERK5 R-HSA-198765	1	0	0/2	1	
Signalling to ERKs R-HSA-187687	1	0	0/21	1	
Signalling to RAS R-HSA-167044	1	0	0/13	1	
Signalling to STAT3 R-HSA-198745	1	0	0/2	1	
Signalling to p38 via RIT and RIN R-HSA-187706	1	0	0/3	1	
Small interfering RNA (siRNA) biogenesis R-HSA-426486	1	0	0/3	1	
Smooth Muscle Contraction R-HSA-445355	0.485918450518908	1.55757901117427	1/23	1	CALM1
Sodium-coupled phosphate cotransporters R-HSA-427652	1	0	0/2	1	
Sodium-coupled sulphate, di- and tri-carboxylate transporters R-HSA-433137	1	0	0/2	1	
Sodium/Proton exchangers R-HSA-425986	1	0	0/5	1	
Somitogenesis R-HSA-9824272	1	0	0/47	1	
Sorafenib-resistant KIT mutants R-HSA-9669936	1	0	0/1	1	
Sorafenib-resistant PDGFR mutants R-HSA-9674404	1	0	0/1	1	
Specification of primordial germ cells R-HSA-9827857	1	0	0/5	1	
Specification of the neural plate border R-HSA-9834899	1	0	0/9	1	
Sperm Motility And Taxes R-HSA-1300642	1	0	0/0	1	
Sphingolipid catabolism R-HSA-9845614	1	0	0/6	1	
Sphingolipid de novo biosynthesis R-HSA-1660661	1	0	0/14	1	
Sphingolipid metabolism R-HSA-428157	0.304982851025369	1.86143216425776	2/39	1	PSAP;ARSG
Spry regulation of FGF signaling R-HSA-1295596	1	0	0/15	1	
Stabilization of p53 R-HSA-69541	1	0	0/56	1	
Sterols are 12-hydroxylated by CYP8B1 R-HSA-211994	1	0	0/0	1	
Stimulation of the cell death response by PAK-2p34 R-HSA-211736	1	0	0/1	1	
Stimuli-sensing channels R-HSA-2672351	0.704163535190608	0.831869597015035	1/42	1	CALM1
Striated Muscle Contraction R-HSA-390522	1	0	0/28	1	
Sulfide oxidation to sulfate R-HSA-1614517	1	0	0/3	1	
Sulfur amino acid metabolism R-HSA-1614635	1	0	0/14	1	
Sunitinib-resistant KIT mutants R-HSA-9669934	1	0	0/1	1	
Sunitinib-resistant PDGFR mutants R-HSA-9674401	1	0	0/1	1	
Suppression of apoptosis R-HSA-9635465	1	0	0/3	1	
Suppression of autophagy R-HSA-9636569	1	0	0/1	1	
Suppression of phagosomal maturation R-HSA-9637687	1	0	0/8	1	
Surfactant metabolism R-HSA-5683826	1	0	0/7	1	
Switching of origins to a post-replicative state R-HSA-69052	1	0	0/81	1	
Synaptic adhesion-like molecules R-HSA-8849932	0.109026767790278	11.4532592870291	1/4	1	PTPRF
Syndecan interactions R-HSA-3000170	1	0	0/15	1	
Synthesis And Processing Of GAG, GAGPOL Polyproteins R-HSA-174495	1	0	0/7	1	
Synthesis and processing of ENV and VPU R-HSA-171286	1	0	0/1	1	
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE) R-HSA-2142816	1	0	0/3	1	
Synthesis of 12-eicosatetraenoic acid derivatives R-HSA-2142712	1	0	0/3	1	
Synthesis of 15-eicosatetraenoic acid derivatives R-HSA-2142770	1	0	0/4	1	
Synthesis of 5-eicosatetraenoic acids R-HSA-2142688	1	0	0/5	1	
Synthesis of CL R-HSA-1483076	1	0	0/1	1	
Synthesis of DNA R-HSA-69239	1	0	0/92	1	
Synthesis of Dolichyl-phosphate R-HSA-446199	1	0	0/1	1	
Synthesis of GDP-mannose R-HSA-446205	1	0	0/2	1	
Synthesis of Hepoxilins (HX) and Trioxilins (TrX) R-HSA-2142696	1	0	0/0	1	
Synthesis of IP2, IP, and Ins in the cytosol R-HSA-1855183	0.159034657723061	6.87561989594601	1/6	1	MIOX
Synthesis of IP3 and IP4 in the cytosol R-HSA-1855204	0.206258785158469	4.91086964368414	1/8	1	CALM1
Synthesis of IPs in the ER lumen R-HSA-1855231	1	0	0/1	1	
