p.value	odds_ratio	overlap	adj_p.value	genes
Regulation of PTEN gene transcription R-HSA-8943724	0.25825518999791	1.75695133863982	3/58	1	HDAC3;MTA1;GATAD2A
Regulation of PTEN localization R-HSA-8948747	1	0	0/7	1	
Regulation of PTEN mRNA translation R-HSA-8943723	1	0	0/2	1	
Regulation of PTEN stability and activity R-HSA-8948751	1	0	0/59	1	
Regulation of RAS by GAPs R-HSA-5658442	1	0	0/56	1	
Regulation of RUNX1 Expression and Activity R-HSA-8934593	1	0	0/10	1	
Regulation of RUNX2 expression and activity R-HSA-8939902	0.867874577942296	0.494038764472477	1/65	1	STAT1
Regulation of RUNX3 expression and activity R-HSA-8941858	1	0	0/54	1	
Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7  R-HSA-9824878	1	0	0/11	1	
Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation R-HSA-9828211	1	0	0/10	1	
Regulation of TLR by endogenous ligand R-HSA-5686938	1	0	0/13	1	
Regulation of TNFR1 signaling R-HSA-5357905	0.640631955377151	0.996158732799185	1/33	1	ULK1
Regulation of TP53 Activity R-HSA-5633007	0.334213310481122	1.39882521944729	4/96	1	CDK1;CCNA2;GATAD2A;EHMT2
Regulation of TP53 Activity through Acetylation R-HSA-6804758	0.509526609716264	1.45249715242618	1/23	1	GATAD2A
Regulation of TP53 Activity through Association with Co-factors R-HSA-6804759	1	0	0/7	1	
Regulation of TP53 Activity through Methylation R-HSA-6804760	0.310069139133716	2.91223689743989	1/12	1	EHMT2
Regulation of TP53 Activity through Phosphorylation R-HSA-6804756	0.807532073981004	0.609923680575005	1/53	1	CCNA2
Regulation of TP53 Degradation R-HSA-6804757	0.254147963263314	2.14314560142854	2/32	1	CDK1;CCNA2
Regulation of TP53 Expression R-HSA-6804754	1	0	0/2	1	
Regulation of TP53 Expression and Degradation R-HSA-6806003	0.265554842205604	2.07354981970465	2/33	1	CDK1;CCNA2
Regulation of actin dynamics for phagocytic cup formation R-HSA-2029482	0.672697020436742	0.910090238988284	1/36	1	CDC42
Regulation of activated PAK-2p34 by proteasome mediated degradation R-HSA-211733	1	0	0/49	1	
Regulation of beta-cell development R-HSA-186712	1	0	0/21	1	
Regulation of cholesterol biosynthesis by SREBP (SREBF) R-HSA-1655829	0.24275391009727	2.21769633049491	2/31	1	PPARA;SEC23A
Regulation of commissural axon pathfinding by SLIT and ROBO R-HSA-428542	1	0	0/5	1	
Regulation of cortical dendrite branching R-HSA-8985801	1	0	0/2	1	
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components R-HSA-446388	1	0	0/5	1	
Regulation of expression of SLITs and ROBOs R-HSA-9010553	1	0	0/143	1	
Regulation of gap junction activity R-HSA-191650	1	0	0/2	1	
Regulation of gene expression by Hypoxia-inducible Factor R-HSA-1234158	1	0	0/8	1	
Regulation of gene expression in beta cells R-HSA-210745	1	0	0/8	1	
Regulation of gene expression in early pancreatic precursor cells R-HSA-210747	1	0	0/1	1	
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells R-HSA-210746	1	0	0/0	1	
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells R-HSA-210744	1	0	0/12	1	
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism R-HSA-9634600	1	0	0/8	1	
Regulation of innate immune responses to cytosolic DNA R-HSA-3134975	1	0	0/9	1	
Regulation of lipid metabolism by PPARalpha R-HSA-400206	0.62680657761796	0.950794698749953	2/69	1	HDAC3;PPARA
Regulation of localization of FOXO transcription factors R-HSA-9614399	1	0	0/12	1	
Regulation of mRNA stability by proteins that bind AU-rich elements R-HSA-450531	0.920131253621501	0.393605940982901	1/81	1	ELAVL1
Regulation of mitotic cell cycle R-HSA-453276	0.225090154250366	1.70028433027889	4/80	1	BUB3;CDK1;PTTG1;CCNA2
Regulation of necroptotic cell death R-HSA-5675482	1	0	0/25	1	
Regulation of ornithine decarboxylase (ODC) R-HSA-350562	1	0	0/49	1	
Regulation of pyruvate dehydrogenase (PDH) complex R-HSA-204174	1	0	0/5	1	
Regulation of pyruvate metabolism R-HSA-9861718	1	0	0/10	1	
Regulation of signaling by CBL R-HSA-912631	0.444671006349992	1.77698744688802	1/19	1	CBL
Regulation of signaling by NODAL R-HSA-1433617	1	0	0/2	1	
Regulation of the apoptosome activity R-HSA-9627069	1	0	0/5	1	
Regulation of thyroid hormone activity R-HSA-350864	1	0	0/0	1	
Relaxin receptors R-HSA-444821	1	0	0/0	1	
Release of Hh-Np from the secreting cell R-HSA-5362798	1	0	0/3	1	
Release of apoptotic factors from the mitochondria R-HSA-111457	1	0	0/3	1	
Removal of aminoterminal propeptides from gamma-carboxylated proteins R-HSA-159782	1	0	0/3	1	
Removal of the Flap Intermediate R-HSA-69166	1	0	0/6	1	
Removal of the Flap Intermediate from the C-strand R-HSA-174437	1	0	0/6	1	
Replication of the SARS-CoV-1 genome R-HSA-9682706	1	0	0/4	1	
Replication of the SARS-CoV-2 genome R-HSA-9694686	1	0	0/4	1	
Repression of WNT target genes R-HSA-4641265	1	0	0/13	1	
Resistance of ERBB2 KD mutants to AEE788 R-HSA-9665250	1	0	0/2	1	
Resistance of ERBB2 KD mutants to afatinib R-HSA-9665249	1	0	0/2	1	
Resistance of ERBB2 KD mutants to lapatinib R-HSA-9665251	1	0	0/2	1	
Resistance of ERBB2 KD mutants to neratinib R-HSA-9665246	1	0	0/2	1	
Resistance of ERBB2 KD mutants to osimertinib R-HSA-9665247	1	0	0/2	1	
Resistance of ERBB2 KD mutants to sapitinib R-HSA-9665244	1	0	0/2	1	
Resistance of ERBB2 KD mutants to tesevatinib R-HSA-9665245	1	0	0/2	1	
Resistance of ERBB2 KD mutants to trastuzumab R-HSA-9665233	1	0	0/2	1	
Resolution of AP sites via the multiple-nucleotide patch replacement pathway R-HSA-110373	1	0	0/9	1	
Resolution of AP sites via the single-nucleotide replacement pathway R-HSA-110381	1	0	0/2	1	
Resolution of Abasic Sites (AP sites) R-HSA-73933	1	0	0/12	1	
Resolution of D-Loop Structures R-HSA-5693537	1	0	0/18	1	
Resolution of D-loop Structures through Holliday Junction Intermediates R-HSA-5693568	1	0	0/18	1	
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	1	0	0/15	1	
Respiratory Syncytial Virus Infection Pathway R-HSA-9820952	0.9295980964325	0.374474344148747	1/85	1	TYK2
Respiratory electron transport R-HSA-611105	1	0	0/70	1	
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. R-HSA-163200	1	0	0/85	1	
Respiratory syncytial virus (RSV) attachment and entry R-HSA-9820960	1	0	0/9	1	
Respiratory syncytial virus (RSV) genome replication, transcription and translation R-HSA-9820965	1	0	0/15	1	
Respiratory syncytial virus genome replication R-HSA-9834752	1	0	0/2	1	
Respiratory syncytial virus genome transcription R-HSA-9828642	1	0	0/1	1	
Response of EIF2AK1 (HRI) to heme deficiency R-HSA-9648895	1	0	0/14	1	
Response of EIF2AK4 (GCN2) to amino acid deficiency R-HSA-9633012	1	0	0/92	1	
Response of Mtb to phagocytosis R-HSA-9637690	1	0	0/14	1	
Response to elevated platelet cytosolic Ca2+ R-HSA-76005	0.819214172889441	0.587033339053753	1/55	1	PFN1
Response to metal ions R-HSA-5660526	1	0	0/0	1	
Retinoid cycle disease events R-HSA-2453864	1	0	0/1	1	
Retinoid metabolism and transport R-HSA-975634	1	0	0/13	1	
Retinoid metabolism disease events R-HSA-6809583	1	0	0/0	1	
Retrograde neurotrophin signalling R-HSA-177504	1	0	0/8	1	
Retrograde transport at the Trans-Golgi-Network R-HSA-6811440	0.55318421545593	1.27728821101974	1/26	1	COG1
Reuptake of GABA R-HSA-888593	1	0	0/2	1	
Rev-mediated nuclear export of HIV RNA R-HSA-165054	1	0	0/12	1	
Reversal of alkylation damage by DNA dioxygenases R-HSA-73943	1	0	0/0	1	
Reverse Transcription of HIV RNA R-HSA-162589	1	0	0/1	1	
Reversible hydration of carbon dioxide R-HSA-1475029	1	0	0/7	1	
Rhesus blood group biosynthesis R-HSA-9037628	1	0	0/0	1	
Rhesus glycoproteins mediate ammonium transport. R-HSA-444411	1	0	0/0	1	
Ribavirin ADME R-HSA-9755088	0.143169804536155	8.01619116439233	1/5	1	NME1
Ribosomal scanning and start codon recognition R-HSA-72702	1	0	0/47	1	
Role of ABL in ROBO-SLIT signaling R-HSA-428890	1	0	0/6	1	
Role of LAT2/NTAL/LAB on calcium mobilization R-HSA-2730905	1	0	0/12	1	
Role of phospholipids in phagocytosis R-HSA-2029485	1	0	0/16	1	
Role of second messengers in netrin-1 signaling R-HSA-418890	1	0	0/2	1	
SARS-CoV Infections R-HSA-9679506	0.686862809347477	0.874900452841704	7/260	1	NFKB1;RELA;SEC23A;MTA1;GATAD2A;STAT1;TYK2
SARS-CoV-1 Genome Replication and Transcription R-HSA-9679514	1	0	0/4	1	
SARS-CoV-1 Infection R-HSA-9678108	0.851265973802354	0.589223962578993	2/109	1	NFKB1;RELA
SARS-CoV-1 activates/modulates innate immune responses R-HSA-9692916	0.288362833393462	1.94697633481788	2/35	1	NFKB1;RELA
SARS-CoV-1 modulates host translation machinery R-HSA-9735869	1	0	0/33	1	
SARS-CoV-1 targets PDZ proteins in cell-cell junction R-HSA-9692912	1	0	0/0	1	
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	1	0	0/16	1	
SARS-CoV-1-host interactions R-HSA-9692914	0.743679454907314	0.7550604748929	2/86	1	NFKB1;RELA
SARS-CoV-1-mediated effects on programmed cell death R-HSA-9692913	1	0	0/3	1	
SARS-CoV-2 Genome Replication and Transcription R-HSA-9694682	1	0	0/4	1	
SARS-CoV-2 Infection R-HSA-9694516	0.918180379640963	0.528856299568394	3/180	1	SEC23A;STAT1;TYK2
SARS-CoV-2 activates/modulates innate and adaptive immune responses R-HSA-9705671	0.457858556659216	1.21575689007654	3/82	1	SEC23A;STAT1;TYK2
SARS-CoV-2 modulates autophagy R-HSA-9754560	1	0	0/2	1	
SARS-CoV-2 modulates host translation machinery R-HSA-9754678	1	0	0/42	1	
SARS-CoV-2 targets PDZ proteins in cell-cell junction R-HSA-9705677	1	0	0/1	1	
SARS-CoV-2 targets host intracellular signalling and regulatory pathways R-HSA-9755779	1	0	0/12	1	
SARS-CoV-2-host interactions R-HSA-9705683	0.798876420157076	0.701155009897285	3/138	1	SEC23A;STAT1;TYK2
SCF(Skp2)-mediated degradation of p27/p21 R-HSA-187577	0.835431229472101	0.555709308990429	1/58	1	CCNA2
SCF-beta-TrCP mediated degradation of Emi1 R-HSA-174113	1	0	0/52	1	
SDK interactions R-HSA-373756	1	0	0/0	1	
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion R-HSA-399955	1	0	0/5	1	
SHC-mediated cascade:FGFR1 R-HSA-5654688	0.194567694860967	5.34322317913915	1/7	1	FGF5
SHC-mediated cascade:FGFR2 R-HSA-5654699	0.242905995435717	4.00656868135255	1/9	1	FGF5
SHC-mediated cascade:FGFR3 R-HSA-5654704	0.194567694860967	5.34322317913915	1/7	1	FGF5
SHC-mediated cascade:FGFR4 R-HSA-5654719	1	0	0/7	1	
SHC-related events triggered by IGF1R R-HSA-2428933	1	0	0/7	1	
SHC1 events in EGFR signaling R-HSA-180336	1	0	0/13	1	
SHC1 events in ERBB2 signaling R-HSA-1250196	1	0	0/15	1	
SHC1 events in ERBB4 signaling R-HSA-1250347	1	0	0/9	1	
SHOC2 M1731 mutant abolishes MRAS complex function R-HSA-9726840	1	0	0/5	1	
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	1	0	0/8	1	
SLBP independent Processing of Histone Pre-mRNAs R-HSA-111367	1	0	0/7	1	
SLC transporter disorders R-HSA-5619102	1	0	0/37	1	
SLC-mediated transmembrane transport R-HSA-425407	0.903514884115055	0.426180939558451	1/75	1	SLC8B1
SLIT2:ROBO1 increases RHOA activity R-HSA-8985586	1	0	0/3	1	
SMAC (DIABLO) binds to IAPs  R-HSA-111463	1	0	0/2	1	
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes  R-HSA-111464	1	0	0/2	1	
SMAC, XIAP-regulated apoptotic response R-HSA-111469	1	0	0/2	1	
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	1	0	0/3	1	
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	1	0	0/6	1	
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	1	0	0/3	1	
SOS-mediated signalling R-HSA-112412	1	0	0/7	1	
SRP-dependent cotranslational protein targeting to membrane R-HSA-1799339	1	0	0/94	1	
STAT5 Activation R-HSA-9645135	1	0	0/5	1	
STAT5 activation downstream of FLT3 ITD mutants R-HSA-9702518	1	0	0/8	1	
STAT6-mediated induction of chemokines R-HSA-3249367	1	0	0/3	1	
STING mediated induction of host immune responses R-HSA-1834941	1	0	0/8	1	
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	0.325102151230855	1.35366807463641	5/124	1	RELA;PPARA;MTA1;NFKB2;TOP2A
SUMO is conjugated to E1 (UBA2:SAE1) R-HSA-3065676	1	0	0/4	1	
SUMO is proteolytically processed R-HSA-3065679	1	0	0/4	1	
SUMO is transferred from E1 to E2 (UBE2I, UBC9) R-HSA-3065678	1	0	0/5	1	
SUMOylation R-HSA-2990846	0.337283427099101	1.33061028004815	5/126	1	RELA;PPARA;MTA1;NFKB2;TOP2A
SUMOylation of DNA damage response and repair proteins R-HSA-3108214	1	0	0/44	1	
SUMOylation of DNA methylation proteins R-HSA-4655427	1	0	0/14	1	
SUMOylation of DNA replication proteins R-HSA-4615885	0.427170246365634	1.88200018344424	1/18	1	TOP2A
SUMOylation of RNA binding proteins R-HSA-4570464	1	0	0/24	1	
SUMOylation of SUMOylation proteins R-HSA-4085377	1	0	0/12	1	
SUMOylation of chromatin organization proteins R-HSA-4551638	1	0	0/45	1	
SUMOylation of intracellular receptors R-HSA-4090294	0.494053866191027	1.52202475174719	1/22	1	PPARA
SUMOylation of nuclear envelope proteins R-HSA-9793242	1	0	0/2	1	
SUMOylation of transcription cofactors R-HSA-3899300	1	0	0/35	1	
SUMOylation of transcription factors R-HSA-3232118	0.331116137121452	2.66887927516196	1/13	1	MTA1
SUMOylation of ubiquitinylation proteins R-HSA-3232142	1	0	0/15	1	
Scavenging by Class A Receptors R-HSA-3000480	1	0	0/11	1	
Scavenging by Class B Receptors R-HSA-3000471	1	0	0/5	1	
Scavenging by Class F Receptors R-HSA-3000484	1	0	0/3	1	
Scavenging by Class H Receptors R-HSA-3000497	1	0	0/2	1	
Scavenging of heme from plasma R-HSA-2168880	1	0	0/5	1	
Sealing of the nuclear envelope (NE) by ESCRT-III R-HSA-9668328	1	0	0/25	1	
Selective autophagy R-HSA-9663891	0.801413295252564	0.622041995126336	1/52	1	ULK1
Selenoamino acid metabolism R-HSA-2408522	1	0	0/95	1	
Selenocysteine synthesis R-HSA-2408557	1	0	0/83	1	
Sema3A PAK dependent Axon repulsion R-HSA-399954	1	0	0/10	1	
Sema4D in semaphorin signaling R-HSA-400685	0.390511083989948	2.13379931391034	1/16	1	ARHGEF11
Sema4D induced cell migration and growth-cone collapse R-HSA-416572	0.331116137121452	2.66887927516196	1/13	1	ARHGEF11
Sema4D mediated inhibition of cell attachment and migration R-HSA-416550	1	0	0/6	1	
Semaphorin interactions R-HSA-373755	0.719952191732563	0.795326054757542	1/41	1	ARHGEF11
Sensing of DNA Double Strand Breaks R-HSA-5693548	1	0	0/5	1	
Sensory perception of salty taste R-HSA-9730628	1	0	0/4	1	
Sensory perception of sour taste R-HSA-9729555	1	0	0/0	1	
Sensory perception of sweet, bitter, and umami (glutamate) taste R-HSA-9717207	1	0	0/3	1	
Sensory perception of taste R-HSA-9717189	1	0	0/7	1	
Serine biosynthesis R-HSA-977347	1	0	0/2	1	
Serotonin Neurotransmitter Release Cycle R-HSA-181429	0.143169804536155	8.01619116439233	1/5	1	VAMP2
Serotonin and melatonin biosynthesis R-HSA-209931	1	0	0/1	1	
Serotonin clearance from the synaptic cleft R-HSA-380615	1	0	0/1	1	
Serotonin receptors R-HSA-390666	1	0	0/0	1	
Severe congenital neutropenia type 4 (G6PC3) R-HSA-3282872	1	0	0/1	1	
Sialic acid metabolism R-HSA-4085001	1	0	0/11	1	
Signal amplification R-HSA-392518	0.427170246365634	1.88200018344424	1/18	1	GNB2
Signal attenuation R-HSA-74749	1	0	0/8	1	
Signal regulatory protein family interactions R-HSA-391160	1	0	0/10	1	
Signal transduction by L1 R-HSA-445144	1	0	0/14	1	
Signaling by ALK R-HSA-201556	0.153653508635811	3.06815879653561	2/23	1	HDAC3;STAT3
Signaling by ALK fusions and activated point mutants R-HSA-9725370	0.283240365097686	1.66481113755537	3/61	1	STAT1;STAT3;TYK2
Signaling by ALK in cancer R-HSA-9700206	0.283240365097686	1.66481113755537	3/61	1	STAT1;STAT3;TYK2
Signaling by AMER1 mutants R-HSA-4839748	1	0	0/10	1	
Signaling by APC mutants R-HSA-4839744	1	0	0/10	1	
Signaling by AXIN mutants R-HSA-4839735	1	0	0/10	1	
Signaling by Activin R-HSA-1502540	1	0	0/12	1	
Signaling by BMP R-HSA-201451	1	0	0/16	1	
Signaling by BRAF and RAF1 fusions R-HSA-6802952	1	0	0/35	1	
Signaling by CTNNB1 phospho-site mutants R-HSA-4839743	1	0	0/11	1	
Signaling by EGFR R-HSA-177929	0.322411215564087	1.78340811275239	2/38	1	CDC42;CBL
Signaling by EGFR in Cancer R-HSA-1643713	0.509526609716264	1.45249715242618	1/23	1	CBL
Signaling by EGFRvIII in Cancer R-HSA-5637812	0.331116137121452	2.66887927516196	1/13	1	CBL
Signaling by ERBB2 ECD mutants R-HSA-9665348	1	0	0/13	1	
Signaling by ERBB2 KD Mutants R-HSA-9664565	1	0	0/18	1	
Signaling by ERBB2 R-HSA-1227986	1	0	0/38	1	
Signaling by ERBB2 TMD/JMD mutants R-HSA-9665686	1	0	0/15	1	
Signaling by ERBB2 in Cancer R-HSA-1227990	1	0	0/18	1	
Signaling by ERBB4 R-HSA-1236394	0.692480154387814	0.86046333162253	1/38	1	STMN1
Signaling by Erythropoietin R-HSA-9006335	1	0	0/19	1	
Signaling by FGFR R-HSA-190236	0.452804580184052	1.33356733080554	2/50	1	FGF5;CBL
Signaling by FGFR in disease R-HSA-1226099	0.148451146416024	2.36508367547374	3/44	1	FGF5;STAT1;STAT3
Signaling by FGFR1 R-HSA-5654736	0.208771518080006	2.47520065853483	2/28	1	FGF5;CBL
Signaling by FGFR1 amplification mutants R-HSA-1839120	1	0	0/0	1	
Signaling by FGFR2 IIIa TM R-HSA-8851708	1	0	0/17	1	
Signaling by FGFR2 R-HSA-5654738	0.410722559200386	1.45623842332562	2/46	1	FGF5;CBL
Signaling by FGFR2 amplification mutants R-HSA-2023837	1	0	0/1	1	
Signaling by FGFR2 fusions R-HSA-8853333	1	0	0/1	1	
Signaling by FGFR2 in disease R-HSA-5655253	0.580124869365433	1.18209488026364	1/28	1	FGF5
Signaling by FGFR3 R-HSA-5654741	0.175378720698121	2.80010201131709	2/25	1	FGF5;CBL
Signaling by FGFR3 fusions in cancer R-HSA-8853334	1	0	0/0	1	
Signaling by FGFR3 in disease R-HSA-5655332	0.288365431745851	3.20406387724278	1/11	1	FGF5
Signaling by FGFR4 R-HSA-5654743	0.539077864968528	1.3308330535302	1/25	1	CBL
Signaling by FGFR4 in disease R-HSA-5655291	1	0	0/10	1	
Signaling by FLT3 ITD and TKD mutants R-HSA-9703648	1	0	0/14	1	
Signaling by FLT3 fusion proteins R-HSA-9703465	1	0	0/15	1	
Signaling by GSK3beta mutants R-HSA-5339716	1	0	0/11	1	
Signaling by Hedgehog R-HSA-5358351	1	0	0/110	1	
Signaling by Hippo R-HSA-2028269	1	0	0/11	1	
Signaling by Insulin receptor R-HSA-74752	0.744988208498203	0.739275965658045	1/44	1	FGF5
Signaling by KIT in disease R-HSA-9669938	0.122235265192212	3.58184073123517	2/20	1	STAT1;STAT3
Signaling by LRP5 mutants  R-HSA-5339717	1	0	0/2	1	
Signaling by LTK R-HSA-9842663	1	0	0/9	1	
Signaling by LTK in cancer R-HSA-9842640	1	0	0/7	1	
Signaling by Leptin R-HSA-2586552	0.242905995435717	4.00656868135255	1/9	1	STAT3
Signaling by Ligand-Responsive EGFR Variants in Cancer R-HSA-5637815	0.409122587631764	2.00003463165419	1/17	1	CBL
Signaling by MAP2K mutants R-HSA-9652169	1	0	0/2	1	
Signaling by MAPK mutants R-HSA-9652817	1	0	0/2	1	
Signaling by MET R-HSA-6806834	0.431967430264998	1.39223098909235	2/48	1	STAT3;CBL
Signaling by MRAS-complex mutants R-HSA-9660537	1	0	0/5	1	
Signaling by MST1 R-HSA-8852405	1	0	0/1	1	
Signaling by NODAL R-HSA-1181150	1	0	0/12	1	
Signaling by NOTCH1 HD Domain Mutants in Cancer R-HSA-2691230	1	0	0/9	1	
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer R-HSA-2894858	0.788591033174282	0.647762265480832	1/50	1	HDAC3
Signaling by NOTCH1 PEST Domain Mutants in Cancer R-HSA-2644602	0.788591033174282	0.647762265480832	1/50	1	HDAC3
Signaling by NOTCH1 R-HSA-1980143	0.835431229472101	0.555709308990429	1/58	1	HDAC3
Signaling by NOTCH1 in Cancer R-HSA-2644603	0.788591033174282	0.647762265480832	1/50	1	HDAC3
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant R-HSA-2660825	1	0	0/4	1	
Signaling by NOTCH2 R-HSA-1980145	1	0	0/24	1	
Signaling by NOTCH3 R-HSA-9012852	0.701922226532172	0.837608397236777	1/39	1	STAT1
Signaling by NOTCH4 R-HSA-9013694	1	0	0/77	1	
Signaling by NTRK1 (TRKA) R-HSA-187037	0.931785374568091	0.369972765185837	1/86	1	STAT3
Signaling by NTRK2 (TRKB) R-HSA-9006115	1	0	0/17	1	
Signaling by NTRK3 (TRKC) R-HSA-9034015	1	0	0/11	1	
Signaling by NTRKs R-HSA-166520	0.947022011974364	0.337444923312185	1/94	1	STAT3
Signaling by Non-Receptor Tyrosine Kinases R-HSA-9006927	0.120552272828728	2.62332940435544	3/40	1	STAT3;CBL;ARAP1
Signaling by Nuclear Receptors R-HSA-9006931	0.320626067065454	1.26091568304033	8/213	1	GNB2;H2BC13;H2BC17;H3C1;H2BC12;H2AC8;H2BC14;HDAC3
Signaling by Overexpressed Wild-Type EGFR in Cancer R-HSA-5638302	1	0	0/8	1	
Signaling by PDGF R-HSA-186797	0.431967430264998	1.39223098909235	2/48	1	STAT1;STAT3
Signaling by PTK6 R-HSA-8848021	0.120552272828728	2.62332940435544	3/40	1	STAT3;CBL;ARAP1
Signaling by RAF1 mutants R-HSA-9656223	1	0	0/24	1	
Signaling by RAS GAP mutants R-HSA-9753510	1	0	0/3	1	
Signaling by RAS GTPase mutants R-HSA-9753512	1	0	0/3	1	
Signaling by RAS mutants R-HSA-6802949	1	0	0/27	1	
Signaling by RNF43 mutants R-HSA-5340588	1	0	0/5	1	
Signaling by ROBO receptors R-HSA-376176	0.969272917994759	0.369304689367042	2/170	1	CDC42;PFN1
Signaling by Receptor Tyrosine Kinases R-HSA-9006934	0.880725986612059	0.679129823974325	7/327	1	FGF5;HDAC3;CDC42;STAT1;STAT3;CBL;STMN1
Signaling by Retinoic Acid R-HSA-5362517	1	0	0/15	1	
Signaling by TCF7L2 mutants R-HSA-5339700	1	0	0/3	1	
Signaling by TGF-beta Receptor Complex R-HSA-170834	0.12393863316231	1.9833158630039	5/87	1	TFDP1;STAT1;CBL;E2F5;E2F4
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	1	0	0/8	1	
Signaling by TGFB family members R-HSA-9006936	0.181839014717417	1.72481534050855	5/99	1	TFDP1;STAT1;CBL;E2F5;E2F4
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	0.566862249676667	1.22786129710518	1/27	1	FGF5
Signaling by VEGF R-HSA-194138	0.906504974630008	0.420389867605124	1/76	1	CDC42
Signaling by WNT R-HSA-195721	0.376743141457003	1.18736210263197	8/225	1	GNB2;H2BC13;H2BC17;H3C1;H2BC12;H2AC8;H2BC14;PFN1
Signaling by WNT in cancer R-HSA-4791275	1	0	0/21	1	
Signaling by cytosolic PDGFRA and PDGFRB fusion proteins R-HSA-9673766	1	0	0/0	1	
Signaling by extracellular domain mutants of KIT R-HSA-9680187	1	0	0/1	1	
Signaling by high-kinase activity BRAF mutants R-HSA-6802948	1	0	0/19	1	
Signaling by juxtamembrane domain KIT mutants R-HSA-9669935	1	0	0/1	1	
Signaling by kinase domain mutants of KIT R-HSA-9669933	1	0	0/1	1	
Signaling by membrane-tethered fusions of PDGFRA or PDGFRB R-HSA-9673768	1	0	0/2	1	
Signaling by moderate kinase activity BRAF mutants R-HSA-6802946	1	0	0/27	1	
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants R-HSA-9670439	0.122235265192212	3.58184073123517	2/20	1	STAT1;STAT3
Signaling by plasma membrane FGFR1 fusions R-HSA-8853336	1	0	0/1	1	
Signaling by the B Cell Receptor (BCR) R-HSA-983705	0.32722505696734	1.41455984567472	4/95	1	REL;NFKBIE;NFKB1;RELA
Signaling downstream of RAS mutants R-HSA-9649948	1	0	0/27	1	
Signalling to ERK5 R-HSA-198765	1	0	0/2	1	
Signalling to ERKs R-HSA-187687	1	0	0/21	1	
Signalling to RAS R-HSA-167044	1	0	0/13	1	
Signalling to p38 via RIT and RIN R-HSA-187706	1	0	0/3	1	
Small interfering RNA (siRNA) biogenesis R-HSA-426486	1	0	0/3	1	
Smooth Muscle Contraction R-HSA-445355	0.509526609716264	1.45249715242618	1/23	1	ANXA1
Sodium-coupled phosphate cotransporters R-HSA-427652	1	0	0/2	1	
Sodium-coupled sulphate, di- and tri-carboxylate transporters R-HSA-433137	1	0	0/2	1	
Sodium/Calcium exchangers R-HSA-425561	0.194567694860967	5.34322317913915	1/7	1	SLC8B1
Sodium/Proton exchangers R-HSA-425986	1	0	0/5	1	
Somitogenesis R-HSA-9824272	1	0	0/47	1	
Sorafenib-resistant KIT mutants R-HSA-9669936	1	0	0/1	1	
Sorafenib-resistant PDGFR mutants R-HSA-9674404	1	0	0/1	1	
Specification of primordial germ cells R-HSA-9827857	1	0	0/5	1	
Specification of the neural plate border R-HSA-9834899	1	0	0/9	1	
Sperm Motility And Taxes R-HSA-1300642	1	0	0/0	1	
Sphingolipid catabolism R-HSA-9845614	1	0	0/6	1	
Sphingolipid de novo biosynthesis R-HSA-1660661	1	0	0/14	1	
Sphingolipid metabolism R-HSA-428157	1	0	0/39	1	
Spry regulation of FGF signaling R-HSA-1295596	0.371318268662442	2.28665514754916	1/15	1	CBL
Stabilization of p53 R-HSA-69541	1	0	0/56	1	
Sterols are 12-hydroxylated by CYP8B1 R-HSA-211994	1	0	0/0	1	
Stimulation of the cell death response by PAK-2p34 R-HSA-211736	1	0	0/1	1	
Stimuli-sensing channels R-HSA-2672351	0.728557208074531	0.775731488317379	1/42	1	TRPV1
Striated Muscle Contraction R-HSA-390522	1	0	0/28	1	
Sulfide oxidation to sulfate R-HSA-1614517	1	0	0/3	1	
Sulfur amino acid metabolism R-HSA-1614635	1	0	0/14	1	
Sunitinib-resistant KIT mutants R-HSA-9669934	1	0	0/1	1	
Sunitinib-resistant PDGFR mutants R-HSA-9674401	1	0	0/1	1	
Suppression of apoptosis R-HSA-9635465	1	0	0/3	1	
Suppression of autophagy R-HSA-9636569	1	0	0/1	1	
Suppression of phagosomal maturation R-HSA-9637687	1	0	0/8	1	
