p.value	odds_ratio	overlap	adj_p.value	genes
RHOG GTPase cycle R-HSA-9013408	0.684487195782672	0.882189880788344	1/30	1	LAMTOR1
RHOH GTPase cycle R-HSA-9013407	0.479313103586786	1.60405328615125	1/17	1	LAMTOR1
RHOJ GTPase cycle R-HSA-9013409	0.707932971764601	0.824858095256863	1/32	1	LAMTOR1
RHOQ GTPase cycle R-HSA-9013406	0.67207250610081	0.91392634390264	1/29	1	LAMTOR1
RHOT1 GTPase cycle R-HSA-9013425	1	0	0/1	1	
RHOT2 GTPase cycle R-HSA-9013419	1	0	0/1	1	
RHOU GTPase cycle R-HSA-9013420	1	0	0/26	1	
RHOV GTPase cycle R-HSA-9013424	1	0	0/20	1	
RIP-mediated NFkB activation via ZBP1 R-HSA-1810476	1	0	0/17	1	
RIPK1-mediated regulated necrosis R-HSA-5213460	1	0	0/25	1	
RNA Pol II CTD phosphorylation and interaction with CE R-HSA-77075	0.158472870531307	3.037775775203	2/19	1	POLR2K;POLR2L
RNA Pol II CTD phosphorylation and interaction with CE during HIV infection R-HSA-167160	0.158472870531307	3.037775775203	2/19	1	POLR2K;POLR2L
RNA Polymerase I Transcription Initiation R-HSA-73762	0.297977166269642	1.90826119245548	2/29	1	POLR2K;POLR2L
RNA Polymerase II HIV Promoter Escape R-HSA-167162	0.297977166269642	1.90826119245548	2/29	1	POLR2K;POLR2L
RNA Polymerase II Pre-transcription Events R-HSA-674695	0.248538086298187	1.80186600778957	3/46	1	SUPT4H1;POLR2K;POLR2L
RNA Polymerase II Promoter Escape R-HSA-73776	0.297977166269642	1.90826119245548	2/29	1	POLR2K;POLR2L
RNA Polymerase II Transcription Elongation R-HSA-75955	0.133892024315642	2.50672042818043	3/34	1	SUPT4H1;POLR2K;POLR2L
RNA Polymerase II Transcription Initiation And Promoter Clearance R-HSA-76042	0.297977166269642	1.90826119245548	2/29	1	POLR2K;POLR2L
RNA Polymerase II Transcription Initiation R-HSA-75953	0.297977166269642	1.90826119245548	2/29	1	POLR2K;POLR2L
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening R-HSA-73779	0.297977166269642	1.90826119245548	2/29	1	POLR2K;POLR2L
RNA Polymerase II Transcription R-HSA-73857	0.322044056064843	1.12366951398667	29/704	1	CCNA2;YWHAB;TFDP1;E2F1;SUPT4H1;POLR2K;POLR2L;H2BC17;H3C1;H2BC12;H2AC7;H2AC8;H2BC14;H2BC3;RPA3;CDC7;YWHAQ;MAPK1;LAMTOR1;STAT1;SUMO1;PCNA;MYC;E2F4;SNRPG;SNRPD3;SNRPB;PRELID1;SLBP
RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476	0.199432670053967	2.58052448405812	2/22	1	POLR2K;POLR2L
RNA Polymerase III Transcription Initiation R-HSA-76046	0.145204600897006	3.22833101189847	2/18	1	POLR2K;POLR2L
RNA Polymerase III Transcription R-HSA-74158	0.199432670053967	2.58052448405812	2/22	1	POLR2K;POLR2L
RNA polymerase II transcribes snRNA genes R-HSA-6807505	0.269056318219519	1.72095114155427	3/48	1	SUPT4H1;POLR2K;POLR2L
RND1 GTPase cycle R-HSA-9696273	1	0	0/14	1	
RND2 GTPase cycle R-HSA-9696270	1	0	0/15	1	
RND3 GTPase cycle R-HSA-9696264	1	0	0/15	1	
ROBO receptors bind AKAP5 R-HSA-9010642	1	0	0/6	1	
RORA activates gene expression R-HSA-1368082	1	0	0/16	1	
RPIA deficiency: failed conversion of R5P to RU5P R-HSA-5659996	1	0	0/1	1	
RPIA deficiency: failed conversion of RU5P to R5P R-HSA-6791461	1	0	0/1	1	
RSK activation R-HSA-444257	0.205475785531498	5.14414324267236	1/6	1	MAPK1
RSV-host interactions R-HSA-9833110	0.927734586767877	0.378136662723565	1/68	1	OAS2
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs) R-HSA-8877330	1	0	0/5	1	
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known R-HSA-8939243	1	0	0/28	1	
RUNX1 regulates estrogen receptor mediated transcription R-HSA-8931987	1	0	0/6	1	
RUNX1 regulates expression of components of tight junctions R-HSA-8935964	1	0	0/3	1	
RUNX1 regulates transcription of genes involved in BCR signaling R-HSA-8939245	1	0	0/5	1	
RUNX1 regulates transcription of genes involved in WNT signaling R-HSA-8939256	1	0	0/5	1	
RUNX1 regulates transcription of genes involved in differentiation of HSCs R-HSA-8939236	0.168500472431527	1.5996371653498	7/121	1	H2BC17;H3C1;H2BC12;H2AC7;H2AC8;H2BC14;H2BC3
RUNX1 regulates transcription of genes involved in differentiation of keratinocytes R-HSA-8939242	1	0	0/3	1	
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells R-HSA-8939246	1	0	0/6	1	
RUNX1 regulates transcription of genes involved in interleukin signaling R-HSA-8939247	1	0	0/4	1	
RUNX2 regulates bone development R-HSA-8941326	0.602334189032362	1.11399051059428	1/24	1	MAPK1
RUNX2 regulates chondrocyte maturation R-HSA-8941284	1	0	0/5	1	
RUNX2 regulates genes involved in cell migration R-HSA-8941332	1	0	0/7	1	
RUNX2 regulates genes involved in differentiation of myeloid cells R-HSA-8941333	1	0	0/4	1	
RUNX2 regulates osteoblast differentiation R-HSA-8940973	0.517882860165378	1.4251445251651	1/19	1	MAPK1
RUNX3 Regulates Immune Response and Cell Migration R-HSA-8949275	1	0	0/5	1	
RUNX3 regulates BCL2L11 (BIM) transcription R-HSA-8952158	1	0	0/5	1	
RUNX3 regulates CDKN1A transcription R-HSA-8941855	1	0	0/7	1	
RUNX3 regulates NOTCH signaling R-HSA-8941856	1	0	0/14	1	
RUNX3 regulates RUNX1-mediated transcription R-HSA-8951911	1	0	0/3	1	
RUNX3 regulates WNT signaling R-HSA-8951430	0.264172706115377	3.67308504447128	1/8	1	MYC
RUNX3 regulates YAP1-mediated transcription R-HSA-8951671	1	0	0/6	1	
RUNX3 regulates p14-ARF R-HSA-8951936	1	0	0/10	1	
Rap1 signalling R-HSA-392517	0.264172706115377	3.67308504447128	1/8	1	YWHAB
Ras activation upon Ca2+ influx through NMDA receptor R-HSA-442982	1	0	0/14	1	
Reactions specific to the complex N-glycan synthesis pathway R-HSA-975578	1	0	0/2	1	
Reactions specific to the hybrid N-glycan synthesis pathway R-HSA-975574	1	0	0/0	1	
Receptor Mediated Mitophagy R-HSA-8934903	0.264172706115377	3.67308504447128	1/8	1	ULK1
Receptor-type tyrosine-protein phosphatases R-HSA-388844	1	0	0/3	1	
Recruitment of NuMA to mitotic centrosomes R-HSA-380320	0.628999535047443	0.947666360646167	2/56	1	TUBB4B;DYNLL1
Recruitment of mitotic centrosome proteins and complexes R-HSA-380270	0.460100610410333	1.31716129245694	2/41	1	TUBB4B;DYNLL1
Recycling of bile acids and salts R-HSA-159418	1	0	0/7	1	
Recycling pathway of L1 R-HSA-437239	0.151560771747948	2.3537364605182	3/36	1	TUBB4B;MAPK1;CLTA
Reduction of cytosolic Ca++ levels R-HSA-418359	1	0	0/7	1	
Reelin signalling pathway R-HSA-8866376	1	0	0/3	1	
Regorafenib-resistant KIT mutants R-HSA-9669929	1	0	0/1	1	
Regorafenib-resistant PDGFR mutants R-HSA-9674403	1	0	0/1	1	
Regulated Necrosis R-HSA-5218859	1	0	0/39	1	
Regulated proteolysis of p75NTR R-HSA-193692	1	0	0/9	1	
Regulation by TREX1 R-HSA-3248023	1	0	0/0	1	
Regulation by c-FLIP R-HSA-3371378	1	0	0/10	1	
Regulation of APC/C activators between G1/S and early anaphase R-HSA-176408	0.947109115644561	0.337099319093361	1/76	1	CCNA2
Regulation of Apoptosis R-HSA-169911	1	0	0/49	1	
Regulation of BACH1 activity R-HSA-9708530	1	0	0/9	1	
Regulation of CDH11 Expression and Function R-HSA-9759475	1	0	0/12	1	
Regulation of CDH11 function R-HSA-9762292	1	0	0/6	1	
Regulation of CDH11 gene transcription R-HSA-9762293	1	0	0/6	1	
Regulation of CDH11 mRNA translation by microRNAs R-HSA-9759811	1	0	0/2	1	
Regulation of CDH19 Expression and Function R-HSA-9764302	1	0	0/3	1	
Regulation of Complement cascade R-HSA-977606	1	0	0/21	1	
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	1	0	0/12	1	
Regulation of FOXO transcriptional activity by acetylation R-HSA-9617629	1	0	0/10	1	
Regulation of FZD by ubiquitination R-HSA-4641263	1	0	0/13	1	
Regulation of Glucokinase by Glucokinase Regulatory Protein R-HSA-170822	0.318559709069054	2.85600744758908	1/10	1	SEC13
Regulation of HMOX1 expression and activity R-HSA-9707587	1	0	0/4	1	
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	1	0	0/12	1	
Regulation of IFNA/IFNB signaling R-HSA-912694	0.631841499343673	1.02437078713227	1/26	1	STAT1
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) R-HSA-381426	1	0	0/44	1	
Regulation of KIT signaling R-HSA-1433559	1	0	0/13	1	
Regulation of MECP2 expression and activity R-HSA-9022692	1	0	0/20	1	
Regulation of MITF-M dependent genes involved in invasion R-HSA-9854909	1	0	0/2	1	
Regulation of MITF-M dependent genes involved in metabolism R-HSA-9854907	1	0	0/3	1	
Regulation of MITF-M-dependent genes involved in DNA damage repair and senescence R-HSA-9825895	1	0	0/2	1	
Regulation of MITF-M-dependent genes involved in apoptosis R-HSA-9824594	1	0	0/7	1	
Regulation of MITF-M-dependent genes involved in cell cycle and proliferation R-HSA-9825892	1	0	0/12	1	
Regulation of MITF-M-dependent genes involved in pigmentation R-HSA-9824585	1	0	0/16	1	
Regulation of NF-kappa B signaling R-HSA-9758274	1	0	0/15	1	
Regulation of NFE2L2 gene expression R-HSA-9818749	0.264172706115377	3.67308504447128	1/8	1	MYC
Regulation of NPAS4 gene expression R-HSA-9768759	1	0	0/4	1	
Regulation of NPAS4 gene transcription R-HSA-9768777	1	0	0/3	1	
Regulation of NPAS4 mRNA translation R-HSA-9768778	1	0	0/1	1	
Regulation of PAK-2p34 activity by PS-GAP/RHG10 R-HSA-211728	1	0	0/1	1	
Regulation of PLK1 Activity at G2/M Transition R-HSA-2565942	0.555637766010393	1.09074085300898	2/49	1	TUBB4B;DYNLL1
Regulation of PTEN gene transcription R-HSA-8943724	0.648167032463434	0.91335231310659	2/58	1	MAPK1;LAMTOR1
Regulation of PTEN localization R-HSA-8948747	1	0	0/7	1	
Regulation of PTEN mRNA translation R-HSA-8943723	1	0	0/2	1	
Regulation of PTEN stability and activity R-HSA-8948751	1	0	0/59	1	
Regulation of RAS by GAPs R-HSA-5658442	1	0	0/56	1	
Regulation of RUNX1 Expression and Activity R-HSA-8934593	1	0	0/10	1	
Regulation of RUNX2 expression and activity R-HSA-8939902	0.918774960363826	0.396170381236054	1/65	1	STAT1
Regulation of RUNX3 expression and activity R-HSA-8941858	1	0	0/54	1	
Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7  R-HSA-9824878	1	0	0/11	1	
Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation R-HSA-9828211	1	0	0/10	1	
Regulation of TLR by endogenous ligand R-HSA-5686938	1	0	0/13	1	
Regulation of TNFR1 signaling R-HSA-5357905	0.718998322784487	0.798879056196462	1/33	1	ULK1
Regulation of TP53 Activity R-HSA-5633007	0.882941948511839	0.53877523741921	2/96	1	CCNA2;RPA3
Regulation of TP53 Activity through Acetylation R-HSA-6804758	1	0	0/23	1	
Regulation of TP53 Activity through Association with Co-factors R-HSA-6804759	1	0	0/7	1	
Regulation of TP53 Activity through Methylation R-HSA-6804760	1	0	0/12	1	
Regulation of TP53 Activity through Phosphorylation R-HSA-6804756	0.598756535461105	1.00418216069381	2/53	1	CCNA2;RPA3
Regulation of TP53 Degradation R-HSA-6804757	0.707932971764601	0.824858095256863	1/32	1	CCNA2
Regulation of TP53 Expression R-HSA-6804754	1	0	0/2	1	
Regulation of TP53 Expression and Degradation R-HSA-6806003	0.718998322784487	0.798879056196462	1/33	1	CCNA2
Regulation of actin dynamics for phagocytic cup formation R-HSA-2029482	0.151560771747948	2.3537364605182	3/36	1	MAPK1;ARPC5;ARPC3
Regulation of activated PAK-2p34 by proteasome mediated degradation R-HSA-211733	1	0	0/49	1	
Regulation of beta-cell development R-HSA-186712	1	0	0/21	1	
Regulation of cholesterol biosynthesis by SREBP (SREBF) R-HSA-1655829	0.326057104295125	1.77576003048232	2/31	1	SEC23A;RAN
Regulation of commissural axon pathfinding by SLIT and ROBO R-HSA-428542	1	0	0/5	1	
Regulation of cortical dendrite branching R-HSA-8985801	1	0	0/2	1	
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components R-HSA-446388	1	0	0/5	1	
Regulation of expression of SLITs and ROBOs R-HSA-9010553	0.996223499651391	0.174928353052053	1/143	1	RPL17
Regulation of gap junction activity R-HSA-191650	1	0	0/2	1	
Regulation of gene expression by Hypoxia-inducible Factor R-HSA-1234158	1	0	0/8	1	
Regulation of gene expression in beta cells R-HSA-210745	1	0	0/8	1	
Regulation of gene expression in early pancreatic precursor cells R-HSA-210747	1	0	0/1	1	
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells R-HSA-210746	1	0	0/0	1	
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells R-HSA-210744	1	0	0/12	1	
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism R-HSA-9634600	1	0	0/8	1	
Regulation of innate immune responses to cytosolic DNA R-HSA-3134975	1	0	0/9	1	
Regulation of insulin secretion R-HSA-422356	1	0	0/28	1	
Regulation of lipid metabolism by PPARalpha R-HSA-400206	1	0	0/69	1	
Regulation of mRNA stability by proteins that bind AU-rich elements R-HSA-450531	0.815990345817248	0.643594254348742	2/81	1	YWHAB;HSPA8
Regulation of mitotic cell cycle R-HSA-453276	0.954762201117562	0.319697148679627	1/80	1	CCNA2
Regulation of necroptotic cell death R-HSA-5675482	1	0	0/25	1	
Regulation of ornithine decarboxylase (ODC) R-HSA-350562	1	0	0/49	1	
Regulation of pyruvate dehydrogenase (PDH) complex R-HSA-204174	1	0	0/5	1	
Regulation of pyruvate metabolism R-HSA-9861718	1	0	0/10	1	
Regulation of signaling by CBL R-HSA-912631	1	0	0/19	1	
Regulation of signaling by NODAL R-HSA-1433617	1	0	0/2	1	
Regulation of the apoptosome activity R-HSA-9627069	0.174406148124961	6.42991121082952	1/5	1	MAPK1
Regulation of thyroid hormone activity R-HSA-350864	1	0	0/0	1	
Relaxin receptors R-HSA-444821	1	0	0/0	1	
Release of Hh-Np from the secreting cell R-HSA-5362798	1	0	0/3	1	
Release of apoptotic factors from the mitochondria R-HSA-111457	1	0	0/3	1	
Removal of aminoterminal propeptides from gamma-carboxylated proteins R-HSA-159782	1	0	0/3	1	
Replication of the SARS-CoV-1 genome R-HSA-9682706	1	0	0/4	1	
Replication of the SARS-CoV-2 genome R-HSA-9694686	1	0	0/4	1	
Repression of WNT target genes R-HSA-4641265	0.392740848792258	2.14067558250457	1/13	1	MYC
Resistance of ERBB2 KD mutants to AEE788 R-HSA-9665250	1	0	0/2	1	
Resistance of ERBB2 KD mutants to afatinib R-HSA-9665249	1	0	0/2	1	
Resistance of ERBB2 KD mutants to lapatinib R-HSA-9665251	1	0	0/2	1	
Resistance of ERBB2 KD mutants to neratinib R-HSA-9665246	1	0	0/2	1	
Resistance of ERBB2 KD mutants to osimertinib R-HSA-9665247	1	0	0/2	1	
Resistance of ERBB2 KD mutants to sapitinib R-HSA-9665244	1	0	0/2	1	
Resistance of ERBB2 KD mutants to tesevatinib R-HSA-9665245	1	0	0/2	1	
Resistance of ERBB2 KD mutants to trastuzumab R-HSA-9665233	1	0	0/2	1	
Resolution of AP sites via the single-nucleotide replacement pathway R-HSA-110381	1	0	0/2	1	
Resolution of D-Loop Structures R-HSA-5693537	0.498966544921479	1.50933201594162	1/18	1	RAD51AP1
Resolution of D-loop Structures through Holliday Junction Intermediates R-HSA-5693568	0.498966544921479	1.50933201594162	1/18	1	RAD51AP1
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	0.437679640112941	1.83398057876147	1/15	1	RAD51AP1
Resolution of Sister Chromatid Cohesion R-HSA-2500257	0.210931831295425	1.75552171084106	4/63	1	TUBB4B;DYNLL1;SEC13;ZWINT
Respiratory Syncytial Virus Infection Pathway R-HSA-9820952	0.397522537430868	1.27151908534998	4/85	1	HSPA8;OAS2;RAB5C;SEC11A
Respiratory electron transport R-HSA-611105	1	0	0/70	1	
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. R-HSA-163200	1	0	0/85	1	
Respiratory syncytial virus (RSV) attachment and entry R-HSA-9820960	0.291884735022825	3.21357144757802	1/9	1	RAB5C
Respiratory syncytial virus genome replication R-HSA-9834752	1	0	0/2	1	
Response of EIF2AK1 (HRI) to heme deficiency R-HSA-9648895	0.415639234052386	1.97560356752423	1/14	1	EIF2S2
Response of EIF2AK4 (GCN2) to amino acid deficiency R-HSA-9633012	0.867687912251062	0.563311127260511	2/92	1	EIF2S2;RPL17
Response of Mtb to phagocytosis R-HSA-9637690	0.415639234052386	1.97560356752423	1/14	1	MAPK1
Response to elevated platelet cytosolic Ca2+ R-HSA-76005	0.880158648093307	0.470752534355348	1/55	1	PPIA
Response to metal ions R-HSA-5660526	1	0	0/0	1	
Retinoid cycle disease events R-HSA-2453864	1	0	0/1	1	
Retinoid metabolism and transport R-HSA-975634	1	0	0/13	1	
Retinoid metabolism disease events R-HSA-6809583	1	0	0/0	1	
Retrograde neurotrophin signalling R-HSA-177504	0.264172706115377	3.67308504447128	1/8	1	CLTA
Retrograde transport at the Trans-Golgi-Network R-HSA-6811440	1	0	0/26	1	
Reuptake of GABA R-HSA-888593	1	0	0/2	1	
Reversal of alkylation damage by DNA dioxygenases R-HSA-73943	1	0	0/0	1	
Reversible hydration of carbon dioxide R-HSA-1475029	1	0	0/7	1	
Rhesus blood group biosynthesis R-HSA-9037628	1	0	0/0	1	
Rhesus glycoproteins mediate ammonium transport. R-HSA-444411	1	0	0/0	1	
Ribavirin ADME R-HSA-9755088	0.174406148124961	6.42991121082952	1/5	1	NME1
Ribosomal scanning and start codon recognition R-HSA-72702	0.836533202013075	0.553756244640644	1/47	1	EIF2S2
Role of ABL in ROBO-SLIT signaling R-HSA-428890	1	0	0/6	1	
Role of LAT2/NTAL/LAB on calcium mobilization R-HSA-2730905	1	0	0/12	1	
Role of phospholipids in phagocytosis R-HSA-2029485	1	0	0/16	1	
Role of second messengers in netrin-1 signaling R-HSA-418890	1	0	0/2	1	
SARS-CoV-1 Genome Replication and Transcription R-HSA-9679514	1	0	0/4	1	
SARS-CoV-1 Infection R-HSA-9678108	0.39058713198079	1.23880645965995	5/109	1	PPIA;YWHAB;YWHAQ;KPNA2;SUMO1
SARS-CoV-1 activates/modulates innate immune responses R-HSA-9692916	0.381222220846868	1.55895902004401	2/35	1	PPIA;KPNA2
SARS-CoV-1 modulates host translation machinery R-HSA-9735869	1	0	0/33	1	
SARS-CoV-1 targets PDZ proteins in cell-cell junction R-HSA-9692912	1	0	0/0	1	
SARS-CoV-1-host interactions R-HSA-9692914	0.406137605302066	1.25568795858587	4/86	1	PPIA;YWHAB;YWHAQ;KPNA2
SARS-CoV-1-mediated effects on programmed cell death R-HSA-9692913	1	0	0/3	1	
SARS-CoV-2 Genome Replication and Transcription R-HSA-9694682	1	0	0/4	1	
SARS-CoV-2 activates/modulates innate and adaptive immune responses R-HSA-9705671	0.371580519303203	1.32144742881747	4/82	1	KPNA2;SEC13;SEC23A;STAT1
SARS-CoV-2 modulates autophagy R-HSA-9754560	1	0	0/2	1	
SARS-CoV-2 targets PDZ proteins in cell-cell junction R-HSA-9705677	1	0	0/1	1	
SCF(Skp2)-mediated degradation of p27/p21 R-HSA-187577	0.648167032463434	0.91335231310659	2/58	1	CCNA2;CKS1B
SCF-beta-TrCP mediated degradation of Emi1 R-HSA-174113	1	0	0/52	1	
SDK interactions R-HSA-373756	1	0	0/0	1	
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion R-HSA-399955	1	0	0/5	1	
SHC-mediated cascade:FGFR1 R-HSA-5654688	1	0	0/7	1	
SHC-mediated cascade:FGFR2 R-HSA-5654699	1	0	0/9	1	
SHC-mediated cascade:FGFR3 R-HSA-5654704	1	0	0/7	1	
SHC-mediated cascade:FGFR4 R-HSA-5654719	1	0	0/7	1	
SHC-related events triggered by IGF1R R-HSA-2428933	1	0	0/7	1	
SHC1 events in EGFR signaling R-HSA-180336	1	0	0/13	1	
SHC1 events in ERBB2 signaling R-HSA-1250196	1	0	0/15	1	
SHC1 events in ERBB4 signaling R-HSA-1250347	1	0	0/9	1	
SHOC2 M1731 mutant abolishes MRAS complex function R-HSA-9726840	0.174406148124961	6.42991121082952	1/5	1	YWHAB
SLC transporter disorders R-HSA-5619102	0.759246962958051	0.709393086950025	1/37	1	SEC13
SLC-mediated transmembrane transport R-HSA-425407	1	0	0/75	1	
SLIT2:ROBO1 increases RHOA activity R-HSA-8985586	1	0	0/3	1	
SMAC (DIABLO) binds to IAPs  R-HSA-111463	1	0	0/2	1	
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes  R-HSA-111464	1	0	0/2	1	
SMAC, XIAP-regulated apoptotic response R-HSA-111469	1	0	0/2	1	
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	1	0	0/3	1	
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	1	0	0/6	1	
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	1	0	0/3	1	
SOS-mediated signalling R-HSA-112412	1	0	0/7	1	
STAT3 nuclear events downstream of ALK signaling R-HSA-9701898	1	0	0/11	1	
STAT5 Activation R-HSA-9645135	1	0	0/5	1	
STAT5 activation downstream of FLT3 ITD mutants R-HSA-9702518	1	0	0/8	1	
STAT6-mediated induction of chemokines R-HSA-3249367	1	0	0/3	1	
STING mediated induction of host immune responses R-HSA-1834941	1	0	0/8	1	
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	0.502303969438686	1.0783816361099	5/124	1	SEC13;SUMO1;PCNA;TOP2A;HNRNPK
SUMO is proteolytically processed R-HSA-3065679	0.142129845273879	8.57316652446317	1/4	1	SUMO1
SUMOylation R-HSA-2990846	0.336029659995671	1.29168778368398	6/126	1	SEC13;SUMO1;PCNA;TOP2A;HNRNPK;SAE1
SUMOylation of DNA damage response and repair proteins R-HSA-3108214	0.497326164733823	1.22215401694053	2/44	1	SEC13;SUMO1
SUMOylation of DNA methylation proteins R-HSA-4655427	0.415639234052386	1.97560356752423	1/14	1	SUMO1
SUMOylation of chromatin organization proteins R-HSA-4551638	0.509370491253451	1.19343025904594	2/45	1	SEC13;SUMO1
SUMOylation of immune response proteins R-HSA-4755510	0.291884735022825	3.21357144757802	1/9	1	SUMO1
SUMOylation of intracellular receptors R-HSA-4090294	0.570478706275663	1.22068271949632	1/22	1	SUMO1
SUMOylation of transcription cofactors R-HSA-3899300	0.739894893007977	0.751504626216391	1/35	1	SUMO1
SUMOylation of transcription factors R-HSA-3232118	0.392740848792258	2.14067558250457	1/13	1	SUMO1
Scavenging by Class A Receptors R-HSA-3000480	1	0	0/11	1	
Scavenging by Class B Receptors R-HSA-3000471	1	0	0/5	1	
Scavenging by Class F Receptors R-HSA-3000484	1	0	0/3	1	
Scavenging by Class H Receptors R-HSA-3000497	1	0	0/2	1	
Scavenging of heme from plasma R-HSA-2168880	1	0	0/5	1	
Sealing of the nuclear envelope (NE) by ESCRT-III R-HSA-9668328	0.617370309248053	1.06727882366375	1/25	1	TUBB4B
Selective autophagy R-HSA-9663891	0.12993961127423	2.16374907296985	4/52	1	HSPA8;TUBB4B;DYNLL1;ULK1
Selenoamino acid metabolism R-HSA-2408522	0.974862023746438	0.267628559898999	1/95	1	RPL17
Selenocysteine synthesis R-HSA-2408557	0.959770364975441	0.307759594824728	1/83	1	RPL17
Sema3A PAK dependent Axon repulsion R-HSA-399954	1	0	0/10	1	
Sema4D in semaphorin signaling R-HSA-400685	1	0	0/16	1	
Sema4D induced cell migration and growth-cone collapse R-HSA-416572	1	0	0/13	1	
Sema4D mediated inhibition of cell attachment and migration R-HSA-416550	1	0	0/6	1	
Semaphorin interactions R-HSA-373755	1	0	0/41	1	
Sensing of DNA Double Strand Breaks R-HSA-5693548	0.174406148124961	6.42991121082952	1/5	1	KPNA2
Sensory Perception R-HSA-9709957	1	0	0/64	1	
Sensory perception of salty taste R-HSA-9730628	1	0	0/4	1	
Sensory perception of sour taste R-HSA-9729555	1	0	0/0	1	
Sensory perception of sweet, bitter, and umami (glutamate) taste R-HSA-9717207	1	0	0/3	1	
Sensory perception of taste R-HSA-9717189	1	0	0/7	1	
Sensory processing of sound R-HSA-9659379	1	0	0/31	1	
Sensory processing of sound by inner hair cells of the cochlea R-HSA-9662360	1	0	0/28	1	
Sensory processing of sound by outer hair cells of the cochlea R-HSA-9662361	1	0	0/20	1	
Separation of Sister Chromatids R-HSA-2467813	0.71123264114342	0.828200362202945	4/127	1	TUBB4B;DYNLL1;SEC13;ZWINT
Serine biosynthesis R-HSA-977347	1	0	0/2	1	
Serotonin Neurotransmitter Release Cycle R-HSA-181429	1	0	0/5	1	
Serotonin and melatonin biosynthesis R-HSA-209931	1	0	0/1	1	
Serotonin clearance from the synaptic cleft R-HSA-380615	1	0	0/1	1	
Serotonin receptors R-HSA-390666	1	0	0/0	1	
Severe congenital neutropenia type 4 (G6PC3) R-HSA-3282872	1	0	0/1	1	
Sialic acid metabolism R-HSA-4085001	1	0	0/11	1	
Signal Transduction R-HSA-162582	0.673545852115926	0.936136047476357	47/1306	1	GNAI3;YWHAB;TUBB4B;DYNLL1;TFDP1;E2F1;POLR2K;POLR2L;H2BC17;H3C1;H2BC12;H2AC7;H2AC8;H2BC14;H2BC3;YWHAQ;KPNA2;MAPK1;SEC13;CLTA;ADORA3;LAMTOR1;ATP6V1G1;ATP6V1A;ATP6V0B;ZWINT;STAT1;TMED2;CCT2;CCT6A;ULK1;ARPC5;ARPC3;MYC;CCR5;NEDD8;E2F4;CCL20;CCL4;CXCR3;CXCL9;CXCL11;CXCL10;FPR3;ANXA1;SNX3;CCL4L2
Signal amplification R-HSA-392518	0.498966544921479	1.50933201594162	1/18	1	GNAI3
Signal attenuation R-HSA-74749	0.264172706115377	3.67308504447128	1/8	1	MAPK1
Signal regulatory protein family interactions R-HSA-391160	1	0	0/10	1	
Signal transduction by L1 R-HSA-445144	0.415639234052386	1.97560356752423	1/14	1	MAPK1
Signaling by ALK R-HSA-201556	0.586711236520839	1.16491237093854	1/23	1	MYC
Signaling by ALK fusions and activated point mutants R-HSA-9725370	0.675446044614701	0.866242019354573	2/61	1	MAPK1;STAT1
Signaling by ALK in cancer R-HSA-9700206	0.675446044614701	0.866242019354573	2/61	1	MAPK1;STAT1
Signaling by AMER1 mutants R-HSA-4839748	1	0	0/10	1	
Signaling by APC mutants R-HSA-4839744	1	0	0/10	1	
Signaling by AXIN mutants R-HSA-4839735	1	0	0/10	1	
Signaling by Activin R-HSA-1502540	0.368951315033604	2.33577413093742	1/12	1	MAPK1
Signaling by BMP R-HSA-201451	1	0	0/16	1	
Signaling by BRAF and RAF1 fusions R-HSA-6802952	0.381222220846868	1.55895902004401	2/35	1	YWHAB;MAPK1
Signaling by CSF1 (M-CSF) in myeloid cells R-HSA-9680350	0.586711236520839	1.16491237093854	1/23	1	STAT1
Signaling by CSF3 (G-CSF) R-HSA-9674555	0.67207250610081	0.91392634390264	1/29	1	STAT1
Signaling by CTNNB1 phospho-site mutants R-HSA-4839743	1	0	0/11	1	
Signaling by EGFR R-HSA-177929	1	0	0/38	1	
