p.value	odds_ratio	overlap	adj_p.value	genes
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells R-HSA-210744	1	0	0/12	1	
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism R-HSA-9634600	1	0	0/8	1	
Regulation of innate immune responses to cytosolic DNA R-HSA-3134975	0.341107769845094	2.6453817850105	1/9	1	UBA52
Regulation of insulin secretion R-HSA-422356	1	0	0/28	1	
Regulation of lipid metabolism by PPARalpha R-HSA-400206	0.960167644618536	0.306535194429365	1/69	1	SP1
Regulation of localization of FOXO transcription factors R-HSA-9614399	1	0	0/12	1	
Regulation of mRNA stability by proteins that bind AU-rich elements R-HSA-450531	0.88875991680887	0.529037184299361	2/81	1	UBA52;PSMC5
Regulation of mitotic cell cycle R-HSA-453276	0.294840926222009	1.41781952428007	5/80	1	UBA52;PSMC5;CDC26;SKP1;CCNA2
Regulation of necroptotic cell death R-HSA-5675482	0.313579151415377	1.84339522129094	2/25	1	UBA52;UBE2L3
Regulation of ornithine decarboxylase (ODC) R-HSA-350562	0.898021481382186	0.436532609484579	1/49	1	PSMC5
Regulation of pyruvate dehydrogenase (PDH) complex R-HSA-204174	1	0	0/5	1	
Regulation of pyruvate metabolism R-HSA-9861718	0.37099061448409	2.35079399308912	1/10	1	UBA52
Regulation of signaling by CBL R-HSA-912631	0.585989544514493	1.17302584275925	1/19	1	UBA52
Regulation of signaling by NODAL R-HSA-1433617	1	0	0/2	1	
Regulation of the apoptosome activity R-HSA-9627069	0.206782414170199	5.2933772792375	1/5	1	CYCS
Regulation of thyroid hormone activity R-HSA-350864	1	0	0/0	1	
Relaxin receptors R-HSA-444821	1	0	0/0	1	
Release of Hh-Np from the secreting cell R-HSA-5362798	1	0	0/3	1	
Removal of aminoterminal propeptides from gamma-carboxylated proteins R-HSA-159782	1	0	0/3	1	
Replacement of protamines by nucleosomes in the male pronucleus R-HSA-9821993	0.197539119722927	2.05862883712494	3/34	1	H2AX;H2BC8;H2BC3
Replication of the SARS-CoV-1 genome R-HSA-9682706	1	0	0/4	1	
Replication of the SARS-CoV-2 genome R-HSA-9694686	1	0	0/4	1	
Repression of WNT target genes R-HSA-4641265	0.452789218493456	1.76203882355408	1/13	1	MYC
Reproduction R-HSA-1474165	0.587645238092616	0.980906208822907	4/90	1	H2AX;H2BC8;H2BC3;RPA3
Resistance of ERBB2 KD mutants to AEE788 R-HSA-9665250	1	0	0/2	1	
Resistance of ERBB2 KD mutants to afatinib R-HSA-9665249	1	0	0/2	1	
Resistance of ERBB2 KD mutants to lapatinib R-HSA-9665251	1	0	0/2	1	
Resistance of ERBB2 KD mutants to neratinib R-HSA-9665246	1	0	0/2	1	
Resistance of ERBB2 KD mutants to osimertinib R-HSA-9665247	1	0	0/2	1	
Resistance of ERBB2 KD mutants to sapitinib R-HSA-9665244	1	0	0/2	1	
Resistance of ERBB2 KD mutants to tesevatinib R-HSA-9665245	1	0	0/2	1	
Resistance of ERBB2 KD mutants to trastuzumab R-HSA-9665233	1	0	0/2	1	
Resolution of AP sites via the single-nucleotide replacement pathway R-HSA-110381	1	0	0/2	1	
Resolution of Abasic Sites (AP sites) R-HSA-73933	0.0998089904091194	4.25231271824667	2/12	1	RPA3;PCNA
Resolution of D-Loop Structures R-HSA-5693537	1	0	0/18	1	
Resolution of D-loop Structures through Holliday Junction Intermediates R-HSA-5693568	1	0	0/18	1	
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	1	0	0/15	1	
Resolution of Sister Chromatid Cohesion R-HSA-2500257	0.318228079983844	1.43984505169485	4/63	1	DYNLL1;RPS27;ZWINT;BUB1
Respiratory Syncytial Virus Infection Pathway R-HSA-9820952	0.904229774183484	0.503010824878063	2/85	1	UBA52;SEC11A
Respiratory syncytial virus (RSV) attachment and entry R-HSA-9820960	1	0	0/9	1	
Respiratory syncytial virus (RSV) genome replication, transcription and translation R-HSA-9820965	0.501352035090244	1.50960242203817	1/15	1	SEC11A
Respiratory syncytial virus genome replication R-HSA-9834752	1	0	0/2	1	
Respiratory syncytial virus genome transcription R-HSA-9828642	1	0	0/1	1	
Response of EIF2AK1 (HRI) to heme deficiency R-HSA-9648895	0.477631583419205	1.62611481395553	1/14	1	EIF2S2
Response of Mtb to phagocytosis R-HSA-9637690	0.477631583419205	1.62611481395553	1/14	1	UBA52
Response to elevated platelet cytosolic Ca2+ R-HSA-76005	1	0	0/55	1	
Response to metal ions R-HSA-5660526	1	0	0/0	1	
Retinoid cycle disease events R-HSA-2453864	1	0	0/1	1	
Retinoid metabolism and transport R-HSA-975634	1	0	0/13	1	
Retinoid metabolism disease events R-HSA-6809583	1	0	0/0	1	
Retrograde neurotrophin signalling R-HSA-177504	1	0	0/8	1	
Retrograde transport at the Trans-Golgi-Network R-HSA-6811440	1	0	0/26	1	
Reuptake of GABA R-HSA-888593	1	0	0/2	1	
Rev-mediated nuclear export of HIV RNA R-HSA-165054	1	0	0/12	1	
Reversal of alkylation damage by DNA dioxygenases R-HSA-73943	1	0	0/0	1	
Reverse Transcription of HIV RNA R-HSA-162589	1	0	0/1	1	
Reversible hydration of carbon dioxide R-HSA-1475029	1	0	0/7	1	
Rhesus blood group biosynthesis R-HSA-9037628	1	0	0/0	1	
Rhesus glycoproteins mediate ammonium transport. R-HSA-444411	1	0	0/0	1	
Ribavirin ADME R-HSA-9755088	1	0	0/5	1	
Role of ABL in ROBO-SLIT signaling R-HSA-428890	1	0	0/6	1	
Role of LAT2/NTAL/LAB on calcium mobilization R-HSA-2730905	1	0	0/12	1	
Role of phospholipids in phagocytosis R-HSA-2029485	1	0	0/16	1	
Role of second messengers in netrin-1 signaling R-HSA-418890	1	0	0/2	1	
SARS-CoV-1 Genome Replication and Transcription R-HSA-9679514	1	0	0/4	1	
SARS-CoV-1 activates/modulates innate immune responses R-HSA-9692916	0.209377839062297	1.99380895946531	3/35	1	UBA52;NFKB1;RELA
SARS-CoV-1 targets PDZ proteins in cell-cell junction R-HSA-9692912	1	0	0/0	1	
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	0.524000974672891	1.40863417894967	1/16	1	SP1
SARS-CoV-1-mediated effects on programmed cell death R-HSA-9692913	1	0	0/3	1	
SARS-CoV-2 Genome Replication and Transcription R-HSA-9694682	1	0	0/4	1	
SARS-CoV-2 activates/modulates innate and adaptive immune responses R-HSA-9705671	0.978435997226894	0.256459796962074	1/82	1	UBA52
SARS-CoV-2 modulates autophagy R-HSA-9754560	1	0	0/2	1	
SARS-CoV-2 targets PDZ proteins in cell-cell junction R-HSA-9705677	1	0	0/1	1	
SARS-CoV-2 targets host intracellular signalling and regulatory pathways R-HSA-9755779	1	0	0/12	1	
SCF(Skp2)-mediated degradation of p27/p21 R-HSA-187577	0.266720120016801	1.57518380276432	4/58	1	UBA52;PSMC5;SKP1;CCNA2
SCF-beta-TrCP mediated degradation of Emi1 R-HSA-174113	0.420666715016203	1.29650338349409	3/52	1	UBA52;PSMC5;SKP1
SDK interactions R-HSA-373756	1	0	0/0	1	
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion R-HSA-399955	1	0	0/5	1	
SHC-mediated cascade:FGFR1 R-HSA-5654688	1	0	0/7	1	
SHC-mediated cascade:FGFR2 R-HSA-5654699	1	0	0/9	1	
SHC-mediated cascade:FGFR3 R-HSA-5654704	1	0	0/7	1	
SHC-mediated cascade:FGFR4 R-HSA-5654719	1	0	0/7	1	
SHC-related events triggered by IGF1R R-HSA-2428933	1	0	0/7	1	
SHC1 events in EGFR signaling R-HSA-180336	1	0	0/13	1	
SHC1 events in ERBB2 signaling R-HSA-1250196	1	0	0/15	1	
SHC1 events in ERBB4 signaling R-HSA-1250347	1	0	0/9	1	
SHOC2 M1731 mutant abolishes MRAS complex function R-HSA-9726840	1	0	0/5	1	
SIRT1 negatively regulates rRNA expression R-HSA-427359	0.266720120016801	1.57518380276432	4/58	1	H2AX;H2BC8;H2BC3;TBP
SLC transporter disorders R-HSA-5619102	1	0	0/37	1	
SLC-mediated transmembrane transport R-HSA-425407	1	0	0/75	1	
SLIT2:ROBO1 increases RHOA activity R-HSA-8985586	1	0	0/3	1	
SMAC (DIABLO) binds to IAPs  R-HSA-111463	0.0884673733624665	21.1535855938183	1/2	1	CYCS
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes  R-HSA-111464	0.0884673733624665	21.1535855938183	1/2	1	CYCS
SMAC, XIAP-regulated apoptotic response R-HSA-111469	0.0884673733624665	21.1535855938183	1/2	1	CYCS
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	1	0	0/3	1	
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	1	0	0/6	1	
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	1	0	0/3	1	
SOS-mediated signalling R-HSA-112412	1	0	0/7	1	
STAT3 nuclear events downstream of ALK signaling R-HSA-9701898	1	0	0/11	1	
STAT5 Activation R-HSA-9645135	1	0	0/5	1	
STAT5 activation downstream of FLT3 ITD mutants R-HSA-9702518	1	0	0/8	1	
STAT6-mediated induction of chemokines R-HSA-3249367	1	0	0/3	1	
STING mediated induction of host immune responses R-HSA-1834941	1	0	0/8	1	
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	0.821373732130543	0.696686474184847	4/124	1	TP53;RELA;PCNA;TOP2A
SUMO is conjugated to E1 (UBA2:SAE1) R-HSA-3065676	1	0	0/4	1	
SUMO is proteolytically processed R-HSA-3065679	1	0	0/4	1	
SUMO is transferred from E1 to E2 (UBE2I, UBC9) R-HSA-3065678	1	0	0/5	1	
SUMOylation R-HSA-2990846	0.830883828323185	0.68489988038422	4/126	1	TP53;RELA;PCNA;TOP2A
SUMOylation of DNA damage response and repair proteins R-HSA-3108214	1	0	0/44	1	
SUMOylation of DNA methylation proteins R-HSA-4655427	1	0	0/14	1	
SUMOylation of DNA replication proteins R-HSA-4615885	0.194606983206704	2.65444203232878	2/18	1	PCNA;TOP2A
SUMOylation of RNA binding proteins R-HSA-4570464	1	0	0/24	1	
SUMOylation of SUMOylation proteins R-HSA-4085377	1	0	0/12	1	
SUMOylation of chromatin organization proteins R-HSA-4551638	1	0	0/45	1	
SUMOylation of immune response proteins R-HSA-4755510	0.341107769845094	2.6453817850105	1/9	1	RELA
SUMOylation of intracellular receptors R-HSA-4090294	1	0	0/22	1	
SUMOylation of nuclear envelope proteins R-HSA-9793242	1	0	0/2	1	
SUMOylation of transcription cofactors R-HSA-3899300	1	0	0/35	1	
SUMOylation of transcription factors R-HSA-3232118	0.452789218493456	1.76203882355408	1/13	1	TP53
SUMOylation of ubiquitinylation proteins R-HSA-3232142	1	0	0/15	1	
Scavenging by Class A Receptors R-HSA-3000480	1	0	0/11	1	
Scavenging by Class B Receptors R-HSA-3000471	1	0	0/5	1	
Scavenging by Class F Receptors R-HSA-3000484	1	0	0/3	1	
Scavenging by Class H Receptors R-HSA-3000497	1	0	0/2	1	
Scavenging of heme from plasma R-HSA-2168880	1	0	0/5	1	
Sealing of the nuclear envelope (NE) by ESCRT-III R-HSA-9668328	1	0	0/25	1	
Selective autophagy R-HSA-9663891	0.420666715016203	1.29650338349409	3/52	1	UBA52;DYNLL1;HSF1
Sema3A PAK dependent Axon repulsion R-HSA-399954	1	0	0/10	1	
Sema4D in semaphorin signaling R-HSA-400685	1	0	0/16	1	
Sema4D induced cell migration and growth-cone collapse R-HSA-416572	1	0	0/13	1	
Sema4D mediated inhibition of cell attachment and migration R-HSA-416550	1	0	0/6	1	
Semaphorin interactions R-HSA-373755	1	0	0/41	1	
Sensing of DNA Double Strand Breaks R-HSA-5693548	1	0	0/5	1	
Sensory Perception R-HSA-9709957	1	0	0/64	1	
Sensory perception of salty taste R-HSA-9730628	1	0	0/4	1	
Sensory perception of sour taste R-HSA-9729555	1	0	0/0	1	
Sensory perception of sweet, bitter, and umami (glutamate) taste R-HSA-9717207	1	0	0/3	1	
Sensory perception of taste R-HSA-9717189	1	0	0/7	1	
Sensory processing of sound R-HSA-9659379	1	0	0/31	1	
Sensory processing of sound by inner hair cells of the cochlea R-HSA-9662360	1	0	0/28	1	
Sensory processing of sound by outer hair cells of the cochlea R-HSA-9662361	1	0	0/20	1	
Separation of Sister Chromatids R-HSA-2467813	0.351365925698663	1.23984104731827	7/127	1	UBA52;PSMC5;CDC26;DYNLL1;RPS27;ZWINT;BUB1
Serine biosynthesis R-HSA-977347	1	0	0/2	1	
Serotonin Neurotransmitter Release Cycle R-HSA-181429	1	0	0/5	1	
Serotonin and melatonin biosynthesis R-HSA-209931	1	0	0/1	1	
Serotonin clearance from the synaptic cleft R-HSA-380615	1	0	0/1	1	
Serotonin receptors R-HSA-390666	1	0	0/0	1	
Severe congenital neutropenia type 4 (G6PC3) R-HSA-3282872	1	0	0/1	1	
Sialic acid metabolism R-HSA-4085001	1	0	0/11	1	
Signal Transduction R-HSA-162582	0.999999477878964	0.413729431396877	31/1306	1	DERL2;UBA52;PSMC5;SKP1;CXCL8;DYNLL1;TFDP1;E2F1;POLR2F;H2AX;H2BC8;H2BC3;TP53;JUN;NFKB1;RELA;SP1;FOS;ATF2;RPS6;RPS27;BAX;UBE2L3;ATP6V1F;ATP6V0E1;ZWINT;BUB1;ARPC1A;TBP;MYC;E2F4
Signal amplification R-HSA-392518	1	0	0/18	1	
Signal attenuation R-HSA-74749	1	0	0/8	1	
Signal regulatory protein family interactions R-HSA-391160	1	0	0/10	1	
Signal transduction by L1 R-HSA-445144	1	0	0/14	1	
Signaling by ALK R-HSA-201556	0.656326253281738	0.958800817046349	1/23	1	MYC
Signaling by ALK fusions and activated point mutants R-HSA-9725370	0.140245131102696	1.90823581586637	5/61	1	UBA52;SKP1;TP53;JUN;RPS6
Signaling by ALK in cancer R-HSA-9700206	0.140245131102696	1.90823581586637	5/61	1	UBA52;SKP1;TP53;JUN;RPS6
Signaling by AMER1 mutants R-HSA-4839748	1	0	0/10	1	
Signaling by APC mutants R-HSA-4839744	1	0	0/10	1	
Signaling by AXIN mutants R-HSA-4839735	1	0	0/10	1	
Signaling by Activin R-HSA-1502540	1	0	0/12	1	
Signaling by BMP R-HSA-201451	1	0	0/16	1	
Signaling by BRAF and RAF1 fusions R-HSA-6802952	1	0	0/35	1	
Signaling by CSF1 (M-CSF) in myeloid cells R-HSA-9680350	0.656326253281738	0.958800817046349	1/23	1	UBA52
Signaling by CSF3 (G-CSF) R-HSA-9674555	0.740166932123927	0.752200778598454	1/29	1	UBA52
Signaling by CTNNB1 phospho-site mutants R-HSA-4839743	1	0	0/11	1	
Signaling by EGFR R-HSA-177929	0.829325851059439	0.567917875934568	1/38	1	UBA52
Signaling by EGFR in Cancer R-HSA-1643713	0.656326253281738	0.958800817046349	1/23	1	UBA52
Signaling by EGFRvIII in Cancer R-HSA-5637812	1	0	0/13	1	
Signaling by ERBB2 ECD mutants R-HSA-9665348	1	0	0/13	1	
Signaling by ERBB2 KD Mutants R-HSA-9664565	1	0	0/18	1	
Signaling by ERBB2 R-HSA-1227986	0.829325851059439	0.567917875934568	1/38	1	UBA52
Signaling by ERBB2 TMD/JMD mutants R-HSA-9665686	1	0	0/15	1	
Signaling by ERBB2 in Cancer R-HSA-1227990	1	0	0/18	1	
Signaling by ERBB4 R-HSA-1236394	0.829325851059439	0.567917875934568	1/38	1	UBA52
Signaling by Erythropoietin R-HSA-9006335	1	0	0/19	1	
Signaling by FGFR R-HSA-190236	0.669125016689837	0.877787349609299	2/50	1	UBA52;POLR2F
Signaling by FGFR in disease R-HSA-1226099	0.871100880794874	0.487914657830819	1/44	1	POLR2F
Signaling by FGFR1 R-HSA-5654736	0.727761648685022	0.780258941667337	1/28	1	UBA52
Signaling by FGFR1 amplification mutants R-HSA-1839120	1	0	0/0	1	
Signaling by FGFR1 in disease R-HSA-5655302	1	0	0/26	1	
Signaling by FGFR2 IIIa TM R-HSA-8851708	0.545626551046988	1.32029355805218	1/17	1	POLR2F
Signaling by FGFR2 R-HSA-5654738	0.623704356491311	0.958573147584744	2/46	1	UBA52;POLR2F
Signaling by FGFR2 amplification mutants R-HSA-2023837	1	0	0/1	1	
Signaling by FGFR2 fusions R-HSA-8853333	1	0	0/1	1	
Signaling by FGFR2 in disease R-HSA-5655253	0.727761648685022	0.780258941667337	1/28	1	POLR2F
Signaling by FGFR3 R-HSA-5654741	0.686900048024346	0.878459259064141	1/25	1	UBA52
Signaling by FGFR3 fusions in cancer R-HSA-8853334	1	0	0/0	1	
Signaling by FGFR3 in disease R-HSA-5655332	1	0	0/11	1	
Signaling by FGFR4 R-HSA-5654743	0.686900048024346	0.878459259064141	1/25	1	UBA52
Signaling by FGFR4 in disease R-HSA-5655291	1	0	0/10	1	
Signaling by FLT3 ITD and TKD mutants R-HSA-9703648	1	0	0/14	1	
Signaling by FLT3 fusion proteins R-HSA-9703465	1	0	0/15	1	
Signaling by GPCR R-HSA-372790	0.999990006921748	0.0829191403760581	1/241	1	CXCL8
Signaling by GSK3beta mutants R-HSA-5339716	1	0	0/11	1	
Signaling by Hedgehog R-HSA-5358351	0.742135711285555	0.791643151550878	4/110	1	DERL2;UBA52;PSMC5;SKP1
Signaling by Hippo R-HSA-2028269	1	0	0/11	1	
Signaling by Insulin receptor R-HSA-74752	0.599258107657191	1.00473465510445	2/44	1	ATP6V1F;ATP6V0E1
Signaling by Interleukins R-HSA-449147	0.883934939211343	0.729130152591414	12/351	1	UBA52;PSMC5;SKP1;CXCL8;TP53;JUN;NFKB1;RELA;FOS;ATF2;RPLP0;MYC
Signaling by KIT in disease R-HSA-9669938	1	0	0/20	1	
Signaling by LRP5 mutants  R-HSA-5339717	1	0	0/2	1	
Signaling by LTK R-HSA-9842663	1	0	0/9	1	
Signaling by LTK in cancer R-HSA-9842640	1	0	0/7	1	
Signaling by Leptin R-HSA-2586552	1	0	0/9	1	
Signaling by Ligand-Responsive EGFR Variants in Cancer R-HSA-5637815	0.545626551046988	1.32029355805218	1/17	1	UBA52
Signaling by MAP2K mutants R-HSA-9652169	1	0	0/2	1	
Signaling by MAPK mutants R-HSA-9652817	1	0	0/2	1	
Signaling by MET R-HSA-6806834	0.893127154367484	0.44593634359623	1/48	1	UBA52
Signaling by MRAS-complex mutants R-HSA-9660537	1	0	0/5	1	
Signaling by MST1 R-HSA-8852405	1	0	0/1	1	
Signaling by NODAL R-HSA-1181150	1	0	0/12	1	
Signaling by NOTCH R-HSA-157118	0.277505278149857	1.26351537993365	11/197	1	UBA52;PSMC5;SKP1;TFDP1;E2F1;H2AX;H2BC8;H2BC3;TP53;JUN;MYC
Signaling by NOTCH1 HD Domain Mutants in Cancer R-HSA-2691230	0.341107769845094	2.6453817850105	1/9	1	UBA52
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer R-HSA-2894858	0.395986040988239	1.35235537341895	3/50	1	UBA52;SKP1;MYC
Signaling by NOTCH1 PEST Domain Mutants in Cancer R-HSA-2644602	0.395986040988239	1.35235537341895	3/50	1	UBA52;SKP1;MYC
Signaling by NOTCH1 R-HSA-1980143	0.492415282671302	1.15328898052379	3/58	1	UBA52;SKP1;MYC
Signaling by NOTCH1 in Cancer R-HSA-2644603	0.395986040988239	1.35235537341895	3/50	1	UBA52;SKP1;MYC
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant R-HSA-2660825	1	0	0/4	1	
Signaling by NOTCH2 R-HSA-1980145	0.671967212159988	0.916883980868546	1/24	1	UBA52
Signaling by NOTCH3 R-HSA-9012852	0.837122498402455	0.552829745416831	1/39	1	UBA52
Signaling by NOTCH4 R-HSA-9013694	0.685281558585488	0.852955997522021	3/77	1	UBA52;PSMC5;SKP1
Signaling by NTRK1 (TRKA) R-HSA-187037	0.90777227228892	0.49689149152136	2/86	1	FOS;ATF2
Signaling by NTRK2 (TRKB) R-HSA-9006115	1	0	0/17	1	
Signaling by NTRK3 (TRKC) R-HSA-9034015	0.399525249474029	2.11529879670146	1/11	1	BAX
Signaling by NTRKs R-HSA-166520	0.806788962668872	0.690518589956571	3/94	1	FOS;ATF2;BAX
Signaling by Non-Receptor Tyrosine Kinases R-HSA-9006927	0.844564841172081	0.538515280416297	1/40	1	UBA52
Signaling by Nuclear Receptors R-HSA-9006931	0.500162732749946	1.04160284746996	10/213	1	POLR2F;H2AX;H2BC8;H2BC3;JUN;SP1;FOS;ATF2;TBP;MYC
Signaling by Overexpressed Wild-Type EGFR in Cancer R-HSA-5638302	1	0	0/8	1	
Signaling by PDGF R-HSA-186797	1	0	0/48	1	
Signaling by PDGFR in disease R-HSA-9671555	1	0	0/14	1	
Signaling by PDGFRA extracellular domain mutants R-HSA-9673770	1	0	0/12	1	
Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants R-HSA-9673767	1	0	0/12	1	
Signaling by PTK6 R-HSA-8848021	0.844564841172081	0.538515280416297	1/40	1	UBA52
Signaling by RAF1 mutants R-HSA-9656223	1	0	0/24	1	
Signaling by RAS GAP mutants R-HSA-9753510	1	0	0/3	1	
Signaling by RAS GTPase mutants R-HSA-9753512	1	0	0/3	1	
Signaling by RAS mutants R-HSA-6802949	1	0	0/27	1	
Signaling by RNF43 mutants R-HSA-5340588	1	0	0/5	1	
Signaling by Receptor Tyrosine Kinases R-HSA-9006934	0.98508315788408	0.507652443031367	8/327	1	UBA52;POLR2F;FOS;ATF2;BAX;ATP6V1F;ATP6V0E1;MYC
Signaling by Retinoic Acid R-HSA-5362517	1	0	0/15	1	
Signaling by Rho GTPases R-HSA-194315	0.996415397151521	0.436599111943269	8/374	1	DYNLL1;H2AX;H2BC8;H2BC3;RPS27;ZWINT;BUB1;ARPC1A
Signaling by Rho GTPases, Miro GTPases and RHOBTB3 R-HSA-9716542	0.996741597635846	0.432678317254881	8/377	1	DYNLL1;H2AX;H2BC8;H2BC3;RPS27;ZWINT;BUB1;ARPC1A
Signaling by SCF-KIT R-HSA-1433557	1	0	0/34	1	
Signaling by TCF7L2 mutants R-HSA-5339700	1	0	0/3	1	
Signaling by TGF-beta Receptor Complex R-HSA-170834	0.358278291832628	1.29443860404156	5/87	1	UBA52;TFDP1;SP1;MYC;E2F4
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	1	0	0/8	1	
Signaling by TGFB family members R-HSA-9006936	0.467244649035507	1.1256519512236	5/99	1	UBA52;TFDP1;SP1;MYC;E2F4
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	1	0	0/27	1	
Signaling by VEGF R-HSA-194138	1	0	0/76	1	
Signaling by WNT R-HSA-195721	0.893301515008281	0.664720823275771	7/225	1	UBA52;PSMC5;SKP1;H2AX;H2BC8;H2BC3;MYC
Signaling by WNT in cancer R-HSA-4791275	1	0	0/21	1	
Signaling by activated point mutants of FGFR1 R-HSA-1839122	1	0	0/2	1	
Signaling by activated point mutants of FGFR3 R-HSA-1839130	1	0	0/2	1	
Signaling by cytosolic FGFR1 fusion mutants R-HSA-1839117	1	0	0/17	1	
Signaling by cytosolic PDGFRA and PDGFRB fusion proteins R-HSA-9673766	1	0	0/0	1	
Signaling by extracellular domain mutants of KIT R-HSA-9680187	1	0	0/1	1	
Signaling by high-kinase activity BRAF mutants R-HSA-6802948	1	0	0/19	1	
Signaling by juxtamembrane domain KIT mutants R-HSA-9669935	1	0	0/1	1	
Signaling by kinase domain mutants of KIT R-HSA-9669933	1	0	0/1	1	
Signaling by membrane-tethered fusions of PDGFRA or PDGFRB R-HSA-9673768	1	0	0/2	1	
Signaling by moderate kinase activity BRAF mutants R-HSA-6802946	1	0	0/27	1	
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants R-HSA-9670439	1	0	0/20	1	
Signaling by plasma membrane FGFR1 fusions R-HSA-8853336	1	0	0/1	1	
Signaling by the B Cell Receptor (BCR) R-HSA-983705	0.258887798531979	1.43651225816609	6/95	1	UBA52;PSMC5;SKP1;REL;NFKB1;RELA
Signaling downstream of RAS mutants R-HSA-9649948	1	0	0/27	1	
Signalling to ERK5 R-HSA-198765	1	0	0/2	1	
Signalling to ERKs R-HSA-187687	1	0	0/21	1	
Signalling to RAS R-HSA-167044	1	0	0/13	1	
Signalling to STAT3 R-HSA-198745	1	0	0/2	1	
Signalling to p38 via RIT and RIN R-HSA-187706	1	0	0/3	1	
Small interfering RNA (siRNA) biogenesis R-HSA-426486	1	0	0/3	1	
Smooth Muscle Contraction R-HSA-445355	1	0	0/23	1	
Sodium-coupled phosphate cotransporters R-HSA-427652	1	0	0/2	1	
Sodium-coupled sulphate, di- and tri-carboxylate transporters R-HSA-433137	1	0	0/2	1	
Sodium/Calcium exchangers R-HSA-425561	1	0	0/7	1	
Sodium/Proton exchangers R-HSA-425986	1	0	0/5	1	
Somitogenesis R-HSA-9824272	0.887999275303312	0.455748887970108	1/47	1	PSMC5
Sorafenib-resistant KIT mutants R-HSA-9669936	1	0	0/1	1	
Sorafenib-resistant PDGFR mutants R-HSA-9674404	1	0	0/1	1	
Specification of primordial germ cells R-HSA-9827857	1	0	0/5	1	
Specification of the neural plate border R-HSA-9834899	1	0	0/9	1	
Sperm Motility And Taxes R-HSA-1300642	1	0	0/0	1	
Sphingolipid catabolism R-HSA-9845614	1	0	0/6	1	
Sphingolipid de novo biosynthesis R-HSA-1660661	1	0	0/14	1	
Sphingolipid metabolism R-HSA-428157	1	0	0/39	1	
Spry regulation of FGF signaling R-HSA-1295596	0.501352035090244	1.50960242203817	1/15	1	UBA52
Stabilization of p53 R-HSA-69541	0.468944527361077	1.19742503924612	3/56	1	UBA52;PSMC5;TP53
Sterols are 12-hydroxylated by CYP8B1 R-HSA-211994	1	0	0/0	1	
Stimulation of the cell death response by PAK-2p34 R-HSA-211736	1	0	0/1	1	
Stimuli-sensing channels R-HSA-2672351	0.85844995786207	0.511980933919639	1/42	1	UBA52
Striated Muscle Contraction R-HSA-390522	1	0	0/28	1	
Sulfide oxidation to sulfate R-HSA-1614517	1	0	0/3	1	
Sulfur amino acid metabolism R-HSA-1614635	1	0	0/14	1	
Sunitinib-resistant KIT mutants R-HSA-9669934	1	0	0/1	1	
Sunitinib-resistant PDGFR mutants R-HSA-9674401	1	0	0/1	1	
Suppression of apoptosis R-HSA-9635465	1	0	0/3	1	
Suppression of autophagy R-HSA-9636569	1	0	0/1	1	
Suppression of phagosomal maturation R-HSA-9637687	0.309813381545497	3.02371343760045	1/8	1	UBA52
Surfactant metabolism R-HSA-5683826	1	0	0/7	1	
Switching of origins to a post-replicative state R-HSA-69052	0.303804843702422	1.39880185430583	5/81	1	UBA52;PSMC5;CDC26;SKP1;CCNA2
Synaptic adhesion-like molecules R-HSA-8849932	1	0	0/4	1	
Syndecan interactions R-HSA-3000170	1	0	0/15	1	
Synthesis And Processing Of GAG, GAGPOL Polyproteins R-HSA-174495	0.27704115757633	3.52822750116427	1/7	1	UBA52
Synthesis and processing of ENV and VPU R-HSA-171286	1	0	0/1	1	
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE) R-HSA-2142816	1	0	0/3	1	
Synthesis of 12-eicosatetraenoic acid derivatives R-HSA-2142712	1	0	0/3	1	
Synthesis of 15-eicosatetraenoic acid derivatives R-HSA-2142770	1	0	0/4	1	
Synthesis of 5-eicosatetraenoic acids R-HSA-2142688	1	0	0/5	1	
Synthesis of CL R-HSA-1483076	1	0	0/1	1	
Synthesis of DNA R-HSA-69239	0.121101765149541	1.76652330585436	7/92	1	UBA52;PSMC5;CDC26;SKP1;CCNA2;RPA3;PCNA
Synthesis of Dolichyl-phosphate R-HSA-446199	1	0	0/1	1	
Synthesis of GDP-mannose R-HSA-446205	1	0	0/2	1	
