SW2	SW3	SW4	SW5	SW6	SW7	SW8	SW9	SW10	SW11	SW12	SW13
FABP7	1	1	1	1	1	1	1	1	1	1	1	1
PPIG	1	1	1	1	1	1	1	1	1	1	1	1
RHOD	1.02921482286844	1.61020164399358	1	1	1.03002320233187	1.22880635864156	1	1	1.00021248563969	1	1.53606137273085	1
MMP3	1	1	1	1	1	1	1	1	1	1	1	1
MTA1	1.29918838691077	1	1.07264611189243	1	1	1.09287044012615	1.52343661936928	1	1.13714297390944	1	1.04886091824131	1.04386889149222
SP3	6.70750062379919	1.12144904743031	2.6512908099174	1.42686062623707	1	1	3.4458844239791	1	1.66137199565417	1	1.19436710459587	2.48310718639271
PPIH	1	1	1	1	1	1	1	1	1	1	1	1
RNF2	1	1	1	1	1	1	1	1	1	1	1	1
RING1	1	1	1	1	1	1	1	1	1	1	1	1
OAS3	1.13190177879839	1.57114868704424	1	1.0011018609718	1	1.19918121095289	1	1.00009314816003	1.00025042009231	1	1.00157622395637	1.27913526906446
OAS2	1.1903405027712	1.43759266455931	1	1	1	1.92674118705004	1	1.00009428926979	1.00027122706225	1	1.16780618684917	2.52342719567401
OAS1	1.04783516265551	2.60893933293668	1	1	1	1.9963465996198	1	1.00009218673058	1.0002657101215	1	1.11479480547754	1.09473482196462
HLA-DRB5	1	1	1	1	1	1	1	1	1	1	1	1
HLA-DRB4	1	1	1	1	1	1	1	1	1	1	1	1
HLA-DRB3	1	1	1	1	1	1	1	1	1	1	1	1
HLA-DRB1	2.17540470338349	1.45695996608855	1.03783882813942	1.03206899908637	1	1.12880683843812	2.03087905650356	1	1.00025404172432	1	1.02454518051338	1.20445128695831
HLA-DRA	2.69749312393736	1.5013917554248	1.03624004744864	1.08259204369767	1	1.52058603296008	1.11585339681078	1	3.30685057518839	1.00639713294032	1	2.24157959705065
HLA-DQB2	1	1	1	1	1	1	1	1	1	1	1	1
HLA-DQB1	1	1	1	1	1	1	1	1	1	1	1	1
HLA-DQA2	1	1	1	1	1	1	1	1	1	1	1	1
HLA-DQA1	1.75238832371178	1	1.4291838860475	1	1	1.21602092491518	1.26297144679672	1	1	1.02865279040457	1.01928151447591	1
HLA-DPB1	1.72320976459004	1.12383432071173	1.07982285864561	1.23052135128577	1	1.16426085535892	1.74221708786435	1	1.27658443922719	1	1.00563935615414	2.84779542804672
HLA-DPA1	1.7754594622068	1.32217034163412	1	1.46125435147877	1	1.22726407007587	1.50332267782444	1	1.02982103661453	1.13210277821221	1	1.78107338596893
ID4	1	1	1.2622188740104	1	1	1	1.70951869283484	1	1	1	1	1
MECOM	1.78769029554906	1.00737684841537	1.03214900435079	1.15435278842055	1.00435204584658	1.08931924431254	1.490193248486	1.08285150072072	1.00693386638915	1	1	1.96576676329321
PPIB	1.06488101278048	1.23726199109061	1	1.00259712014904	1	1.32538631216184	1	1	1.06539156036976	1	1.10869532288886	1.27259074988998
PANX1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF217	1	1	1	1	1	1	1	1	1	1	1	1
REST	1.17075503517137	1	1.19678525793222	1.00006672907679	1.17577504129506	1.07697002969043	1	1.09247603347325	1	1	1.51447742044444	1
PRF1	1	1	1	1	1	1	1	1	1	1	1	1
BCL2A1	1.60194917216338	1	1	1	1	1.21452449005011	1.02443232318359	1	1	1	1.01641078423822	1.10807111828231
HES5	1	1	1	1	1	1	1	1	1	1	1	1
PTCRA	1	1	1	1	1	1	1	1	1	1	1	1
DLGAP5	1	1	1	1	1	1	1	1	1	1	1	1
HEYL	1	1	1	1	1	1	1	1	1	1	1	1
SUGT1	1	1.05973390344959	1	1.00723769838052	1.06252479610292	1.0722126662353	1	1.00008086820586	1	1	1.01271400095051	1.08502689658631
SLC7A11	1	1	1	1	1	1	1	1	1	1	1	1
RNF7	1.03744125510913	1.02992905259726	1	1.04558146854601	1.69063730869036	1	1	1.06285545229077	1	1	1.3397586640341	1.20167764775503
ATF6	1.06994610523638	2.31343487759657	1	1	1	1.14842220250283	1.07347562460978	4.1406447094344	1	1	1.32424865872165	1
MTA3	1	1	1.03318506805425	1.00999245723615	1	1	1	1.0057659245779	1	1	1.05906872776776	1
MTA2	1	1	1	1	1	1	1	1	1	1	1	1
ALOX5	1.32932119776412	1.04908600837972	1.27103121629464	1	1.00191835099627	1	2.38128321330982	1	1.00020813491459	1	1	1.64943142936031
PRR5	1	1	1.11096642430219	1	1	1	1.00551705913521	1.00008625394484	1	1	1	1
ETS1	10	1.14353260389349	2.28852963277423	1.29149597152135	1	1.16256544195296	2.82693895078986	1.04334078332163	1.16497790619199	1	2.46081334829403	5.39453341887706
ERF	1	1.06573787750356	1.04961862924684	1	1.02158900957988	1	1.21015892738705	1.14544921499111	1	1	1	1
FKBP4	1	1	1	1	1	1	1	1	1	1	1	1
SPHK1	1.04232205770802	1	1	1.00936820585951	1	1	1.13937185207124	1.03509820498882	1	1	1.11121493068328	1.77266442717639
NCOA6	1	1	1	1	1	1	1	1	1	1	1	1
CDKN1C	1	1	1	1	1	1	1	1	1	1	1	1
H1-5	2.40615661183154	1	2.41477974363245	1	1	3.53064500498951	1	1	1.01330828674471	1	1.27926176546899	1.0082740768027
GNA15	1.7941224130287	1	1	1.06548406554046	1.1668063770417	1	1	1.00008657627766	1.20191031211518	1	1	1.23614366867937
GNA14	1	1	1	1	1	1	1	1	1	1	1	1
TFF3	1	1	1	1	1	1	1	1	1	1	1	1
IGFBP1	1	1	1	1	1	1	1	1	1	1	1	1
KLF4	1.47670049360824	1	1.39504947263273	1.23783215162705	1.16736872562578	1	1.42181909824856	1.01198561148762	1	1	1.3718238319842	1.36132212697618
ILF2	1.03572980653418	2.1344894653136	1	1	1	1.93473160078136	1	1.00008458958773	1.07279670411558	1	1.40492488281851	1.04410334167914
NAB2	1	1	1	1	1	1	1	1	1	1	1	1
NAB1	1	1	1	1	1	1	1	1	1	1	1	1
TRIB1	1	1	1	1	1	1	1	1	1	1	1	1
FAM20C	1	1	1	1.0109869033936	1	1.03073978028851	1.01971190088075	1	1	1	1.23673012487296	1
EP400	1	1	1.35953081149218	1	1	1.00786558246644	1.33816192402236	1	1	1	1.16144221261116	1
NBEA	1.00528566191838	1	1.51336014229539	1.01531862291582	1.07518571706969	1	1.17891039439236	1.00009036241883	1	1	1	4.34070748590395
EXOSC9	1	1	1	1	1	1	1	1	1	1	1	1
EXOSC8	1	1.108567569652	1	1	1.07074090047695	1	1	1.0000906494042	1	1	1.01836664645941	1
EXOSC7	1	1	1	1	1	1	1	1	1	1	1	1
EXOSC6	1	1	1	1	1	1	1	1	1	1	1	1
EXOSC5	1	1	1	1	1.13171387859141	1.0619818878376	1	1	1.00024489368349	1	1.32816037017123	1.00633131735527
EXOSC4	1.03668270501662	1.14941975997021	1	1	1	1.48927518878978	1	1.00008155130819	1.0002020773754	1	1.17939164089435	1
EXOSC3	1	1	1	1	1	1	1	1	1	1	1	1
EXOSC2	1	1	1	1.00424010215634	1.01052417826692	1	1.01435012268067	1	1	1	1	1
EXOSC1	1.13083642755927	1	1.04329653628901	1	1	1	1	1.01346325589143	1.00022207783552	1	1.09674247603063	1.26982585421668
H1-4	1.05070732694903	1	1	1.00293981687618	1.02699923644752	1	1.04427356726785	1	1.04231517807345	1	1.06513915576679	1
H1-3	3.44506787450271	1	1.23730322311055	1.0013666981096	1	1.24980292897014	1.45861674107351	1	1.0386905677653	1	1.03824001239186	2.33814988079464
H1-2	1.52875764153885	1	1	1.00256922562223	1.11997303095302	1	1.00550945941992	1.00008136965848	1.00020363589974	1	1.26071781210698	1.05745214186122
H1-1	1	1	1	1	1	1	1	1	1	1	1	1
H1-0	1	1	1	1	1	1	1	1	1	1	1	1
FOSB	2.43654872832563	1.00594839163105	1.03317431494223	1.02419085620415	1	1.09287044012615	1.68863048615417	1	1.16497790619199	1	1.15828423421326	1.66760695737558
TFAP2D	1	1	1	1	1	1	1	1	1	1	1	1
GREB1	1	1	1	1	1	1	1	1	1	1	1	1
ENTPD1	1	1	1	1	1	1	1	1	1	1	1	1
ALOX15	1	1	1	1	1	1	1	1	1	1	1	1
HIRA	1	1	1	1	1	1	1	1	1	1	1	1
HMGA2	1.26719771659052	1	1.59090119625914	1.10073194277891	1.07559658771143	1	1.42181909824856	1.0057659245779	1.00693386638915	1	1.38231773292332	1
IFITM1	1.6154725612949	1.04195120095047	1	1.01565388646386	1	1.53212794105711	1	1	1.00024893938827	1	1	4.34962724547067
ELF2	1.75580942231177	1.00594839163105	1.13230491647806	1.18186075291599	1.00038119621499	1.00785174619629	1.26613983325936	1.01698293424064	1	1	1	1.65096693270492
ELF1	4.15749463732453	1.06573787750356	1.2622188740104	1.38585471321591	1	1	2.04399762687061	1	1.07790367836546	1	1	1.85348994798726
CABIN1	1	1	1.58762276376562	1	1	1	1.13030370360126	1.00008222083124	1	1	1	1
CTBP2	1	1	1	1	1	1	1.06246794969759	1	1	1	1	1
CTCF	1.34771402312524	1.20470653164435	1	1.01601153644702	1	1	1.09279635185849	1	1.00693386638915	1	1.06454598027692	1
UBN1	1.02685777703019	1.0312574481874	1	1	1	1	1	1.00007905503349	1	1	1	1
GGCX	1	1	1	1	1	1	1	1	1	1	1	1
TKT	1.34106980469271	1	1.2938578006712	1	1	1.43980850323596	1	1.00710411982582	1.00020376861905	1	1.44156100454826	1
ATP1B4	1.0377877094256	1	1	1.18652113235843	1.60366350731297	1	1	1	1	1	1	1
G6PD	1	1	1	1	1	1	1	1	1	1	1	1
STK36	1	1	1	1	1	1	1	1	1	1	1	1
LATS2	1	1	1	1	1	1	1	1	1	1	1	1
ZFPM2	1.4913347816217	1	1.59090119625914	1.03614505354953	1	1.01367315704183	1.11058199675495	1.04280787712416	1	1	1	2.37325018570094
ACVR1B	1	1.02693692234562	1.30105134712129	1	1	1.39002077391402	1.02489775202529	1	1	1	1	1
CXCR4	2.08526532579416	1.07961701777398	1.55425862237988	1.00139466187928	1	1.08007433195327	1.19111348538572	1.00008636874465	1.00027336644173	1	1.18274162831901	3.23310733556604
WT1	1.88864622203321	1.14353260389349	1.30377989307285	1.0008583508169	1.00435204584658	1	1.557444761896	1.02487786305498	1	1	1.04421062641716	1.25361165122165
ULK3	1	1	1	1	1	1	1	1	1	1	1	1
TFAP2A	2.99014707353761	1	1.59204022437139	1.29177501072456	1.08829388353424	1	1.23546067959893	1	1.0141491362622	1	1.38231773292332	1.08659549737972
TEAD4	1	1	1	1.1900471348388	1.03838765490529	1	1.01287997957452	1.00170126470352	1.14329626014989	1	1.02250694030746	1.17517144998658
NKX2-5	1.10463317131278	1.00594839163105	1	1.09735307698672	1.76589147595104	1	1.47252960810585	1	1.00693386638915	1	1	1.0731397987816
GATA6	2.4926454048978	1	1.18994372484398	1.18368170004219	1.23243763999951	1	1.09279635185849	1.14146746623301	1.21899909653752	1	1	2.31000734130604
CSNK2A2	1	1	1	1	1	1	1	1	1	1	1	1
SLC17A4	1	1	1	1	1	1	1	1	1	1	1	1
POU2F2	4.06074052098231	1.35857869850696	1.84683557166412	1.26085295400504	1	1.15079173664998	1.8619337204535	1	1.07790367836546	1	1.22007096454093	1.63615223955706
MEF2A	1.47532666346586	1.15745516194549	1	2.55046999929386	2.51225697728109	1	1.3607608399166	1.03980415896714	1.00693386638915	1	1	1.06330126960344
SLC25A20	1.0220077135954	1.17484228675671	1	1.02464022864684	1	1.2392696541167	1.06586491079336	1.00008510186438	1	1.01219699066906	1.05808491739952	1
MYF5	1.1237551831033	1	1.30333338606094	1.27408897601372	1.40374427979678	1	1.13544863189264	1	1.00693386638915	1	1	1.25361165122165
PRKDC	1	1	1	1	1	1	1	1	1	1	1	1
TBXT	1.50734957868814	1.02499730147143	1.19678525793222	1.05061691879238	1.12750998531358	1	1.19362952200107	1	1.00693386638915	1	1.07677975487462	1.52984385906273
FOXA2	1.07978776102167	1	1.96384465855269	1	1	1	1.24062787437776	1.0057659245779	1	1	1.28772397225073	1
AGO2	1	1	1	1	1	1	1	1	1	1	1	1
LDB1	1	1	1	1	1	1	1	1	1	1	1	1
NR0B2	1.34505402501112	1.26677044161884	1	1.1419926996557	1.07198302235269	1	2.29583680242246	1	1.00693386638915	1	1	1.8369915759313
HNF4A	1.16636930362334	1	1.01383822546223	1	1	1.15079173664998	1.0887832839435	1.01198561148762	1	1	1.38231773292332	1.04346940293073
FBXW11	1.30189707867186	1.02155843267664	1.0042680025325	1.02068239473658	1.15834264665161	1	1	1	1	1	1.25649934243613	1
CARD11	1.0881592593129	1	2.26325223024724	1.00360619499022	1	1	1.17955166038642	1.00008171567539	1	1	1.58333740118824	2.49410666245691
PRKCB	1.59696461503725	1.00927465131753	1.12438894475767	1.05494175335352	1	1	2.25524741694219	1	1	1	1.11883561472197	1.09440890181423
UBXN1	1.03588234287291	1	1	1.00757639679398	1.0234178996344	1.05221428474789	1	1	1.00022273577127	1	1.01887666079295	1.00846722745571
NUB1	1	1	1	1	1	1	1	1	1	1	1	1
NGLY1	1	1	1	1	1	1	1	1	1	1	1	1
NFKBIE	1	1	1	1	1	1	1	1	1	1	1	1
E2F6	1	1.16354155178796	1.05526856444231	1.04966492057644	1	1.08294115261552	1.05822699633107	1.01198561148762	1.00693386638915	1	1	1
COMMD7	1.05235183570108	1.03193167345642	1	1.04196325779909	1	1.38759583482351	1	1	1.00021084552262	1	1.33163442930578	1.03951439318118
COMMD6	1.00541686705283	1	1	1.00293239974453	1	1.5051940870656	1	1	1.00021613032819	1	3.06822101693978	1.27463321155668
COMMD1	1.02158487923093	1.00232894337926	1	1	1.30207353434495	1	1.01108158338305	1	1	1	1.9565267696297	1.00038299573383
BTRC	1	1	1	1	1	1	1	1	1	1	1	1
BCL10	1.14235242613955	1.16394086860423	1.01407966945919	1	1	1.16558889610053	1	1.00008624229893	1	1	1.11052712404365	1.08894694243866
RASGRP3	1	1	1	1	1	1	1	1	1	1	1	1
RASGRP1	1.01295504731358	1.00883272531713	2.13358314053892	1.00124291824655	1.03562600029523	1	1.70602074468637	1	1	1	1	2.02305336766843
REL	9.51866247414787	1.44780325105564	2.11163482109558	1.87782978140212	1	2.99420303099014	2.01096198514211	1.01198561148762	1.70010738234978	1	1.95930391972238	3.36985387471164
PSMF1	1	1	1	1	1	1	1	1	1	1	1	1
PSME4	1	1	1	1	1	1	1	1	1	1	1	1
PSME3	1	1	1	1	1	1	1	1	1	1	1	1
PSME2	1	1.89279383266353	1.00163249219759	1.00122903791275	1	1.49996600978998	1	1	1.14376669965324	1	1.28753857829337	1.06995322084705
PSME1	1.16681206344424	1.42664553275884	1	1.00123931250848	1	1.46754342580397	1	1	1.24229408080939	1	1.01503403329927	1.02225729250556
PSMD9	1	1	1	1	1	1	1	1	1	1	1	1
PSMD8	1.1069979934936	1.02678982412843	1	1.02237576187391	1	1.38743263583473	1	1	1.32599078759561	1	1	1.02642828827209
PSMD7	1	1	1	1	1	1	1	1	1	1	1	1
PSMD6	1	1.45952091864807	1	1.00254376408846	1	1.29795077961698	1	1.0000782452327	1.00022035684352	1	1.5455434246025	1.00230780078615
PSMD5	1	1	1	1	1	1	1	1	1	1	1	1
PSMD4	1	1	1	1	1	1	1	1	1	1	1	1
PSMD3	1	1	1	1	1	1	1	1	1	1	1	1
PSMD2	1	1	1	1	1	1	1	1	1	1	1	1
PSMD1	1	1	1	1	1	1	1	1	1	1	1	1
PSMD14	1.16489343562087	1.16116384162157	1	1.00031139933237	1	1.42092611264231	1	1.00008094326702	1.0002248219892	1	1.22249360284875	1
PSMD13	1.03611680503769	1.05930236848382	1	1	1.12882588513785	1	1	1	1.00021312309629	1	1.21069197517783	1.01150987365828
PSMD12	1	1	1	1	1	1	1	1	1	1	1	1
PSMD11	1	1	1	1	1	1	1	1	1	1	1	1
PSMD10	1.04474861812638	1.59684399521247	1	1	1	1.06380489627697	1.05680849526293	1.01235175587876	1.00021843353751	1	1.10424177908692	1.02603842772064
PSMC6	1	1	1	1	1	1	1	1	1	1	1	1
PSMC5	1	1	1.03428155486523	1	1.0520445618877	1	1	1	1.00021532616737	1	1.91864058007698	1
PSMC4	1.07772162900452	1.36726861145412	1	1	1	1.02978112123645	1	1	1.30802955047684	1	1.28124254331417	1.00230728967115
PSMC3	1.13061129226529	1.14962953523127	1	1.08555340016435	1	1.12574088225196	1	1	1.10986329390326	1	1.12108572758135	1
PSMC2	1.31915556331937	1.14276420168953	1	1	1	1.50930202336342	1	1.00008430367827	1.19982074895575	1	1.10679857333349	1.00318192485297
PSMC1	1	1.1192683380511	1	1.00123330530501	1.3729169661538	1	1	1	1.00023475564429	1	1.05190877975819	1
PSMB9	1.38803847423641	1.79120604015009	1.01882586231433	1	1	1.10296219559024	1.2470706350502	1.00009068738201	1.01114616217538	1	1.03625077552843	1.30272020686953
PSMB8	1.11031759375046	1.94792024801547	1	1	1	1.09694140014143	1.00200648551498	1.00007748695119	1.01044646826783	1	1	1
PSMB7	1.03275309689526	1	1	1	1	1.24061643526979	1	1.00007938120909	1.00019814849972	1	1.52293635988568	1
PSMB6	1.02916159334894	1.13725948532426	1	1.02522664025063	1	1	1	1.00007607944244	1.00021250682182	1	1.11941564993426	1.08653535642095
PSMB5	1.3615680404293	1.09118307600246	1	1.04713323311912	1.01389424525623	1	1	1.00007664647743	1.00019718647454	1	1.31042512880161	1.04914600146011
PSMB4	1.09253740080177	1.06112067118434	1	1	1.02477282273202	1.10090808242134	1	1	1.00022105370894	1	1.1089807419986	1.0413485041763
PSMB3	1.27825989546155	1	1	1.00584514852147	1	1.25760123889949	1	1.00008256708124	1.14588677747679	1	1.4120267156126	1.12937405391895
PSMB2	1.00516860828034	1	1.09045655923626	1	1	1.32293950971678	1	1	1.00020469302443	1	1.32218000885426	1.04672021049425
PSMB1	1.02599822738312	1.09220152955738	1	1.05171025383524	1.04664794942265	1.08698335756434	1	1	1.00021791881097	1	1.31558737461219	1
PSMB11	1	1	1	1	1	1	1	1	1	1	1	1
PSMB10	1.04446553767384	1.31645598877514	1	1	1.00314969891136	1	1.12373600733096	1.00007984091758	1.01097927689796	1	1.08433806278329	1
PSMA8	1	1	1	1	1	1	1	1	1	1	1	1
PSMA7	1	1.10273231934113	1	1.04668702544598	1	1.25433201754611	1	1.00008291452126	1	1	1.16742012848316	1
PSMA6	1.19731772361997	1.07262915089335	1	1	1.00061328835148	1.13629141525516	1	1	1.00024191988922	1	1.70631743506386	1.11670411985385
PSMA5	1.01369068478434	1.07950038717563	1	1.07276753613589	1	1.22860366014469	1	1	1.01038794282222	1	1.15844238106287	1
PSMA4	1.00955477188435	1.33638032013151	1	1	1.14083762386633	1.20461655879269	1	1	1.50380396061398	1	1.15458443810945	1.03439883905178
PSMA3	1.07303319587451	1.09443528990572	1	1	1	1.52587967765214	1	1	1.06113081298528	1	1.0470666711688	1
PSMA2	1.0266228891872	1.1376893018275	1	1	1.03415521230435	1.04509381305312	1	1	1.30745059512052	1	1.16144739975839	1.20554350239741
PSMA1	1.255111038296	1	1	1	1	1.21394031484542	1	1.00665749390253	1.00021349359406	1	1.38624747282342	1.04899315912935
SOCS5	1	1	1	1	1	1	1	1	1	1	1	1
NR2F6	2.0275546593308	1.1183260299738	1.03318506805425	1.42686062623707	1	1	1	1.16893252232642	1	1	1.43617552517996	1.15325917008174
NR1I3	1	1	1	1	1	1.07697002969043	1.17378704279006	1	1.0141491362622	1	1	1
THRB	1	1	1	1	1	1.08306127389751	1	1.04035368258858	1.00693386638915	1	1.19856693720629	1
STK11	1	1	1	1	1	1	1	1	1	1	1	1
MFAP2	1	1	1	1.42509345843821	1.06267209666878	1	1.0515611730691	1	1.0002373930214	1	1	3.14010911267447
TRIB3	1	1	1	1	1	1	1	1	1	1	1	1
LMO2	2.33186939436639	1.09117616876616	1.03318506805425	1.0351676254953	1.18371883307504	1	2.26886081234678	1	1.0896496471878	1	1	1.04346940293073
ESR2	2.35450783213076	1.06573787750356	1.03318506805425	1.08804478104412	1.16055397107759	1	1.3171770305827	1.04280787712416	1.00693386638915	1	1.02998950086269	2.34263135709959
CALR	1.40458926456835	1.05136128650689	1	1	1	1.32580501358424	1	1	1.0002239173228	1	1	1.08745677207689
RARG	1.94713040918673	1	1.18229609350153	1.42686062623707	1.17547655111802	1	1.33454692590312	1	1.11661466027999	1	1	2.31000734130604
GRB10	1	1	1.20337578980605	1.00255233419726	1.00323404149137	1	1.04132872742758	1	1.0002011833874	1	1	1
HSPA5	1	1	1	1	1	1	1	1	1	1	1	1
XBP1	1	1.09706115126943	1	1	1.05952218223565	1.15403152827324	1.02378159858948	1.3739486357551	1	1	1.3718238319842	1
TGFB2	1.03352701557642	1	1	1.14280904976155	1.13978298893085	1	1.24865030203734	1	1	1	1	2.35529217356342
TAL1	2.72744949385532	1.07360049910306	1.39676384478908	1.13924045258787	1.05602134271385	1	2.29583680242246	1	1	1	1	1.47614264258775
SMARCA5	1	1	1.27999928245272	1	1	1	1.08526757238076	1	1	1	1	1
PLK1	1	1	1	1	1	1	1	1	1	1	1	1
NR2F2	2.48590897023251	1.07360049910306	1.03317431494223	1.57484097454296	1	1.61203484284985	1.10715732932111	1	1.06590816594599	1	1.5045410935359	2.47087286710517
HCFC1	1.21023443429711	1	1.13230491647806	1.06890513430428	1	2.61447550641324	1	1.09247603347325	1.00693386638915	1	2.07067419224152	1
GATA5	1.10463317131278	1	1.48693293303177	1.14569037215949	1.03049918902918	1	1.21499996242515	1	1.00693386638915	1	1.00557091860463	1.27932190885306
EIF2AK1	1	1	1	1	1	1	1	1	1	1	1	1
DLX5	3.21480924736954	1	1.48481051262249	1	1	1.08306127389751	1.13216189778224	1	1.0141491362622	1	1	1.93762073321752
CREB3	2.20539590466008	1.07360049910306	1.16372722094084	1	1	1.45141647844096	1.65026994139622	1.09247603347325	1.00693386638915	1	1.57494502314951	1.58125207978545
TST	1.00820683538561	1.126936785588	1	1.02869083015632	1	1	1	1.00007914699247	1.00020737239284	1.01576852645988	1.03590870466304	1
DNMT3B	2.34059939984746	1.00594839163105	1	1.13899653855987	1.17666280083775	1	1.75197899432155	1	1.05504184278625	1	1	1.18635292179775
HNF1A	1	1	1.2622188740104	1	1	1.18567424681381	1	1.0328840944138	1	1	1.04649085897068	1
HSF1	1.68867159220657	1.07360049910306	1.13230491647806	1	1	1.18567424681381	1.19362952200107	1.79613888082095	1.05607323956874	1	2.49121909072643	1.04874737293906
ETV4	5.11029991958594	1	2.08854733976196	1.95469556035845	1.0219711344458	1	2.58823191814815	1.04280787712416	1.15048220791611	1	2.09626360567895	6.18985490749464
NFAT5	3.96185900954087	1.16354155178796	1.26710700800247	1.31366140751302	1.09244351475529	1	1.49001321787308	1	1.02128299256845	1	1.15828423421326	2.653687334706
PAX3	2.00473213784535	1.00594839163105	1.01597598826996	1.26093855185654	1.17666280083775	1	2.93036931602917	1	1	1	1	1.65517335350787
ISL1	1	1	1.37428622770959	1	1	1	1.27717071315635	1.01198561148762	1	1	1	1
TWIST2	3.02015991576135	1.06573787750356	1.09365753120719	1.01601153644702	1	1.07697002969043	1.48303694452171	1.14813753401953	1.00693386638915	1	1.19856693720629	1.43003209109352
KAT7	2.34645735782205	1.00594839163105	1.8447253737253	1	1	1.12167502929585	1.48303694452171	1	1.06800081563815	1	1.5045410935359	1.31226764891235
SATB1	1.32125542410042	1.05141022754529	1.36906926682781	1.13924045258787	1	1	1.49001321787308	1	1.00693386638915	1	1.01149573046933	2.31000734130604
JDP2	1.73771944971803	1	1.5822998993482	1.60171526083797	1.08829388353424	1	1.64139239625864	1	1.3267479061137	1	1	2.5097307601939
ERG	3.89635195906596	1.00594839163105	1.39676384478908	1.15435278842055	1.70433680770014	1	2.01960920045239	1	1	1	1.05737987114215	2.73932628894946
CDX2	1.0585141905053	2.56614022827919	1	1	1.00038119621499	1.00338973595594	1.13544863189264	1.06724683372229	1.3267479061137	1	1	1.08291607144037
ATF5	1.03011581197484	1.06573787750356	1.04961862924684	1	1	1.01389088279933	1.30737381741842	1.01198561148762	1	1	1.01958463301855	1.21386969412965
CHAC1	1	1	1	1	1	1	1	1	1	1	1	1
BMP5	1.06786750782772	1.03244854161493	1	1	1.44902975630011	1	1	1.00009469919135	1	1	1	3.79425911263521
ITGA8	1.00624218430821	1	1.20889589338874	1.07265003158795	2.94216109169633	1	1.50564295511861	1.00009820816402	1	1	1	1.27399802564451
ITGA9	1.26702122332933	1.18997834509488	1.04956544644757	1.00031107544323	1	1.00618116411254	1.38906164275769	1	1.01073398947516	1	1	2.33534993408813
STMN1	1.03554003292102	1.03449275583693	2.78248711338948	1	1	1.3756143527978	1	1	1.03197960581674	1	1.8967989239489	1.11367077496522
IRAK3	1.22970536348743	1.00756229041228	1.01883142559629	1.03067982543982	1.05643247292636	1	1.23066555463191	1	1	1	1.00018750231142	1.21335262216629
BCCIP	1	1.32457445705726	1	1	1.11444495281186	1.06871684101007	1	1.00007610940325	1	1	1.7674329177788	1
RANBP1	1	1	1	1	1	2.19905693260153	1	1	1.00022480444859	1	1.53866931915643	1.07002545244433
IGBP1	1	1	1.51950428765175	1.02152846401832	1.42401766187467	1	1	1.00007803088791	1	1	1.55364983828415	1.44439859291442
TRAF5	1.48344151708983	1	1.76903701045186	1.01496199945371	1.02318786693354	1	2.09835837777281	1	1.00019823542028	1	1.06278728125647	1.21150454326508
IFI16	1.3918042575897	1.00815231947087	1.10694204694356	1.01430259981396	1.16925169684717	1	1.85286624000633	1.0000792279873	1	1	1.42098777866899	5.76277799627522
HSPB8	1.99492302658765	1	1	1.05039220491544	2.88393919367606	1	1	1.48547095714679	1	1	1	3.90030029848977
PRKD3	1.01043705076696	1.12953395387686	1	1.04492850285136	1.11557955785503	1	1.08638174570028	1	1.00021131963194	1	1	1.16363179204343
NAA10	1	1.34069978751587	1	1	1.09757657443564	1.19140435542489	1	1	1.00020050167453	1	1.10747835030076	1.11829634869426
SLAMF1	1.54451928242246	1	1	1.00907587669996	1.05475661033815	1	1.19444551001926	1	1.00020650329457	1	1.36735387170297	2.02743625656346
MAP2	1	1	1.0151926129557	1	1.10749834278381	1	1.11745123948206	1	1.00024630263176	1	1	4.73078652411468
MYOC	1	1	1	1.12424300411784	1.08017359320743	1	1	1	1	1	1	1
S100A4	1.21281774090251	1.08202382374178	1.02374121004744	1.16623768344453	1.25219037995772	1	1.02101358997409	1	1.11379433113952	1	3.0215444281995	2.0788557508786
SEMA3D	1	1	1.09770830786605	1.01850192022998	1.25312406096529	1	1.73949118015111	1.00008245293143	1	1	1	2.58942458889124
ANGPTL2	1.48743870122381	1.10885675363728	1	1.01064148915904	1	1.37107499252184	1.17396297100459	1	1	1	1	1.31906452789781
C1QTNF1	1.17037433425915	1.01716531540618	1	1.00133743935917	1	1.07465290677151	1.02060882664384	1	1.00023300749171	1	1	1.14156068682001
FBLN1	1.25598997325657	1	1.18646753158063	1.19370024230432	2.09252771717433	1	1.2069062579404	1.53374582735007	1	1	1	1.5821648510513
