SW2	SW3	SW4	SW5	SW6	SW7	SW8	SW9	SW10	SW11	SW12	SW13
BHLHE41	1.0988678164808	1.00594839163105	1.04524742479912	1	1	1.06704589740644	1	1.27800640336411	1.00804463245588	1	1	1
BEX3	1	1	3.2183275396218	1	1.0101705994906	1	1	1.00008249722796	1	1	1	1
BDKRB2	1	1	1	1	1	1.80771047216533	1	1	1.00031233858127	1	1	1
BCL9L	3.27895480192315	1.19603704740321	1	1.02752230306957	1.11923103686024	1.07807253091628	1	1	1.00022527246499	1	1	1.57905339442831
BCAS2	1	1	1.68376178956558	1	1	1	1.11155247477951	1	1.00020483899493	1	1	1
BCAP31	1	1	1.0199395277132	1.00795666993369	1	1	1.01333056398142	1.00008006036897	1	1	1	1.03868873524587
BBS12	1	1	1.08014992808479	1	1	1.0295559873503	1.0586157651269	1.00009028951793	1	1	1.25596678282685	1
BAZ1B	1.1709718697673	1	1.09790323943779	1	1.02059490490618	1	1.07301731251855	1	1.0879994367425	1	1.24589644212003	1.10134768520824
BAX	1	1	1	1	1.0384139391164	1.07547501829841	1.01111447067155	1	1	1	1	1
BASP1	1	1.14523241030032	1	1	1.273347924864	1	1	1.10806720036493	1	1	1.03441573513195	1
BANF1	1	1	1.05278207385219	1	1	1.07698126923368	1	1	1.00020016942311	1	1	1
BAG6	1.70595068541878	1.06274290815529	1	1.00054103423797	1	1.0394340801275	1	1.00008270967634	1.00021897911245	1	1	1.43261268167582
BAG1	1	1	1.31246055448983	1	1	1.07731427210381	1.08733354885127	1.00007679108889	1.00022304874659	1	1.01535689783262	1.01938460932318
BABAM1	1.31166941643438	1.01785391597548	1	1	1.05395102546495	1	1.23780644538283	1.0000847305535	1	1	1	1
AZIN1	1	1	1	1	1	1	1	1	1	1	1	1
AXL	1	1	1.13261240625798	1	1	1.0187240271685	1	1.53213465572002	1	1	1.11967667027632	1
AVPR2	1	1	1	1	1	1	1	1	1	1	1	1
AURKAIP1	1.02949001970146	1	1.22406904245578	1	1.00398926586497	1	1.07470141879871	1.00008247891012	1.00020893457486	1	1	1
AURKA	1	1	1	1	1	1	1	1	1	1	1	1
ATXN7L3	1	1	1	1	1	1	1	1	1	1	1	1
ASPN	1	1.00057321950171	1	1	1.00570948518169	1	1	1.0000831193992	1	1	1.1502838847364	1
ASB2	1	1	1	1	1	7.46672093400254	1	1	1.01135193546579	1	1	1
ASAP1	1	1.12545516819927	1	1	1.10039378682582	1.06415804034331	1	1.00008286073591	1	1	1	1
ARV1	1.00393710853059	1	1.05415557126841	1	1.00473883040589	1	1	1	1.07142219843866	1	1	1
ARPP19	1	1.01276696567143	1	1	1	1	1.95873300444543	1.0000848801282	1	1	1	1
ARPC5	1	1	1.26059488746521	1.00256873663834	1.06421934233299	1	1.04321228287509	1	1	1	1	1
ARPC4	1	1	1	1	1	1	1	1.02283813635305	1	1	1	1
ARPC3	1	1	1.1379296115805	1	1.25401119108709	1	1.25621381277053	1.00007834260207	1	1	1	1
ARPC2	1	1	1	1	1.12252876197952	1	1	1.00008153866972	1	1	1	1
ARPC1B	1	1	1.00343409119147	1	1.07428400961703	1	1.01138754055272	1.00008269433157	1	1	1.02656211912663	1
ARPC1A	1	1	1.61259956338419	1.00254653898204	1	1	1.26212657944135	1	1	1	1	1.02833880965596
ARNT	1	1.00594839163105	1	1	1	1.09287044012615	1.03981992069833	1	1.33681614164463	1	1	1.00897221921417
ARNT2	1	1	1	1	1	1	1	1	1	1	1	1
ARMCX3	1	1	1.1989624915427	1	1.14563817792605	1	1	1	1.00021472562773	1	1.00561722477709	1
ARL6IP5	1	1.0000389759464	1	1	1	1.03876662413072	1.06677072470304	1.00008261962903	1	1	1	1
ARL1	1	1	1.37023566204764	1	1.00538596003838	1	1.07770047346395	1.00008063401613	1	1	1	1.01032952999959
ARID5B	1	1	1	1	1	1	1	1	1	1	1	1
ARHGEF6	1	1	1	1	1	1.5488483605955	1	1.00008365741739	1	1	1.13315091191742	1
ARHGEF3	1	1	1	1	1	1.14106380696177	1	1	1.00019876709968	1	1.00385842692389	1
ARHGEF2	1	1.07922718024514	1	1	1.1854962121404	1.12561347219797	1	1.00009152620925	1.00019913463841	1	1	1
ARHGEF25	1	1	1	1.00863833199561	1	1.32093841014256	1	1	1.0001390894933	1	1.03517921269357	1
ARHGEF17	1.05100099946663	1	1	1	1	1.72316152048228	1	1.00009165101985	1.00024157546297	1	1.74610781113554	1
ARHGDIB	1	1	1	1	1.08801088356295	1	1	1.06558940858883	1	1	1.01833997369276	1
ARHGAP31	1	1	1.11500737687305	1.04160770128649	1	1	1.00729670606023	1	1	1	1.31215858726686	1.00815299608862
ARHGAP30	1	1	1	1	1.5237326082229	1	1	1.00008493075354	1	1	1	1
ARHGAP25	1	1	1.0071189124293	1.00031131214585	1.10370715558054	1	1	1.03654383929512	1.00019987119437	1	1	1
ARHGAP18	1	1	1.10713525453176	1	1	2.10039562656894	1	1.00675807117977	1	1	1.00573536276382	1
ARHGAP15	1.0207125709108	1	1	1	1.08883592465045	1	1	1.13552716014179	1	1	1.01851010635212	1
ARFIP2	1	1	1	1	1	1	1	1	1	1	1	1
ARF6	1	1	1.04485962045394	1	1.02898647267651	1	1.00547786601397	1.00007873006658	1	1	1	1.12112722170486
ARF5	1	1.04835752992121	1	1	1.03283809395699	1	1.02255342851142	1	1	1	1	1
ARF4	1	1	1.13111496249274	1.00727716635161	1.26343500387708	1	1	1	1	1	1	1.01380882712547
ARF3	1	1	1.114953308673	1	1.18620861309274	1	1.03266417009695	1.0000793873044	1	1	1	1
ARF1	1.02531632424773	1	1.32431991297981	1	1.02963474213734	1	1	1	1	1	1	1.02185673077362
AQP1	1	1.0355923109859	1	1	1	2.48372672236081	1	1	1.01335895778165	1	1.06657816075009	1
APOO	1	1	1.03522155128197	1.03418247696568	1	1.00899070989684	1.00801395100101	1	1.01011159048751	1	1	1
APOC4	1.07785077648978	1.02461659692264	1.11027207703317	1.03367277581668	1	1	1	1	1.00022061932728	1	1	1
APOC3	1.01028753440925	1.05817496861705	1.01898886064389	1.00123977893153	1.06326342862459	1	1	1	1.0002430958076	1	1	1.00665652084258
APOC2	1	1.04775757486272	1	1.00197618058097	1.11590858712998	1	1.10001758360298	1	1	1	1	1
APOC1	1.0760842455312	1	2.59003538790562	1	1	1.09187769593497	1	1	1.00019684122161	1.01579911437161	1	1
APOBEC3G	1	1	1	1	1.0064599007727	1.04738737358441	1	1.00008331153056	1	1	1.0205101275531	1
APOA2	1	1	1.1575758906703	1	1	1	1.12128928105758	1	1	1.05285606413422	1	1
APH1B	1	1	1	1	1.00542806051288	1.43084456366549	1	1.00008528528596	1	1	1.08945091613878	1
APH1A	1	1	1.28997374953422	1	1	1	1.03662765924548	1.33369376620893	1	1	1	1.06154706740437
APEX1	1	1.03989422254979	1	1.08783951731462	1.2691686477172	1	1.0887832839435	1.14146746623301	1	1	1	1
APCS	1	1	1.31451903519212	1.03848709654074	1	1	1.84090380455829	1.00008626550288	1	1.01626233888938	1	1.00084176014716
APBA3	1.28205392004522	1	1	1.00291628104142	1.02794372500219	1.00424727836567	1	1.00007791093985	1.00021468231152	1	1	1.1129388929434
AP3S1	1.00166459012016	1	1.19074610560596	1.07071805464351	1	1	1	1	1.0002221382942	1	1	1
AP3M1	1	1	1.13281616855356	1.05914918679065	1.04941366459096	1	1.16249504686246	1	1.00020371724231	1	1	1.03652813180319
AP2S1	1	1	1.27404022825465	1	1	1	1	1	1	1	1	1.00664660297565
AP2M1	1	1	1.64787564203395	1	1.04063321061794	1	1.03088432369215	1.0000775069371	1	1	1.02193025374542	1.08274553694917
AP1S2	1	1	1.18000079138169	1	1	1.4388150640828	1	1.00008065007529	1	1	1	1
AP1S1	1	1.1714894955785	1	1	1.30759114126798	1	2.01423761141477	1	1.00021662963751	1	1	1.12894604749063
ANXA2	1	1.1035771642684	1	1	1	1	2.01916759012065	1	1	1	1	1
ANLN	1.1019266425453	1	1	1.00129840576954	1.43005107939235	1	1.44475022754763	1	1	1	1	2.86645906282383
ANK2	1	1.11999884316998	1	1	1	3.86158977000879	1	1	1	1	1.08475293543613	1
ANGPT1	1	1.03116280739062	1	1	1	1.48213748880862	1.04117803307566	1	1.00022219575053	1	1.05909386006919	1
ANAPC13	1.00950873578929	1	1.10895541414191	1.03860541244233	1	1	1.16986662624855	1	1	1	1	1
AMIGO2	1	1	1.00631664425905	1	1	1	1	1	1.00021875980719	1	1	1
AMELX	1	1	1	1	1	1	1	1	1	1	1	1
AFG3L2	1	1	1	1	1	1	1	1	1	1	1	1
AFDN	1.14289797905263	1.13820805639674	1	1.02173511373808	1	1.19178692962051	1.02994969919214	1.00008297739551	1.0002156674987	1.01346572277584	1.09212617389394	1.05811439323172
ADRM1	1	1	1.47808747040336	1	1.09596385065043	1	1	1.00007754348339	1	1	1	1.35207745291688
ADRA2A	1	1	1	1	1	1.27030318734861	1.02076329459777	1	1.0002221587547	1	1.03834040653444	1
ADORA3	1	1	1.87159558364623	1	1.14509834850264	1	1	1	1	1	1	1
ADM	1	1	1.2289012616597	1	1.0052064361513	1	1.35744241582697	1.00008337620842	1	1	1	1.10053279881503
ADIPOR1	1	1.01912155652271	1.08399643032255	1.00253855923567	1	1	1.37220134187662	1.00008142244557	1	1	1	1
ADD3	1	1.01467045985616	1.10085618734799	1	1.00646023189335	1.16766092559597	1	1	1	1	1.15149666265578	1
ADAMTS3	1	1	1	1	1	2.17897913326131	1	1	1	1	1.15483555724	1
ADAMTS2	1	1.02435553936317	1	1	1.15576054583712	1	1	1	1	1	1	1
ADAMTS1	1	1	1	1	1	1.85405872370261	1	1.00008405203263	1	1	1	1
ADAM9	1	1	1.07584476482656	1	1	1	1.16500358179666	1.00008777534357	1	1	1	1
ADAM10	1	1.26325369013731	1	1.00224357002029	1.04930880343662	1	1.03723375947607	1	1	1	1.00157305845971	1
ACTN1	1	1	1	1	1	1	1	1	1	1	1	1
ACTB	1	1	1.14375397781861	1	1.01442249207787	1	1.0299584023411	1.03990392387033	1	1	1	1
ACTA2	1	1.20045491644235	1	1	1	1.35104055648193	1	1.0001021257784	1	1	1.75965019034686	1
ACOT13	1.17564811505053	1.09936361931427	1.25334549991678	1.01154065583494	1	1	1	1.00007644350276	1.00021355730274	1	1	1
ACAN	1	1	1	1	1	1	1	1	1	1	1	1
ABR	1	1.00718246529966	1	1	1.17853313103787	1.27029193582098	1	1.08197941563449	1	1	1.09240586186497	1
ABL2	1.06745047333317	1	1.0961860751557	1	1.01011543090063	1.39400431995344	1	1	1.00021097925138	1	1	1.05793006039129
ABI1	1	1	1.08711112098815	1.00943116001435	1.05631901197577	1	1.03170400502008	1.00007896638461	1	1	1.02084738918776	1
ABHD17A	1.07576545589898	1.10025896400656	1	1	1.11944231207439	1	1.02847229304761	1.00008654561483	1	1	1	1
ABCE1	1.03459522087674	1	1.70592156466163	1.00224706529585	1.04510696287861	1	1.23829693716809	1	1.00020494181648	1	1	1.33399627588144
ABCD4	1.70790600898306	1.00009010274243	1	1.0025501253957	1	1.10978767834061	1	1	1.00020853160547	1	1.06517345866	1.15055535098503
ABCB7	1.10347880543618	1.23264996540052	1	1.0012333901284	1	1.07362879498932	1.09660325217312	1.00007982740532	1.00019993782393	1	1	1.06834804712118
POFUT2	1	1	1	1	1	1	1	1	1	1	1	1
CEL	1	1	1	1	1	1	1	1	1	1	1	1
ATPAF1	1	1.04113855772795	1.13150505732668	1.00123823565493	1	1.00331344678603	1.15341411276663	1	1.00020906302844	1	1	1.18630477189129
FKBP8	1	1.26269664120712	1.11102144397506	1	1.06810546829731	1	1.6967249491295	1.00008391265467	1	1	1	1.4111549238911
LOX	1	1	1	1	1	1.27530234634249	1	1	1.00027959425806	1	1.01312912321866	1
UBLCP1	1	1	1	1	1.1560691984576	1	1.0230324690649	1.00683307075779	1	1	1	1
TFB2M	1	1	1.5545153014907	1	1.01395024883097	1	1.02706503214917	1	1.00020390244065	1	1	1.15258930455743
SULT1C3	1	1	1	1	1	1	1	1	1	1	1	1
SULF2	1	1	1	1.00265916326418	1.22520210369493	1	1	1	1.0002439815082	1	1	1
SULF1	1	1.24974813888856	1	1	1	1.61085188292158	1.12238532950358	1	1.08849227972168	1	1.07659688525573	1
SSU72	1.09794873633991	1	1.03352241775644	1.00254285800005	1	1	1.54767664089646	1	1.00020365013271	1	1	1
SSH2	1.03181328049461	1	1	1	1	1.72125137646505	1	1.00008074220245	1.00193132936117	1	1	1
SPTSSA	1	1	1	1.09054423629218	1	1	1	1.00008605137329	1	1	1	1
SMPD2	1	1	1.10536264885307	1	1.09581278832825	1	1	1.00007914579709	1.00025810072499	1	1	1
SMDT1	1.08711995416488	1.11899855059577	1.00054883607266	1	1	1.10522239805595	1.05426011257233	1	1.04907679951534	1	1	1
SLC8A1	1	1	1.31095362867561	1	1.07114702911737	1	1	1.0324204841254	1	1	1.5408579576937	1
SLC24A1	1.12568229602037	1.02378247535832	1	1.08244635556639	1	1.50824259556892	1.08378715212686	1	1	1	1.16299489547958	1.04590718460435
SLC1A3	1	1.0170120378902	1.00573365756192	1	1	1	1.01450513075428	1.0082047452821	1	1	1	1
SLC10A1	1.43946267812579	1.26742547793981	1	1.05744166791097	1.06539806628463	1	1.32720986497573	1	1.03432120089809	1.00719896336943	1	1.18871623557724
SEPHS2	1.13448615601553	1.19525064800194	1	1.00195011502109	1.12350507161513	1	1.01765476776663	1	1.03790677246962	1	1	1.1913117991873
SDSL	1	1	1	1	1	1	1	1	1	1	1	1
SCNN1D	1.01104581789371	1.24906751654411	1	1.00424930775974	1	1.10705198576127	1	1	1.0002289790592	1	1.24812121860375	1.28416907342757
SCNN1B	1	1	1	1	1	1	1	1	1	1	1	1
SCNN1A	1	1	1	1	1	1	1	1	1	1	1	1
SCN7A	1.06149258011013	1.05549976818905	1	1	1	2.21224989400273	1	1	1.00029805147768	1	1.03576104609018	1
RTRAF	1	1.0023275350078	1.09518493767537	1.01341152146031	1	1	1.13607639228159	1.00007964528368	1	1	1	1
PPA2	1	1.08665580506438	1.03391000636771	1.00497005030378	1	1	1.11640586240905	1	1	1	1	1
PMM2	1	1	1	1	1	1	1	1	1	1	1	1
PLPP4	1	1	1	1.00139234887558	1.04002602740841	1.12018817613259	1.00075987511481	1	1	1	1	1
PLD6	1.05158860066064	1.00247124573321	1	1.0271543928358	1	1	1.01821037552119	1.15245187790216	1	1	1.23708770588549	1.33514702758317
PLD3	1	1.07642276816622	1.02406940587176	1	1.3333113695445	1	1.00720347936866	1.0000771755802	1	1	1.05366910848619	1.03901488102223
PLAAT4	1	1	1.18860335016625	1.0167713201978	1.01403892965097	1.00173661930448	1	1.00008038321498	1	1	1	1
PIP5KL1	1	1	1	1	1	1	1	1	1	1	1	1
PIP4P2	1	1	1	1	1	2.09800345201792	1	1	1	1	1	1
PIP4P1	1	1	1	1.15341614006092	1	1	1	1	1.00449281927959	1	1	1.03131383673695
PIN1	1	1.15882151650329	1	1.0984745520181	1.10589599432307	1	1.06372150967571	1	1.00693386638915	1	1	1.00981711657331
PDF	1	1.0150211955245	1	1	1.07364983731292	1	1.0564012593773	1	1.00027670103558	1	1	1.00584290191959
PCYOX1	1	1	1	1	1	1	1	1	1	1	1	1
PCNA	1	1	1	1	1.24044416462285	1	1.03322323109188	1.00007978437928	1	1	1	1
PCMT1	1.05679614896455	1	1.39197888168062	1	1	1	1.45338609776817	1.00008072661795	1	1	1	1.01078687488735
PARP8	1	1.0535449488046	1	1	1.02875305320704	1	1	1.04036442401634	1.00022195892831	1	1	1
PARK7	1	1.00594839163105	1	1	1.79273289638938	1	1	1.02718941042188	1	1	1	1
NAA20	1.02590287519636	1	1.13424504267238	1	1.00588207120842	1	1.57423720144349	1.00008034183022	1	1	1	1
MAGT1	1	1	1.17690724705205	1.00131161407436	1.00186189948707	1	1.71212230900637	1	1	1.00488071095507	1.03224781714313	1.02972644050222
LYPLA1	1	1.11527220887839	1.04054349830879	1	1.01729397615935	1	1.58783599466643	1	1	1	1	1.08910226482265
LPCAT1	1	1	1	1	1.29517166929363	1	1	1.00008540889144	1.00013860271815	1	1	1.02351747197647
FAR1	1	1	1	1	1	1.02579454396752	1	1.0000802979736	1.00019772382506	1	1	1
ELOVL7	1	1	1	1	1	1.162330714294	1	1	1.20666409444387	1	1.10292952542234	1
DUSP23	1	1.00478211283681	1.25179363447191	1.00123922123574	1	1	1.5306909268525	1.00008066775763	1.00020180539952	1	1	1.00598902930756
DPYSL3	1	1	1	1	1	3.19794581779146	1	1	1	1	1.14439127715036	1
DIMT1	1	1	1	1	1	1.00925201739077	1.09245671715756	1.00008014370479	1	1	1	1
DHPS	1	1	1	1	1	1	1	1	1	1	1	1
CBR4	1.04591405285454	1.04729317763571	1.11651527783515	1	1	1.11362513148262	1.02691349870565	1	1.00020459972378	1	1.16401113236344	1.21071727413711
BMPR1B	1	1.12661190282039	1	1	1	1	1.02054115217931	1.00010347064971	1	1	1	1
BMP2	1	1	1	1	1	1	1	1	1	1	1	1
APIP	1	1	1	1	1	1	1	1	1	1	1	1
AGA	1	1.13863434000685	1	1	1.12388095142345	1	1	1.00008595420093	1	1	1.12232561614338	1
ADPRH	1	1	1	1	1	1.19284207584763	1	1.00008601215904	1	1	1	1
ACSM6	1	1	1	1	1	1	1	1	1	1	1	1
ACSM3	1.00144286206222	1	2.01045917283815	1.00800984711124	1	1.3124456187617	1	1	1.00021305776177	1.0175494122071	1	1.14519457931083
ACSL6	1	1	1	1	1	1	1	1	1	1	1	1
ACSBG1	1	1	1	1	1	1	1	1	1	1	1	1
ABHD14B	1	1	1.1679864126555	1.00257481664766	1.19478588930458	1	1	1	1.00020099653144	1	1.04072044146409	1.12591306728173
ABCB1	1	1	1	1.01187958072793	1.16265659952091	1	1.39192614309297	1	1	1	1.02037329336085	1
PPA1	1	1	1.27000131197586	1	1.16070845144886	1	1.07150348003217	1.00008197099963	1	1	1	1
ELOVL1	1	1	1	1.00814256826276	1.27191202105699	1	1.08615978730384	1	1	1	1	1
ELOVL5	1	1.01487155416224	1	1.03946850543599	1	1	1.06718347728547	1	1	1	1	1.10116233449498
UQCRQ	1	1	1.18271486562633	1	1	1	1.18458697975761	1	1.00021362713758	1.00488417355221	1	1
UQCRH	1	1	1.0912460355435	1	1	1.18146005968658	1.11702842854537	1	1.00021664130683	1	1	1
UQCRFS1	1	1	1.05201995235167	1	1	1.23562020624512	1.03214923845369	1	1.03336016554946	1	1	1
UQCRC1	1	1.00942931073918	1.35986816011496	1	1	1.32561774382701	1.00910350438962	1	1.00021576462981	1	1	1.59160235252212
UQCRB	1	1.14644872393057	1.04521922991347	1	1	1.01521808411694	1.24848444890763	1.00008305925606	1.00020756744326	1	1	1
UQCR11	1	1.00117915159444	1.21053676068272	1	1	1	1.19027805084988	1.01115269041515	1	1	1	1
UQCR10	1	1	1.30591583832807	1	1	1.12467152979475	1.10864540514965	1	1.00020651735217	1	1	1
TUSC3	1	1	1	1	1	1.84768188822476	1.01909575675659	1	1	1	1.02162870418962	1
TCIRG1	1	1	1	1	1	1	1	1	1	1	1	1
STARD3	1	1	1	1	1	1	1	1	1	1	1	1
SPTLC2	1	1.03390713010829	1.02841978046012	1	1	1	1.32489059387099	1.00007770791633	1	1	1	1
SMS	1	1.01076019855746	1.04510874750469	1	1	1	1.6108448124862	1	1	1	1	1
SLC24A3	1	1	1	1	1	2.19691915761138	1	1	1	1	2.44095437027996	1
SLC1A5	1	1	1.03573316197868	1	1	1.60774179103325	1	1.00008440895289	1	1	1.11774259521005	1
SLC17A5	1.06245904813855	1	1	1.00054178960844	1.19058555266295	1	1.24169973966112	1	1	1	1.06373422942004	1.07064215921802
SLC12A1	1	1	1	1.00135479885257	1.3691524432879	1	1	1.00011070676907	1	1	1	1
SLC11A2	1	1.32643003149466	1	1	1.1308444145033	1	1.52667178119767	1.06211303825055	1	1	1.42850802588438	1
SEC11C	1	1	2.07873289659179	1	1.00982552537649	1	1	1.00008173081144	1	1	1	1
SEC11A	1.11332667899791	1	1.2488952723551	1.00254646584298	1	1	1.26085017403138	1.06198730259446	1	1	1	1
SDHD	1	1	1.43721739120228	1.00123053552606	1	1	1.23251725336306	1	1.00022163469616	1	1	1.03530622836111
SDHC	1.04686191622716	1	1.0492186755263	1	1	1.1015805451183	1.02684236266542	1	1.00020679065802	1	1	1
SDHB	1	1.07385170885394	1	1	1	1	1.59531582653617	1	1.00020001611279	1	1	1.00341606712396
RRM2B	1	1.15726615407035	1	1.00260718175679	1.01396172815375	1	1.18968103134929	1	1	1	1	1
RPN2	1	1	1.1878009292044	1.00123128572169	1.030446619486	1	1.4750785400484	1	1	1	1.05784950519957	1
RPN1	1	1.01601117177742	1.01841146875185	1.00054057336572	1.08710607985167	1	1.27736218658384	1.00007740841441	1	1	1.07467288930881	1
RPL36A	1	1	1.1077029432295	1	1	1.01427419366606	1.11028561653914	1.00008165891751	1	1	1	1
RPL14	1	1.02391918776274	1.47021600133226	1.00124050910929	1	1	1.89247264769797	1.00007708466563	1	1	1	1
PMVK	1	1	1.49253135367683	1.05126028224025	1	1	1.07227159304918	1	1.00911918149964	1	1	1.02175514083775
PLPP2	1	1	1	1.00142388996858	1	1.28698290737217	1	1	1.41235555400682	1	1	1
PLPP1	1	1.00044052329326	1	1.00297869476356	1	1.02746139134616	1.04470967032327	1.00008126683792	1	1	1	1
PLCL1	1	1	1	1	1	5.21374662074422	1	1	1.01495777834776	1	1.21895795007698	1
PLA2G7	1	1	1.04210412825692	1	2.53411901721051	1	1.02024487627234	1.00856369113287	1	1	1	1.00629993440558
PIK3R5	1	1	1	1	1.17033229910463	1.02528115079255	1	1	1.02290647682703	1	1	1
PIGT	1	1.08123937771356	1	1	1.0706640973659	1	1.06629524171852	1	1	1	1	1
PIGK	1	1	1.21396364972519	1.00800270321976	1	1	1.33254226350508	1	1	1	1	1
PI4K2A	1	1	1	1.01861228011698	1.54605067427832	1	1	1	1.00020379849941	1	1	1.31324109833526
PHYH	1.01622296467289	1.03726974357211	1	1.01430125040945	1	1	1.02642521287826	1	1.00021569790518	1.02250177931963	1	1.22185920189418
PGK1	1	1	1.11465518002812	1	1	1.01131785138159	1.09695781313418	1	1.00019769012987	1	1	1.10346860992154
PGAM1	1	1	1	1.05610727433792	1.0155322098705	1	1.01875462884321	1.00007606977341	1.00023819535991	1	1	1
PDHA1	1	1	1	1	1	1	1	1	1	1	1	1
PCCB	1	1	1.04748733966257	1	1	1.00457143219314	1.03098817158794	1	1.00022431305346	1.01880737372881	1	1.38994515465139
PAPSS1	1	1	1	1	1.31350384580889	1	1	1.00008033799222	1	1	1.08141091242349	1
NME4	1	1.02893190307637	1	1.00528301805328	1.05154099788613	1	2.80088860681306	1	1.0002001593992	1	1	1.04067628214294
NME2	1	1	1	1	1	1	1	1	1	1	1	1
NME1	1	1	1.09393207379296	1	1.50684522259834	1	1.51756188009247	1.05726348134025	1	1	1	1
MCAT	1	1	1.61318108589616	1	1	1	1.20045030356279	1.00008042563166	1	1	1.12931727247414	1.03512884263487
MAN2B1	1	1	1.14913205741218	1	1.00260126495876	1	1	1.06752102016532	1	1	1.05764026159027	1
HEXB	1	1	1.03003905758067	1	1	1	1.29245387981082	1	1	1	1	1
HEPH	1	1	1.1731808771953	1	1.04309409733897	1	1	1	1	1	1.13291117226345	1
HCST	1	1	1	1.02348062514413	1.04718771075149	1	1	1.00008281681316	1	1	1	1
GUCY1A1	1	1	1.04295923647713	1.01135749425472	1	1.24015487899989	1	1	1.0001386743617	1	1.03769678623804	1
GCSH	1.09532057483425	1.23070217653127	1	1.00123223176788	1	1	1.84785586092307	1	1.00022580425064	1	1	1
ECI1	1	1	1.03219703096069	1	1	1.14898785748207	1.15672972773997	1	1	1	1	1.07314398755126
DPYSL2	1	1.01638011017435	1	1.00197591937285	1	1	1	1	1.03791795990472	1	1.02505250283709	1
DPM3	1	1.11894811847327	1	1.01436071672973	1.16111248073901	1	1	1	1	1	1	1
DPM1	1	1	1.02598412008805	1.00257542250613	1.00067636419834	1	1.02943781298271	1	1.02498462851764	1	1	1
DPEP1	1	1	1	1.00144294582049	1.07894300940633	1	1	1	1	1	1	1
CSGALNACT1	1.07625250067975	1.04380157923516	1	1	1	1.69585955598322	1	1	1.00024699131413	1	1.29767660345155	1
COX8A	1	1	1.37027606733884	1	1	1.19207193676124	1.09124369546735	1	1.00020038295927	1	1	1
COX7C	1.00868088603443	1.01264318843948	1.21391918349954	1	1	1.03161390737207	1.01866753434826	1	1.00021754955246	1	1	1
COX7B	1	1	1.27408164564688	1	1	1	1.5321540167512	1.00007619112586	1	1	1	1
COX7A2L	1.00880509953967	1	1	1.00054224179989	1.00901472753978	1	1.17220477424034	1	1.00020377255682	1	1	1.08950681378087
COX7A2	1	1	2.01876484392873	1	1	1	1.12718072458483	1	1	1	1	1
COX6C	1	1	1.15470905590488	1	1	1.02929120875855	1.00891447328776	1.00008112974949	1.00022269060077	1	1	1
COX6B1	1	1	1.10013897225395	1	1	1.02706303240775	1.18469885428762	1	1	1	1	1
COX6A1	1	1	1.44868369000682	1.00293268836294	1.04529134733523	1	1.02026963811287	1.00008143168927	1	1	1	1
COX5B	1.05938763737968	1.00233360996203	1.76951124693632	1	1	1.08066887808103	1.29972259419305	1.00007719065861	1	1	1	1
COX5A	1	1	1.28442755590947	1	1	1.0495454743929	1.09267425341578	1.00007908877288	1.00019752346104	1	1	1
COX4I1	1	1	1.33051472762721	1	1	1.00331263468202	1.07008590042342	1.00007602960916	1.00021349004002	1	1	1
CMPK1	1.00070032417631	1.02749128652402	1.00290649682939	1	1.10308546207734	1	1.06924843907157	1.00007813799599	1	1	1	1.06417623100209
CA9	1	1	1	1	1	1.36264945950039	1.10836554390398	1	1.00025772819677	1	1	1
BLVRA	1	1	1.08068770803607	1	1	1	1	1.00009517600908	1	1	1	1
B3GNT7	1	1	1	1	1	1	1	1	1	1	1	1
B3GNT4	1	1	1	1	1	1	1	1	1	1	1	1
B3GAT3	1	1	1.07783066665312	1.00806968859472	1	1.02311970820046	1.05895185669199	1.0000783101358	1	1	1.05878120002554	1.09530803966944
ATP2B4	1	1.27340825357858	1	1	1	1.04988582243393	1	1	1.0002260476397	1	1	1.0161194760078
ASRGL1	1	1	1	1	1	1	1	1	1	1	1	1
ALDH3B1	1	1	1	1	1	1.30535028304044	1	1.04382550501462	1	1	1	1
AGPAT2	1	1	1	1	1.0295702333648	1.08095746935882	1	1	1.06245829715685	1	1	1.15409690850959
ADCY7	1	1	1	1.01430765743661	1	1.33045212631635	1	1	1.00023969606881	1	1	1
ACSS1	1	1	1.00734973055009	1	1	2.310795881631	1	1.00007710306016	1.18896913648891	1	1.29021724747202	1
ACP5	1	1	1	1	1.05339135810855	1	1.04137435437088	1.00008490452389	1	1	1.02195789120004	1
ACOT8	1	1.03988772911436	1	1.00123168525761	1	1	1	1	1.00024019949748	1	1	1
ACLY	1	1	1	1	1	1	1	1	1	1	1	1
ABCD3	1	1	1	1	1.54306812439973	1	1.03109563004509	1	1	1	1.035149642134	1.87426850269512
