	ensembl_gene_id	external_gene_name
65194	ENSG00000273049	
65195	ENSG00000273046	
65196	ENSG00000290026	
65197	ENSG00000183242	WT1-AS
65198	ENSG00000198353	HOXC4
65199	ENSG00000179546	HTR1D
65200	ENSG00000183586	HMGN3P1
65201	ENSG00000143536	CRNN
65202	ENSG00000172789	HOXC5
65203	ENSG00000290052	
65204	ENSG00000248265	FLJ12825
65205	ENSG00000201547	Y_RNA
65206	ENSG00000273361	
65207	ENSG00000244610	RN7SL756P
65208	ENSG00000263690	MIR548D2
65209	ENSG00000249388	
65210	ENSG00000199121	MIR26B
65211	ENSG00000207688	MIR548AA2
65212	ENSG00000231793	DOC2GP
65213	ENSG00000186207	LCE5A
65214	ENSG00000264754	
65215	ENSG00000127831	VIL1
65216	ENSG00000169509	CRCT1
65217	ENSG00000161921	CXCL16
65218	ENSG00000250432	FAM242C
65219	ENSG00000185966	LCE3E
65220	ENSG00000163202	LCE3D
65221	ENSG00000267321	SNHG30
65222	ENSG00000232862	
65223	ENSG00000202146	Y_RNA
65224	ENSG00000092850	TEKT2
65225	ENSG00000290925	LRRC37A11P
65226	ENSG00000123415	SMUG1
65227	ENSG00000130600	H19
65228	ENSG00000067191	CACNB1
65229	ENSG00000116863	ADPRS
65230	ENSG00000171812	COL8A2
65231	ENSG00000247095	MIR210HG
65232	ENSG00000054116	TRAPPC3
65233	ENSG00000254990	
65234	ENSG00000281655	
65235	ENSG00000288047	
65236	ENSG00000127838	PNKD
65237	ENSG00000286369	
65238	ENSG00000254607	
65239	ENSG00000174579	MSL2
65240	ENSG00000288789	
65241	ENSG00000254921	
65242	ENSG00000255517	DPP3-DT
65243	ENSG00000116871	MAP7D1
65244	ENSG00000223968	
65245	ENSG00000271943	
65246	ENSG00000250742	LINC02381
65247	ENSG00000232766	KIAA1143P2
65248	ENSG00000272282	LINC02084
65249	ENSG00000245552	LNCRNA-IUR
65250	ENSG00000187672	ERC2
65251	ENSG00000260470	
65252	ENSG00000257534	
65253	ENSG00000248576	
65254	ENSG00000231887	PRH1
65255	ENSG00000275778	
65256	ENSG00000212127	TAS2R14
65257	ENSG00000212126	TAS2R50
65258	ENSG00000255837	TAS2R20
65259	ENSG00000212124	TAS2R19
65260	ENSG00000289976	
65261	ENSG00000108733	PEX12
65262	ENSG00000256436	TAS2R31
65263	ENSG00000289074	
65264	ENSG00000288907	
65265	ENSG00000289486	
65266	ENSG00000256019	TAS2R63P
65267	ENSG00000255980	LINC02953
65268	ENSG00000255135	EMSY-DT
65269	ENSG00000226761	TAS2R46
65270	ENSG00000238083	LRRC37A2
65271	ENSG00000255374	TAS2R43
65272	ENSG00000256400	
65273	ENSG00000256188	TAS2R30
65274	ENSG00000290078	
65275	ENSG00000289562	
65276	ENSG00000256981	
65277	ENSG00000280832	GSEC
65278	ENSG00000256712	
65279	ENSG00000256537	SMIM10L1
65280	ENSG00000289391	
65281	ENSG00000290204	
65282	ENSG00000287243	THCAT155
65283	ENSG00000255717	SNHG1
65284	ENSG00000111788	
65285	ENSG00000158428	CATIP
65286	ENSG00000087111	PIGS
65287	ENSG00000212440	SNORA75
65288	ENSG00000163508	EOMES
65289	ENSG00000255753	
65290	ENSG00000286911	
65291	ENSG00000260423	LINC02367
65292	ENSG00000163817	SLC6A20
65293	ENSG00000172318	B3GALT1
65294	ENSG00000228222	
65295	ENSG00000238357	RNU7-148P
65296	ENSG00000287577	
65297	ENSG00000214211	CTAGE14P
65298	ENSG00000279001	
65299	ENSG00000235335	B3GALT1-AS1
65300	ENSG00000111012	CYP27B1
65301	ENSG00000230299	SNRPEP11
65302	ENSG00000246575	
65303	ENSG00000152291	TGOLN2
65304	ENSG00000264592	RN7SL131P
65305	ENSG00000231849	UBE2V2P4
65306	ENSG00000160094	ZNF362
65307	ENSG00000270115	
65308	ENSG00000184389	A3GALT2
65309	ENSG00000271065	SLC4A8-AS1
65310	ENSG00000257851	HNRNPA3P10
65311	ENSG00000284730	TMDD1
65312	ENSG00000225313	
65313	ENSG00000196876	SCN8A
65314	ENSG00000239143	Y_RNA
65315	ENSG00000270532	PEBP1P2
65316	ENSG00000284154	MIR3605
65317	ENSG00000222112	RN7SKP16
65318	ENSG00000233246	PHC2-AS1
65319	ENSG00000263841	RN7SL44P
65320	ENSG00000042445	RETSAT
65321	ENSG00000197956	S100A6
65322	ENSG00000242512	LINC01206
65323	ENSG00000196154	S100A4
65324	ENSG00000188015	S100A3
65325	ENSG00000115459	ELMOD3
65326	ENSG00000196754	S100A2
65327	ENSG00000285867	
65328	ENSG00000188643	S100A16
65329	ENSG00000189334	S100A14
65330	ENSG00000189171	S100A13
65331	ENSG00000290976	
65332	ENSG00000271853	
65333	ENSG00000160678	S100A1
65334	ENSG00000290977	
65335	ENSG00000290978	
65336	ENSG00000272030	
65337	ENSG00000290979	
65338	ENSG00000291277	
65339	ENSG00000160679	CHTOP
65340	ENSG00000290980	
65341	ENSG00000290698	
65342	ENSG00000284574	MIR6787
65343	ENSG00000141551	CSNK1D
65344	ENSG00000143553	SNAPIN
65345	ENSG00000214193	SH3D21
65346	ENSG00000120645	IQSEC3
65347	ENSG00000252257	RN7SKP265
65348	ENSG00000286453	
65349	ENSG00000240478	
65350	ENSG00000287605	
65351	ENSG00000261051	
65352	ENSG00000243415	
65353	ENSG00000240032	LNCSRLR
65354	ENSG00000225611	CCDC13-AS2
65355	ENSG00000290072	
65356	ENSG00000289809	
65357	ENSG00000256948	
65358	ENSG00000249695	
65359	ENSG00000286379	
65360	ENSG00000256694	
65361	ENSG00000256540	IQSEC3-AS1
65362	ENSG00000196182	STK40
65363	ENSG00000131368	MRPS25
65364	ENSG00000111181	SLC6A12
65365	ENSG00000289339	
65366	ENSG00000289399	
65367	ENSG00000254789	
65368	ENSG00000236935	
65369	ENSG00000271014	
65370	ENSG00000290080	
65371	ENSG00000273196	
65372	ENSG00000254427	LINC02696
65373	ENSG00000042493	CAPG
65374	ENSG00000287737	
65375	ENSG00000256422	LINC02552
65376	ENSG00000265458	NARF-AS2
65377	ENSG00000262768	
65378	ENSG00000262772	LINC01977
65379	ENSG00000141582	CBX4
65380	ENSG00000181817	LSM10
65381	ENSG00000290241	
65382	ENSG00000290242	
65383	ENSG00000222821	RNU4-27P
65384	ENSG00000287110	ACAD9-DT
65385	ENSG00000255422	
65386	ENSG00000262343	
65387	ENSG00000236869	ZKSCAN7-AS1
65388	ENSG00000262585	LINC01979
65389	ENSG00000116885	OSCP1
65390	ENSG00000290083	
65391	ENSG00000256940	PPP1R14B-AS1
65392	ENSG00000214820	MPRIPP1
65393	ENSG00000262188	LINC01978
65394	ENSG00000173706	HEG1
65395	ENSG00000250303	LINC02762
65396	ENSG00000167291	TBC1D16
65397	ENSG00000224795	NTM-AS1
65398	ENSG00000255129	TTC12-DT
65399	ENSG00000278376	
65400	ENSG00000251226	LINC02714
65401	ENSG00000289621	
65402	ENSG00000246523	FZD4-DT
65403	ENSG00000252642	RNA5SP137
65404	ENSG00000288022	
65405	ENSG00000246273	SBF2-AS1
65406	ENSG00000283154	IQCJ-SCHIP1
65407	ENSG00000201448	SNORA63C
65408	ENSG00000116898	MRPS15
65409	ENSG00000285693	
65410	ENSG00000288061	
65411	ENSG00000285533	RELA-DT
65412	ENSG00000255671	
65413	ENSG00000256577	SLC6A12-AS1
65414	ENSG00000010379	SLC6A13
65415	ENSG00000246067	RAB30-DT
65416	ENSG00000275516	
65417	ENSG00000142694	EVA1B
65418	ENSG00000232237	ASCL5
65419	ENSG00000141527	CARD14
65420	ENSG00000225857	LINC02816
65421	ENSG00000243155	
65422	ENSG00000287917	
65423	ENSG00000232586	KIAA1614-AS1
65424	ENSG00000251520	
65425	ENSG00000270711	
65426	ENSG00000290057	
65427	ENSG00000135823	STX6
65428	ENSG00000173825	TIGD3
65429	ENSG00000204403	CASP12
65430	ENSG00000255746	
65431	ENSG00000163938	GNL3
65432	ENSG00000261799	
65433	ENSG00000290285	
65434	ENSG00000073614	KDM5A
65435	ENSG00000286011	
65436	ENSG00000237292	LINC01732
65437	ENSG00000222162	RN7SKP151
65438	ENSG00000225359	
65439	ENSG00000229648	RPSAP22
65440	ENSG00000148925	BTBD10
65441	ENSG00000153029	MR1
65442	ENSG00000168906	MAT2A
65443	ENSG00000117500	TMED5
65444	ENSG00000280904	
65445	ENSG00000252787	
65446	ENSG00000212493	SNORD19
65447	ENSG00000238862	SNORD19B
65448	ENSG00000222345	SNORD19C
65449	ENSG00000212452	SNORD69
65450	ENSG00000118640	VAMP8
65451	ENSG00000016864	GLT8D1
65452	ENSG00000237003	RPL36AP11
65453	ENSG00000225297	
65454	ENSG00000223745	CCDC18-AS1
65455	ENSG00000168899	VAMP5
65456	ENSG00000287548	
65457	ENSG00000168894	RNF181
65458	ENSG00000254583	
65459	ENSG00000255401	
65460	ENSG00000152266	PTH
65461	ENSG00000228901	HMGN2P36
65462	ENSG00000254791	FAR1-IT1
65463	ENSG00000240454	RPL39P26
65464	ENSG00000200685	Y_RNA
65465	ENSG00000255075	CENPUP1
65466	ENSG00000255088	
65467	ENSG00000255411	LINC02548
65468	ENSG00000168890	TMEM150A
65469	ENSG00000120647	CCDC77
65470	ENSG00000254927	
65471	ENSG00000254930	LINC02545
65472	ENSG00000201856	RNA5SP331
65473	ENSG00000254438	LINC02683
65474	ENSG00000197601	FAR1
65475	ENSG00000173821	RNF213
65476	ENSG00000229567	
65477	ENSG00000114902	SPCS1
65478	ENSG00000122483	CCDC18
65479	ENSG00000114904	NEK4
65480	ENSG00000137747	TMPRSS13
65481	ENSG00000168883	USP39
65482	ENSG00000289766	
65483	ENSG00000134532	SOX5
65484	ENSG00000275956	
65485	ENSG00000270941	
65486	ENSG00000271137	
65487	ENSG00000055957	ITIH1
65488	ENSG00000274386	TMEM269
65489	ENSG00000177868	SVBP
65490	ENSG00000289259	
65491	ENSG00000289883	
65492	ENSG00000286756	
65493	ENSG00000120370	GORAB
65494	ENSG00000290061	
65495	ENSG00000251562	MALAT1
65496	ENSG00000270117	
65497	ENSG00000188825	LINC00910
65498	ENSG00000133884	DPF2
65499	ENSG00000240553	
65500	ENSG00000263793	MIR3115
65501	ENSG00000266802	
65502	ENSG00000229010	
65503	ENSG00000206935	RNU6-514P
65504	ENSG00000252578	RNU6-135P
65505	ENSG00000004487	KDM1A
65506	ENSG00000055955	ITIH4
65507	ENSG00000279602	
65508	ENSG00000277084	RNU2-4P
65509	ENSG00000288909	
65510	ENSG00000252882	RNU6-1137P
65511	ENSG00000175906	ARL4D
65512	ENSG00000168887	C2orf68
65513	ENSG00000251763	RNU6-470P
65514	ENSG00000267151	MIR2117HG
65515	ENSG00000284344	MIR2117
65516	ENSG00000252279	RNU6-406P
65517	ENSG00000252729	RNU6-971P
65518	ENSG00000237888	
65519	ENSG00000067596	DHX8
65520	ENSG00000168878	SFTPB
65521	ENSG00000166439	RNF169
65522	ENSG00000196734	LCE1B
65523	ENSG00000186844	LCE1A
65524	ENSG00000235942	LCE6A
65525	ENSG00000278879	
65526	ENSG00000256473	
65527	ENSG00000163206	SMCP
65528	ENSG00000242999	RN7SL239P
65529	ENSG00000216192	MIR920
65530	ENSG00000241170	RPL31P46
65531	ENSG00000256120	SOX5-AS1
65532	ENSG00000286943	
65533	ENSG00000163207	IVL
65534	ENSG00000118363	SPCS2
65535	ENSG00000224308	LINC01527
65536	ENSG00000184148	SPRR4
65537	ENSG00000163209	SPRR3
65538	ENSG00000197503	LINC00477
65539	ENSG00000234262	
65540	ENSG00000252920	
65541	ENSG00000256852	KNOP1P1
65542	ENSG00000169469	SPRR1B
65543	ENSG00000244662	
65544	ENSG00000183395	PMCH
65545	ENSG00000115523	GNLY
65546	ENSG00000163216	SPRR2D
65547	ENSG00000281344	HELLPAR
65548	ENSG00000264554	RN7SL793P
65549	ENSG00000258142	
65550	ENSG00000283052	LINC02456
65551	ENSG00000241794	SPRR2A
65552	ENSG00000017427	IGF1
65553	ENSG00000196805	SPRR2B
65554	ENSG00000203785	SPRR2E
65555	ENSG00000200152	RNU6-216P
65556	ENSG00000244094	SPRR2F
65557	ENSG00000162139	NEU3
65558	ENSG00000229035	SPRR2C
65559	ENSG00000159516	SPRR2G
65560	ENSG00000162706	CADM3
65561	ENSG00000234611	OR2AT2P
65562	ENSG00000213333	NPM1P50
65563	ENSG00000248671	ALG1L9P
65564	ENSG00000203363	GPR160P1
65565	ENSG00000169507	SLC38A11
65566	ENSG00000255403	HSPD1P13
65567	ENSG00000257254	
65568	ENSG00000175832	ETV4
65569	ENSG00000258169	LINC00485
65570	ENSG00000243696	
65571	ENSG00000222663	RNU4-55P
65572	ENSG00000252081	RNU6-277P
65573	ENSG00000285813	
65574	ENSG00000257564	
65575	ENSG00000222552	RNA5SP60
65576	ENSG00000225670	CADM3-AS1
65577	ENSG00000257948	
65578	ENSG00000170903	MSANTD4
65579	ENSG00000213088	ACKR1
65580	ENSG00000239799	ITIH4-AS1
65581	ENSG00000272573	MUSTN1
65582	ENSG00000182359	KBTBD3
65583	ENSG00000228560	
65584	ENSG00000067715	SYT1
65585	ENSG00000248592	STIMATE-MUSTN1
65586	ENSG00000196184	OR10J1
65587	ENSG00000224943	LINC02819
65588	ENSG00000179639	FCER1A
65589	ENSG00000149313	AASDHPPT
65590	ENSG00000213533	STIMATE
65591	ENSG00000152292	SH2D6
65592	ENSG00000225315	
65593	ENSG00000254433	
65594	ENSG00000142661	MYOM3
65595	ENSG00000275789	MIR8064
65596	ENSG00000279144	
65597	ENSG00000287846	
65598	ENSG00000289519	
65599	ENSG00000254580	LINC02719
65600	ENSG00000162267	ITIH3
65601	ENSG00000152578	GRIA4
65602	ENSG00000278109	Metazoa_SRP
65603	ENSG00000005102	MEOX1
65604	ENSG00000284407	MIR5001
65605	ENSG00000244384	RN7SL359P
65606	ENSG00000135930	EIF4E2
65607	ENSG00000230703	MYOM3-AS1
65608	ENSG00000142677	IL22RA1
65609	ENSG00000185436	IFNLR1
65610	ENSG00000185829	ARL17A
65611	ENSG00000286185	
65612	ENSG00000287958	
65613	ENSG00000287780	
65614	ENSG00000168026	TTC21A
65615	ENSG00000230023	LINC02800
65616	ENSG00000232298	GRHL3-AS1
65617	ENSG00000163435	ELF3
65618	ENSG00000284690	CD300H
65619	ENSG00000120088	CRHR1
65620	ENSG00000254827	SLC22A18AS
65621	ENSG00000205531	NAP1L4
65622	ENSG00000228696	ARL17B
65623	ENSG00000207456	RNU6-997P
65624	ENSG00000249007	
65625	ENSG00000143942	CHAC2
65626	ENSG00000232296	
65627	ENSG00000235811	
65628	ENSG00000212512	Y_RNA
65629	ENSG00000227109	CRIP1P3
65630	ENSG00000243323	PTPRVP
65631	ENSG00000265452	MIR3682
65632	ENSG00000119737	GPR75
65633	ENSG00000068878	PSME4
65634	ENSG00000257191	
65635	ENSG00000257894	
65636	ENSG00000133067	LGR6
65637	ENSG00000230655	OR7E55P
65638	ENSG00000221788	MIR1252
65639	ENSG00000257604	
65640	ENSG00000244699	EVA1CP5
65641	ENSG00000257474	
65642	ENSG00000240665	LSP1P2
65643	ENSG00000242953	
65644	ENSG00000238278	ALG1L6P
65645	ENSG00000257956	NOP56P3
65646	ENSG00000073969	NSF
65647	ENSG00000176915	ANKLE2
65648	ENSG00000272690	LINC02018
65649	ENSG00000239959	ENPP7P2
65650	ENSG00000243794	SNRPCP10
65651	ENSG00000244674	RPS3AP15
65652	ENSG00000247077	PGAM5
65653	ENSG00000214021	TTLL3
65654	ENSG00000143851	PTPN7
65655	ENSG00000176654	NANOGP1
65656	ENSG00000290484	
65657	ENSG00000205754	SLCO1B7
65658	ENSG00000290524	
65659	ENSG00000256667	KLRA1P
65660	ENSG00000290537	
65661	ENSG00000154146	NRGN
65662	ENSG00000238105	GOLGA2P5
65663	ENSG00000255045	
65664	ENSG00000019102	VSIG2
65665	ENSG00000290571	GOLGA2P5
65666	ENSG00000149564	ESAM
65667	ENSG00000257489	
65668	ENSG00000290576	
65669	ENSG00000248593	DSTNP2
65670	ENSG00000290712	DSTNP2
65671	ENSG00000272937	OR6U2P
65672	ENSG00000290754	
65673	ENSG00000203408	OR6C71P
65674	ENSG00000290813	
65675	ENSG00000233606	OR6C66P
65676	ENSG00000290814	
65677	ENSG00000286220	
65678	ENSG00000290863	
65679	ENSG00000250073	ESAM-AS1
65680	ENSG00000255583	
65681	ENSG00000290896	
65682	ENSG00000120458	MSANTD2
65683	ENSG00000244050	DEFB109F
65684	ENSG00000290939	
65685	ENSG00000164845	FAM86FP
65686	ENSG00000116991	SIPA1L2
65687	ENSG00000290940	
65688	ENSG00000257896	
65689	ENSG00000068912	ERLEC1
65690	ENSG00000257542	OR7E47P
65691	ENSG00000290965	OR7E47P
65692	ENSG00000279342	
65693	ENSG00000135477	KRT87P
65694	ENSG00000254509	
65695	ENSG00000245498	MSANTD2-AS1
65696	ENSG00000290966	KRT87P
65697	ENSG00000274928	KRT89P
65698	ENSG00000290967	
65699	ENSG00000256594	
65700	ENSG00000254941	
65701	ENSG00000185684	EP400P1
65702	ENSG00000154134	ROBO3
65703	ENSG00000291171	
65704	ENSG00000171634	BPTF
65705	ENSG00000116350	SRSF4
65706	ENSG00000241529	RN7SL767P
65707	ENSG00000176542	USF3
65708	ENSG00000121579	NAA50
65709	ENSG00000117501	MROH9
65710	ENSG00000283591	MIR4430
65711	ENSG00000152689	RASGRP3
65712	ENSG00000250654	
65713	ENSG00000291180	
65714	ENSG00000226552	
65715	ENSG00000007933	FMO3
65716	ENSG00000256274	TAS2R64P
65717	ENSG00000291182	
65718	ENSG00000250770	
65719	ENSG00000291189	
65720	ENSG00000239280	
65721	ENSG00000242659	
65722	ENSG00000178075	GRAMD1C
65723	ENSG00000256069	A2MP1
65724	ENSG00000221390	MIR1295A
65725	ENSG00000283598	MIR1295B
65726	ENSG00000117507	FMO6P
65727	ENSG00000256650	RERG-IT1
65728	ENSG00000255660	RERG-AS1
65729	ENSG00000256283	METTL8P1
65730	ENSG00000243916	
65731	ENSG00000286608	
65732	ENSG00000094963	FMO2
65733	ENSG00000271327	
65734	ENSG00000271259	
65735	ENSG00000139323	POC1B
65736	ENSG00000254568	
65737	ENSG00000154133	ROBO4
65738	ENSG00000119812	FAM98A
65739	ENSG00000225243	
65740	ENSG00000187800	PEAR1
65741	ENSG00000240776	
65742	ENSG00000241889	
65743	ENSG00000226982	CENPCP1
65744	ENSG00000132694	ARHGEF11
65745	ENSG00000259075	POC1B-GALNT4
65746	ENSG00000286415	
65747	ENSG00000114573	ATP6V1A
65748	ENSG00000238038	ATP6V0E1P3
65749	ENSG00000187999	HNRNPA1P61
65750	ENSG00000239649	MYADML
65751	ENSG00000257594	GALNT4
65752	ENSG00000270344	POC1B-AS1
65753	ENSG00000202382	Y_RNA
65754	ENSG00000278590	RN7SL113P
65755	ENSG00000207207	Y_RNA
65756	ENSG00000279939	
65757	ENSG00000244399	RN7SL251P
65758	ENSG00000258302	
65759	ENSG00000199936	Y_RNA
65760	ENSG00000276281	RN7SL126P
65761	ENSG00000271614	ATP2B1-AS1
65762	ENSG00000252207	RNA5SP365
65763	ENSG00000257480	MRPL2P1
65764	ENSG00000252823	RNU6-148P
65765	ENSG00000258290	BRWD1P2
65766	ENSG00000115486	GGCX
65767	ENSG00000257725	LINC02399
65768	ENSG00000134533	RERG
65769	ENSG00000254943	
65770	ENSG00000221932	HEPN1
65771	ENSG00000285825	CCDC15-DT
65772	ENSG00000149548	CCDC15
65773	ENSG00000070961	ATP2B1
65774	ENSG00000165478	HEPACAM
65775	ENSG00000254468	
65776	ENSG00000230724	LINC01001
65777	ENSG00000178035	IMPDH2
65778	ENSG00000237842	SMU1P1
65779	ENSG00000289568	
65780	ENSG00000224520	KRT8P45
65781	ENSG00000166181	API5
65782	ENSG00000253831	ETV3L
65783	ENSG00000117036	ETV3
65784	ENSG00000235700	CYCSP52
65785	ENSG00000234277	LINC01641
65786	ENSG00000232864	NUCKS1P1
65787	ENSG00000242757	
65788	ENSG00000224834	BTF3P9
65789	ENSG00000201148	RNA5SP42
65790	ENSG00000142698	C1orf94
65791	ENSG00000270241	
65792	ENSG00000121361	KCNJ8
65793	ENSG00000121904	CSMD2
65794	ENSG00000276136	
65795	ENSG00000257094	
65796	ENSG00000257852	
65797	ENSG00000271357	
65798	ENSG00000257530	BICD1-AS1
65799	ENSG00000151746	BICD1
65800	ENSG00000290315	
65801	ENSG00000254907	
65802	ENSG00000252652	Y_RNA
65803	ENSG00000255340	
65804	ENSG00000254577	
65805	ENSG00000252355	RN7SKP287
65806	ENSG00000254463	PPIAP41
65807	ENSG00000198218	QRICH1
65808	ENSG00000213697	CTBP2P6
65809	ENSG00000283217	
65810	ENSG00000277342	
65811	ENSG00000258134	
65812	ENSG00000274964	
65813	ENSG00000211568	MIR670
65814	ENSG00000235661	MIR670HG
65815	ENSG00000276115	
65816	ENSG00000119771	KLHL29
65817	ENSG00000052841	TTC17
65818	ENSG00000018236	CNTN1
65819	ENSG00000073737	DHRS9
65820	ENSG00000067208	EVI5
65821	ENSG00000163344	PMVK
65822	ENSG00000270361	
65823	ENSG00000240747	KRBOX1
65824	ENSG00000163346	PBXIP1
65825	ENSG00000181109	OR52P1
65826	ENSG00000176148	TCP11L1
65827	ENSG00000290317	
65828	ENSG00000082438	COBLL1
65829	ENSG00000289629	
65830	ENSG00000256628	ZBTB11-AS1
65831	ENSG00000066422	ZBTB11
65832	ENSG00000274682	
65833	ENSG00000285517	
65834	ENSG00000268154	Metazoa_SRP
65835	ENSG00000163348	PYGO2
65836	ENSG00000271380	
65837	ENSG00000110900	TSPAN11
65838	ENSG00000160691	SHC1
65839	ENSG00000288896	
65840	ENSG00000213713	PIGCP1
65841	ENSG00000280798	LINC00294
65842	ENSG00000181722	ZBTB20
65843	ENSG00000176102	CSTF3
65844	ENSG00000290531	
65845	ENSG00000226472	
65846	ENSG00000256984	
65847	ENSG00000245614	DDX11-AS1
65848	ENSG00000013573	DDX11
65849	ENSG00000247151	CSTF3-DT
65850	ENSG00000206808	Y_RNA
65851	ENSG00000241950	RPL29P23
65852	ENSG00000200485	Y_RNA
65853	ENSG00000241255	
65854	ENSG00000110422	HIPK3
65855	ENSG00000233276	GPX1
65856	ENSG00000290318	
65857	ENSG00000231888	MTND5P15
65858	ENSG00000231310	TBL1XR1-AS1
65859	ENSG00000201343	Y_RNA
65860	ENSG00000200882	RNU6-681P
65861	ENSG00000203645	LINC00501
65862	ENSG00000115607	IL18RAP
65863	ENSG00000236893	ASS1P7
65864	ENSG00000226782	
65865	ENSG00000252028	RN7SKP52
65866	ENSG00000177565	TBL1XR1
65867	ENSG00000079150	FKBP7
65868	ENSG00000110427	KIAA1549L
65869	ENSG00000091409	ITGA6
65870	ENSG00000173207	CKS1B
65871	ENSG00000254537	
65872	ENSG00000255207	
65873	ENSG00000135363	LMO2
65874	ENSG00000264349	MIR4258
65875	ENSG00000160688	FLAD1
65876	ENSG00000184566	
65877	ENSG00000286626	
65878	ENSG00000135387	CAPRIN1
65879	ENSG00000160685	ZBTB7B
65880	ENSG00000163354	DCST2
65881	ENSG00000163357	DCST1
65882	ENSG00000226321	CROCC2
65883	ENSG00000289929	
65884	ENSG00000282206	
65885	ENSG00000271662	
65886	ENSG00000229178	
65887	ENSG00000242086	MUC20-OT1
65888	ENSG00000115762	PLEKHB2
65889	ENSG00000135372	NAT10
65890	ENSG00000232093	DCST1-AS1
65891	ENSG00000143537	ADAM15
65892	ENSG00000212533	SNORA75
65893	ENSG00000270926	
65894	ENSG00000291250	
65895	ENSG00000177359	
65896	ENSG00000123989	CHPF
65897	ENSG00000291098	
65898	ENSG00000291251	
65899	ENSG00000291252	
65900	ENSG00000270766	
65901	ENSG00000243517	
65902	ENSG00000270395	MREGP1
65903	ENSG00000275097	
65904	ENSG00000139146	SINHCAF
65905	ENSG00000205795	CYS1
65906	ENSG00000214842	RAD51AP2
65907	ENSG00000144057	ST6GAL2
65908	ENSG00000256176	
65909	ENSG00000177340	FLJ13224
65910	ENSG00000241251	
65911	ENSG00000257813	
65912	ENSG00000271508	
65913	ENSG00000257907	EEF1A1P17
65914	ENSG00000291253	
65915	ENSG00000201867	Y_RNA
65916	ENSG00000290959	
65917	ENSG00000181214	OR8G2P
65918	ENSG00000286023	
65919	ENSG00000291190	A2MP1
65920	ENSG00000252556	RNU6-256P
65921	ENSG00000286497	
65922	ENSG00000146205	ANO7
65923	ENSG00000291254	
65924	ENSG00000255248	MIR100HG
65925	ENSG00000237248	LINC00987
65926	ENSG00000212432	SNORA75
65927	ENSG00000284634	
65928	ENSG00000214776	
65929	ENSG00000215837	SDHAP2
65930	ENSG00000207650	MIR570
65931	ENSG00000283426	SMBD1P
65932	ENSG00000176945	MUC20
65933	ENSG00000256975	
65934	ENSG00000185038	MROH2A
65935	ENSG00000291289	
65936	ENSG00000290469	
65937	ENSG00000111796	KLRB1
65938	ENSG00000291107	
65939	ENSG00000145113	MUC4
65940	ENSG00000291295	
65941	ENSG00000135406	PRPH
65942	ENSG00000256977	LIMS3
65943	ENSG00000162972	MAIP1
65944	ENSG00000123352	SPATS2
65945	ENSG00000138101	DTNB
65946	ENSG00000207971	MIR125B1
65947	ENSG00000259571	BLID
65948	ENSG00000198975	MIRLET7A2
65949	ENSG00000207994	MIR100
65950	ENSG00000255015	
65951	ENSG00000255219	
65952	ENSG00000252776	RNU4ATAC10P
65953	ENSG00000253035	RNU4ATAC5P
65954	ENSG00000289058	
65955	ENSG00000229719	MIR194-2HG
65956	ENSG00000110076	NRXN2
65957	ENSG00000111450	STX2
65958	ENSG00000226664	
65959	ENSG00000226487	
65960	ENSG00000284641	
65961	ENSG00000014914	MTMR11
65962	ENSG00000264522	OTUD7B
65963	ENSG00000160588	MPZL3
65964	ENSG00000223945	RPL6P31
65965	ENSG00000277199	LINC01632
65966	ENSG00000167244	IGF2
65967	ENSG00000224363	
65968	ENSG00000288958	
65969	ENSG00000288900	
65970	ENSG00000278273	KMT2CP1
65971	ENSG00000273825	
65972	ENSG00000289035	
65973	ENSG00000222032	
65974	ENSG00000287607	
65975	ENSG00000271644	
65976	ENSG00000287849	
65977	ENSG00000215784	FAM72D
65978	ENSG00000226363	HAGLROS
65979	ENSG00000223751	
65980	ENSG00000205054	LINC01121
65981	ENSG00000283752	
65982	ENSG00000281571	
65983	ENSG00000223612	
65984	ENSG00000198483	ANKRD35
65985	ENSG00000234028	EIF2AK3-DT
65986	ENSG00000230838	LINC01614
65987	ENSG00000288866	
65988	ENSG00000224568	LINC01886
65989	ENSG00000288786	
65990	ENSG00000289389	
65991	ENSG00000286481	
65992	ENSG00000143127	ITGA10
65993	ENSG00000289136	
65994	ENSG00000289349	
65995	ENSG00000289157	
65996	ENSG00000236106	
65997	ENSG00000289374	
65998	ENSG00000289429	
65999	ENSG00000236790	LINC00299
66000	ENSG00000284779	
66001	ENSG00000290075	
66002	ENSG00000290098	
66003	ENSG00000284969	
66004	ENSG00000205035	GRM5P1
66005	ENSG00000225649	
66006	ENSG00000290401	GRM5P1
66007	ENSG00000255532	
66008	ENSG00000290402	
66009	ENSG00000254576	OR4C1P
66010	ENSG00000290405	
66011	ENSG00000186124	OR9M1P
66012	ENSG00000290411	
66013	ENSG00000254840	
66014	ENSG00000289413	
66015	ENSG00000290412	
66016	ENSG00000244619	
66017	ENSG00000235597	LINC01102
66018	ENSG00000131779	PEX11B
66019	ENSG00000166007	TRIM51HP
66020	ENSG00000290417	
66021	ENSG00000254751	TRIM64DP
66022	ENSG00000234222	LIX1L-AS1
66023	ENSG00000290492	
66024	ENSG00000254811	
66025	ENSG00000290498	
66026	ENSG00000134612	FOLH1B
66027	ENSG00000280778	
66028	ENSG00000271601	LIX1L
66029	ENSG00000290503	FOLH1B
